46.54.746 I slot print_timing: id  0 | task 41 | prompt eval time =    2806.70 ms /  1182 tokens (    2.37 ms per token,   421.10 tokens per second)  [70400 cached]
83.50.972 I slot print_timing: id  0 | task 101 | reasoning effort = medium
84.06.798 I slot print_timing: id  0 | task 102 | prompt eval time =    2979.50 ms /  1820 tokens (    1.64 ms per token,   610.80 tokens per second)  [29696 cached]
84.06.798 I slot print_timing: id  0 | task 102 |        eval time =   12581.90 ms /   746 tokens (   16.87 ms per token,    59.30 tokens per second)
84.06.798 I slot print_timing: id  0 | task 102 | draft acceptance = 0.89456 (  543 accepted /   607 generated)
84.06.798 I slot print_timing: id  0 | task 102 | reasoning effort = medium
84.12.817 I slot print_timing: id  0 | task 103 | prompt eval time =    1264.00 ms /   622 tokens (    2.03 ms per token,   492.10 tokens per second)  [31744 cached]
84.12.817 I slot print_timing: id  0 | task 103 |        eval time =    4485.60 ms /   199 tokens (   22.54 ms per token,    44.40 tokens per second)
84.12.817 I slot print_timing: id  0 | task 103 | draft acceptance = 0.62319 (  129 accepted /   207 generated)
84.12.817 I slot print_timing: id  0 | task 103 | reasoning effort = medium
84.24.440 I slot print_timing: id  0 | task 104 | prompt eval time =    2540.10 ms /  1478 tokens (    1.72 ms per token,   581.90 tokens per second)  [32256 cached]
84.24.440 I slot print_timing: id  0 | task 104 |        eval time =    8800.40 ms /   384 tokens (   22.92 ms per token,    43.60 tokens per second)
84.24.440 I slot print_timing: id  0 | task 104 | draft acceptance = 0.59854 (  246 accepted /   411 generated)
84.24.440 I slot print_timing: id  0 | task 104 | reasoning effort = medium
84.29.593 I slot print_timing: id  0 | task 105 | prompt eval time =    1967.80 ms /  1108 tokens (    1.78 ms per token,   563.10 tokens per second)  [33536 cached]
84.29.593 I slot print_timing: id  0 | task 105 |        eval time =    2199.40 ms /   121 tokens (   18.18 ms per token,    55.00 tokens per second)
84.29.593 I slot print_timing: id  0 | task 105 | draft acceptance = 0.82692 (   86 accepted /   104 generated)
84.29.593 I slot print_timing: id  0 | task 105 | reasoning effort = medium
84.35.969 I slot print_timing: id  0 | task 106 | prompt eval time =     723.60 ms /   276 tokens (    2.62 ms per token,   381.40 tokens per second)  [34560 cached]
84.35.969 I slot print_timing: id  0 | task 106 |        eval time =    4790.30 ms /   281 tokens (   17.05 ms per token,    58.70 tokens per second)
84.35.969 I slot print_timing: id  0 | task 106 | draft acceptance = 0.89912 (  205 accepted /   228 generated)
84.35.969 I slot print_timing: id  0 | task 106 | reasoning effort = medium
84.52.297 I slot print_timing: id  0 | task 107 | prompt eval time =    1151.10 ms /   562 tokens (    2.05 ms per token,   488.20 tokens per second)  [34816 cached]
84.52.297 I slot print_timing: id  0 | task 107 |        eval time =   14574.80 ms /   688 tokens (   21.18 ms per token,    47.20 tokens per second)
84.52.297 I slot print_timing: id  0 | task 107 | draft acceptance = 0.67994 (  461 accepted /   678 generated)
84.52.297 I slot print_timing: id  0 | task 107 | reasoning effort = medium
85.03.212 I slot print_timing: id  0 | task 109 | prompt eval time =    1443.80 ms /   928 tokens (    1.56 ms per token,   642.80 tokens per second)
85.03.212 I slot print_timing: id  0 | task 109 |        eval time =    7345.50 ms /   321 tokens (   22.88 ms per token,    43.70 tokens per second)
85.03.212 I slot print_timing: id  0 | task 109 | draft acceptance = 0.59249 (  205 accepted /   346 generated)
85.03.212 I slot print_timing: id  0 | task 109 | reasoning effort = xhigh
85.45.646 I slot print_timing: id  0 | task 109 | prompt eval time =   34135.50 ms / 25905 tokens (    1.32 ms per token,   758.90 tokens per second)
85.45.646 I slot print_timing: id  0 | task 109 |        eval time =    8281.80 ms /   476 tokens (   17.40 ms per token,    57.50 tokens per second)
85.45.646 I slot print_timing: id  0 | task 109 | draft acceptance = 0.87786 (  345 accepted /   393 generated)
85.45.646 I slot print_timing: id  0 | task 109 | reasoning effort = medium
86.30.938 I slot print_timing: id  0 | task 110 | prompt eval time =    2267.60 ms /  1385 tokens (    1.64 ms per token,   610.80 tokens per second)  [25856 cached]
86.30.938 I slot print_timing: id  0 | task 110 |        eval time =   42722.20 ms /  2038 tokens (   20.96 ms per token,    47.70 tokens per second)
86.30.938 I slot print_timing: id  0 | task 110 | draft acceptance = 0.66601 ( 1358 accepted /  2039 generated)
86.30.938 I slot print_timing: id  0 | task 110 | reasoning effort = medium
86.39.514 I slot print_timing: id  0 | task 111 | prompt eval time =    3565.20 ms /  2274 tokens (    1.57 ms per token,   637.80 tokens per second)  [27136 cached]
86.39.514 I slot print_timing: id  0 | task 111 |        eval time =    4727.00 ms /   288 tokens (   16.41 ms per token,    60.90 tokens per second)
86.39.514 I slot print_timing: id  0 | task 111 | draft acceptance = 0.95089 (  213 accepted /   224 generated)
86.39.514 I slot print_timing: id  0 | task 111 | reasoning effort = medium
86.43.644 I slot print_timing: id  0 | task 112 | prompt eval time =    1248.30 ms /   621 tokens (    2.01 ms per token,   497.50 tokens per second)  [29184 cached]
86.43.644 I slot print_timing: id  0 | task 112 |        eval time =    2626.80 ms /   157 tokens (   16.73 ms per token,    59.80 tokens per second)
86.43.644 I slot print_timing: id  0 | task 112 | draft acceptance = 0.92000 (  115 accepted /   125 generated)
86.43.644 I slot print_timing: id  0 | task 112 | reasoning effort = medium
86.51.773 I slot print_timing: id  0 | task 113 | prompt eval time =     812.00 ms /   325 tokens (    2.50 ms per token,   400.20 tokens per second)  [29696 cached]
86.51.773 I slot print_timing: id  0 | task 113 |        eval time =    6080.40 ms /   249 tokens (   24.42 ms per token,    41.00 tokens per second)
86.51.773 I slot print_timing: id  0 | task 113 | draft acceptance = 0.54417 (  154 accepted /   283 generated)
86.51.773 I slot print_timing: id  0 | task 113 | reasoning effort = medium
87.03.720 I slot print_timing: id  0 | task 115 | prompt eval time =    1434.90 ms /   942 tokens (    1.52 ms per token,   656.50 tokens per second)
87.03.720 I slot print_timing: id  0 | task 115 |        eval time =    9141.00 ms /   447 tokens (   20.45 ms per token,    48.90 tokens per second)
87.03.720 I slot print_timing: id  0 | task 115 | draft acceptance = 0.69037 (  301 accepted /   436 generated)
87.03.720 I slot print_timing: id  0 | task 115 | reasoning effort = xhigh
87.38.953 I slot print_timing: id  0 | task 115 | prompt eval time =   34273.20 ms / 26025 tokens (    1.32 ms per token,   759.30 tokens per second)
87.38.953 I slot print_timing: id  0 | task 115 |        eval time =     941.80 ms /    57 tokens (   16.52 ms per token,    60.50 tokens per second)
87.38.953 I slot print_timing: id  0 | task 115 | draft acceptance = 0.95455 (   42 accepted /    44 generated)
87.38.953 I slot print_timing: id  0 | task 115 | reasoning effort = medium
87.44.190 I slot print_timing: id  0 | task 116 | prompt eval time =    1747.50 ms /  1047 tokens (    1.67 ms per token,   599.10 tokens per second)  [25856 cached]
87.44.190 I slot print_timing: id  0 | task 116 |        eval time =    3209.30 ms /   171 tokens (   18.77 ms per token,    53.30 tokens per second)
87.44.190 I slot print_timing: id  0 | task 116 | draft acceptance = 0.77273 (  119 accepted /   154 generated)
87.44.190 I slot print_timing: id  0 | task 116 | reasoning effort = medium
87.50.747 I slot print_timing: id  0 | task 117 | prompt eval time =    1421.00 ms /   791 tokens (    1.80 ms per token,   556.70 tokens per second)  [26880 cached]
87.50.747 I slot print_timing: id  0 | task 117 |        eval time =    4209.50 ms /   265 tokens (   15.88 ms per token,    63.00 tokens per second)
87.50.747 I slot print_timing: id  0 | task 117 | draft acceptance = 0.98010 (  197 accepted /   201 generated)
87.50.747 I slot print_timing: id  0 | task 117 | reasoning effort = medium
89.08.889 I slot print_timing: id  0 | task 118 | prompt eval time =    1935.70 ms /  1143 tokens (    1.69 ms per token,   590.50 tokens per second)  [27648 cached]
89.08.889 I slot print_timing: id  0 | task 118 |        eval time =   75921.50 ms /  3452 tokens (   21.99 ms per token,    45.50 tokens per second)
89.08.889 I slot print_timing: id  0 | task 118 | draft acceptance = 0.62929 ( 2256 accepted /  3585 generated)
89.08.889 I slot print_timing: id  0 | task 118 | reasoning effort = medium
89.19.267 I slot print_timing: id  0 | task 119 | prompt eval time =    5824.50 ms /  3700 tokens (    1.57 ms per token,   635.20 tokens per second)  [28672 cached]
89.19.267 I slot print_timing: id  0 | task 119 |        eval time =    4270.90 ms /   261 tokens (   16.36 ms per token,    61.10 tokens per second)
89.19.267 I slot print_timing: id  0 | task 119 | draft acceptance = 0.96020 (  193 accepted /   201 generated)
89.19.267 I slot print_timing: id  0 | task 119 | reasoning effort = medium
89.22.373 I slot print_timing: id  0 | task 120 | prompt eval time =    1095.10 ms /   483 tokens (    2.27 ms per token,   441.00 tokens per second)  [32256 cached]
89.22.373 I slot print_timing: id  0 | task 120 |        eval time =    1749.30 ms /    99 tokens (   17.67 ms per token,    56.60 tokens per second)
89.22.373 I slot print_timing: id  0 | task 120 | draft acceptance = 0.87654 (   71 accepted /    81 generated)
89.22.373 I slot print_timing: id  0 | task 120 | reasoning effort = medium
89.33.401 I slot print_timing: id  0 | task 121 | prompt eval time =    1076.40 ms /   470 tokens (    2.29 ms per token,   436.70 tokens per second)  [32512 cached]
89.33.401 I slot print_timing: id  0 | task 121 |        eval time =    9165.60 ms /   333 tokens (   27.52 ms per token,    36.30 tokens per second)
89.33.401 I slot print_timing: id  0 | task 121 | draft acceptance = 0.43953 (  189 accepted /   430 generated)
89.33.401 I slot print_timing: id  0 | task 121 | reasoning effort = medium
90.01.963 I slot print_timing: id  0 | task 123 | prompt eval time =    1434.10 ms /   935 tokens (    1.53 ms per token,   652.00 tokens per second)
90.01.963 I slot print_timing: id  0 | task 123 |        eval time =   25534.90 ms /  1325 tokens (   19.27 ms per token,    51.90 tokens per second)
90.01.963 I slot print_timing: id  0 | task 123 | draft acceptance = 0.69782 (  896 accepted /  1284 generated)
90.01.963 I slot print_timing: id  0 | task 123 | reasoning effort = xhigh
90.48.103 I slot print_timing: id  0 | task 123 | prompt eval time =   34533.40 ms / 26268 tokens (    1.31 ms per token,   760.70 tokens per second)
90.48.103 I slot print_timing: id  0 | task 123 |        eval time =   11592.80 ms /   590 tokens (   19.65 ms per token,    50.90 tokens per second)
90.48.103 I slot print_timing: id  0 | task 123 | draft acceptance = 0.79502 (  415 accepted /   522 generated)
90.48.103 I slot print_timing: id  0 | task 123 | reasoning effort = medium
90.53.251 I slot print_timing: id  0 | task 124 | prompt eval time =    2469.20 ms /  1516 tokens (    1.63 ms per token,   614.00 tokens per second)  [26112 cached]
90.53.251 I slot print_timing: id  0 | task 124 |        eval time =    2426.30 ms /   140 tokens (   17.33 ms per token,    57.70 tokens per second)
90.53.251 I slot print_timing: id  0 | task 124 | draft acceptance = 0.93636 (  103 accepted /   110 generated)
90.53.251 I slot print_timing: id  0 | task 124 | reasoning effort = medium
91.00.360 I slot print_timing: id  0 | task 125 | prompt eval time =    2008.90 ms /  1196 tokens (    1.68 ms per token,   595.40 tokens per second)  [27392 cached]
91.00.360 I slot print_timing: id  0 | task 125 |        eval time =    4861.90 ms /   270 tokens (   18.01 ms per token,    55.50 tokens per second)
91.00.360 I slot print_timing: id  0 | task 125 | draft acceptance = 0.86667 (  195 accepted /   225 generated)
91.00.360 I slot print_timing: id  0 | task 125 | reasoning effort = medium
91.07.341 I slot print_timing: id  0 | task 126 | prompt eval time =    1499.10 ms /   832 tokens (    1.80 ms per token,   555.00 tokens per second)  [28416 cached]
91.07.341 I slot print_timing: id  0 | task 126 |        eval time =    4473.20 ms /   271 tokens (   16.51 ms per token,    60.60 tokens per second)
91.07.341 I slot print_timing: id  0 | task 126 | draft acceptance = 0.98058 (  202 accepted /   206 generated)
91.07.341 I slot print_timing: id  0 | task 126 | reasoning effort = medium
92.12.917 I slot print_timing: id  0 | task 127 | prompt eval time =    2139.00 ms /  1240 tokens (    1.73 ms per token,   579.70 tokens per second)  [29184 cached]
92.12.917 I slot print_timing: id  0 | task 127 |        eval time =   63114.70 ms /  3020 tokens (   20.90 ms per token,    47.80 tokens per second)
92.12.917 I slot print_timing: id  0 | task 127 | draft acceptance = 0.72657 ( 2070 accepted /  2849 generated)
92.12.917 I slot print_timing: id  0 | task 127 | reasoning effort = medium
92.26.017 I slot print_timing: id  0 | task 128 | prompt eval time =    5329.00 ms /  3303 tokens (    1.61 ms per token,   619.80 tokens per second)  [30208 cached]
92.26.017 I slot print_timing: id  0 | task 128 |        eval time =    7476.60 ms /   434 tokens (   17.23 ms per token,    58.00 tokens per second)
92.26.017 I slot print_timing: id  0 | task 128 | draft acceptance = 0.94690 (  321 accepted /   339 generated)
92.26.017 I slot print_timing: id  0 | task 128 | reasoning effort = medium
92.40.165 I slot print_timing: id  0 | task 129 | prompt eval time =    1631.20 ms /   855 tokens (    1.91 ms per token,   524.20 tokens per second)  [33280 cached]
92.40.165 I slot print_timing: id  0 | task 129 |        eval time =   12231.50 ms /   526 tokens (   23.25 ms per token,    43.00 tokens per second)
92.40.165 I slot print_timing: id  0 | task 129 | draft acceptance = 0.63771 (  345 accepted /   541 generated)
92.40.165 I slot print_timing: id  0 | task 129 | reasoning effort = medium
92.52.415 I slot print_timing: id  0 | task 130 | prompt eval time =    2908.30 ms /  1695 tokens (    1.72 ms per token,   582.80 tokens per second)  [34048 cached]
92.52.415 I slot print_timing: id  0 | task 130 |        eval time =    9029.70 ms /   434 tokens (   20.81 ms per token,    48.10 tokens per second)
92.52.415 I slot print_timing: id  0 | task 130 | draft acceptance = 0.74627 (  300 accepted /   402 generated)
92.52.415 I slot print_timing: id  0 | task 130 | reasoning effort = medium
93.04.708 I slot print_timing: id  0 | task 131 | prompt eval time =    2002.30 ms /  1110 tokens (    1.80 ms per token,   554.40 tokens per second)  [35584 cached]
93.04.708 I slot print_timing: id  0 | task 131 |        eval time =    9278.60 ms /   452 tokens (   20.53 ms per token,    48.70 tokens per second)
93.04.708 I slot print_timing: id  0 | task 131 | draft acceptance = 0.75604 (  313 accepted /   414 generated)
93.04.708 I slot print_timing: id  0 | task 131 | reasoning effort = medium
93.32.345 I slot print_timing: id  0 | task 132 | prompt eval time =    1569.30 ms /   828 tokens (    1.90 ms per token,   527.60 tokens per second)  [36608 cached]
93.32.345 I slot print_timing: id  0 | task 132 |        eval time =   24803.30 ms /  1114 tokens (   22.27 ms per token,    44.90 tokens per second)
93.32.345 I slot print_timing: id  0 | task 132 | draft acceptance = 0.70457 (  756 accepted /  1073 generated)
93.32.345 I slot print_timing: id  0 | task 132 | reasoning effort = medium
94.07.096 I slot print_timing: id  0 | task 134 | prompt eval time =    1423.00 ms /   894 tokens (    1.59 ms per token,   628.20 tokens per second)
94.07.096 I slot print_timing: id  0 | task 134 |        eval time =   31834.60 ms /  1566 tokens (   20.33 ms per token,    49.20 tokens per second)
94.07.096 I slot print_timing: id  0 | task 134 | draft acceptance = 0.69514 ( 1058 accepted /  1522 generated)
94.07.096 I slot print_timing: id  0 | task 134 | reasoning effort = xhigh
94.43.641 I slot print_timing: id  0 | task 134 | prompt eval time =   34109.10 ms / 25871 tokens (    1.32 ms per token,   758.50 tokens per second)
94.43.641 I slot print_timing: id  0 | task 134 |        eval time =    2417.10 ms /   147 tokens (   16.44 ms per token,    60.80 tokens per second)
94.43.641 I slot print_timing: id  0 | task 134 | draft acceptance = 0.96460 (  109 accepted /   113 generated)
94.43.641 I slot print_timing: id  0 | task 134 | reasoning effort = medium
94.45.622 I slot print_timing: id  0 | task 135 | prompt eval time =     507.60 ms /   215 tokens (    2.36 ms per token,   423.60 tokens per second)  [25856 cached]
94.45.622 I slot print_timing: id  0 | task 135 |        eval time =    1188.10 ms /    73 tokens (   16.28 ms per token,    61.40 tokens per second)
94.45.622 I slot print_timing: id  0 | task 135 | draft acceptance = 0.94737 (   54 accepted /    57 generated)
94.45.622 I slot print_timing: id  0 | task 135 | reasoning effort = medium
94.48.089 I slot print_timing: id  0 | task 136 | prompt eval time =     903.60 ms /   384 tokens (    2.35 ms per token,   425.00 tokens per second)  [25856 cached]
94.48.089 I slot print_timing: id  0 | task 136 |        eval time =    1298.30 ms /    78 tokens (   16.64 ms per token,    60.10 tokens per second)
94.48.089 I slot print_timing: id  0 | task 136 | draft acceptance = 0.98305 (   58 accepted /    59 generated)
94.48.089 I slot print_timing: id  0 | task 136 | reasoning effort = medium
94.56.036 I slot print_timing: id  0 | task 137 | prompt eval time =    1440.90 ms /   799 tokens (    1.80 ms per token,   554.50 tokens per second)  [26112 cached]
94.56.036 I slot print_timing: id  0 | task 137 |        eval time =    5541.50 ms /   333 tokens (   16.64 ms per token,    60.10 tokens per second)
94.56.036 I slot print_timing: id  0 | task 137 | draft acceptance = 0.98024 (  248 accepted /   253 generated)
94.56.036 I slot print_timing: id  0 | task 137 | reasoning effort = medium
95.08.979 I slot print_timing: id  0 | task 138 | prompt eval time =    2170.30 ms /  1269 tokens (    1.71 ms per token,   584.70 tokens per second)  [26880 cached]
95.08.979 I slot print_timing: id  0 | task 138 |        eval time =   10465.20 ms /   508 tokens (   20.60 ms per token,    48.50 tokens per second)
95.08.979 I slot print_timing: id  0 | task 138 | draft acceptance = 0.72500 (  348 accepted /   480 generated)
95.08.979 I slot print_timing: id  0 | task 138 | reasoning effort = medium
95.16.995 I slot print_timing: id  0 | task 139 | prompt eval time =    1784.30 ms /  1071 tokens (    1.67 ms per token,   600.20 tokens per second)  [27904 cached]
95.16.995 I slot print_timing: id  0 | task 139 |        eval time =    5738.30 ms /   263 tokens (   21.82 ms per token,    45.80 tokens per second)
95.16.995 I slot print_timing: id  0 | task 139 | draft acceptance = 0.70079 (  178 accepted /   254 generated)
95.16.995 I slot print_timing: id  0 | task 139 | reasoning effort = medium
95.31.738 I slot print_timing: id  0 | task 140 | prompt eval time =     875.70 ms /   369 tokens (    2.37 ms per token,   421.40 tokens per second)  [28928 cached]
95.31.738 I slot print_timing: id  0 | task 140 |        eval time =   13009.60 ms /   432 tokens (   30.11 ms per token,    33.20 tokens per second)
95.31.738 I slot print_timing: id  0 | task 140 | draft acceptance = 0.39966 (  235 accepted /   588 generated)
95.31.738 I slot print_timing: id  0 | task 140 | reasoning effort = medium
