20.11.564 I slot print_timing: id  0 | task 14 | prompt eval time =    3536.20 ms /  1743 tokens (    2.03 ms per token,   492.90 tokens per second)  [61184 cached]
76.07.726 I slot print_timing: id  0 | task 74 |        eval time =    4383.70 ms /   167 tokens (   26.25 ms per token,    38.10 tokens per second)
76.07.726 I slot print_timing: id  0 | task 74 | draft acceptance = 0.54497 (  103 accepted /   189 generated)
76.07.726 I slot print_timing: id  0 | task 74 | reasoning effort = medium
76.27.153 I slot print_timing: id  0 | task 76 | prompt eval time =    1306.10 ms /   818 tokens (    1.60 ms per token,   626.30 tokens per second)
76.27.153 I slot print_timing: id  0 | task 76 |        eval time =   14849.10 ms /   650 tokens (   22.84 ms per token,    43.80 tokens per second)
76.27.153 I slot print_timing: id  0 | task 76 | draft acceptance = 0.59514 (  416 accepted /   699 generated)
76.27.153 I slot print_timing: id  0 | task 76 | reasoning effort = xhigh
77.06.655 I slot print_timing: id  0 | task 76 | prompt eval time =   32532.40 ms / 24609 tokens (    1.32 ms per token,   756.40 tokens per second)
77.06.655 I slot print_timing: id  0 | task 76 |        eval time =    6949.40 ms /   317 tokens (   21.92 ms per token,    45.60 tokens per second)
77.06.655 I slot print_timing: id  0 | task 76 | draft acceptance = 0.68489 (  213 accepted /   311 generated)
77.06.655 I slot print_timing: id  0 | task 76 | reasoning effort = medium
77.52.235 I slot print_timing: id  0 | task 77 | prompt eval time =   43111.70 ms / 31768 tokens (    1.36 ms per token,   736.90 tokens per second)
77.52.235 I slot print_timing: id  0 | task 77 |        eval time =    1542.60 ms /    84 tokens (   18.36 ms per token,    54.50 tokens per second)
77.52.235 I slot print_timing: id  0 | task 77 | draft acceptance = 0.84507 (   60 accepted /    71 generated)
77.52.235 I slot print_timing: id  0 | task 77 | reasoning effort = medium
78.46.417 I slot print_timing: id  0 | task 79 | prompt eval time =    1576.40 ms /  1002 tokens (    1.57 ms per token,   635.60 tokens per second)
78.46.417 I slot print_timing: id  0 | task 79 |        eval time =   19276.70 ms /   893 tokens (   21.59 ms per token,    46.30 tokens per second)
78.46.417 I slot print_timing: id  0 | task 79 | draft acceptance = 0.62891 (  583 accepted /   927 generated)
78.46.417 I slot print_timing: id  0 | task 79 | reasoning effort = xhigh
79.23.604 I slot print_timing: id  0 | task 79 | prompt eval time =   34502.50 ms / 25977 tokens (    1.33 ms per token,   752.90 tokens per second)
79.23.604 I slot print_timing: id  0 | task 79 |        eval time =    2664.00 ms /   164 tokens (   16.24 ms per token,    61.60 tokens per second)
79.23.604 I slot print_timing: id  0 | task 79 | draft acceptance = 0.95276 (  121 accepted /   127 generated)
79.23.604 I slot print_timing: id  0 | task 79 | reasoning effort = medium
79.30.522 I slot print_timing: id  0 | task 80 | prompt eval time =    1860.00 ms /  1115 tokens (    1.67 ms per token,   599.50 tokens per second)  [25856 cached]
79.30.522 I slot print_timing: id  0 | task 80 |        eval time =    4716.50 ms /   279 tokens (   16.91 ms per token,    59.20 tokens per second)
79.30.522 I slot print_timing: id  0 | task 80 | draft acceptance = 0.90222 (  203 accepted /   225 generated)
79.30.522 I slot print_timing: id  0 | task 80 | reasoning effort = medium
79.35.496 I slot print_timing: id  0 | task 81 | prompt eval time =    1038.10 ms /   475 tokens (    2.19 ms per token,   457.60 tokens per second)  [26880 cached]
79.35.496 I slot print_timing: id  0 | task 81 |        eval time =    3702.70 ms /   226 tokens (   16.38 ms per token,    61.00 tokens per second)
79.35.496 I slot print_timing: id  0 | task 81 | draft acceptance = 0.93258 (  166 accepted /   178 generated)
79.35.496 I slot print_timing: id  0 | task 81 | reasoning effort = medium
79.47.187 I slot print_timing: id  0 | task 82 | prompt eval time =    1058.90 ms /   550 tokens (    1.93 ms per token,   519.40 tokens per second)  [27136 cached]
79.47.187 I slot print_timing: id  0 | task 82 |        eval time =   10405.20 ms /   586 tokens (   17.76 ms per token,    56.30 tokens per second)
79.47.187 I slot print_timing: id  0 | task 82 | draft acceptance = 0.84848 (  420 accepted /   495 generated)
79.47.187 I slot print_timing: id  0 | task 82 | reasoning effort = medium
79.50.700 I slot print_timing: id  0 | task 83 | prompt eval time =    1397.10 ms /   728 tokens (    1.92 ms per token,   521.10 tokens per second)  [27648 cached]
79.50.700 I slot print_timing: id  0 | task 83 |        eval time =    1869.50 ms /   105 tokens (   17.80 ms per token,    56.20 tokens per second)
79.50.700 I slot print_timing: id  0 | task 83 | draft acceptance = 0.86207 (   75 accepted /    87 generated)
79.50.700 I slot print_timing: id  0 | task 83 | reasoning effort = medium
80.00.360 I slot print_timing: id  0 | task 84 | prompt eval time =     904.20 ms /   378 tokens (    2.39 ms per token,   418.10 tokens per second)  [28160 cached]
80.00.360 I slot print_timing: id  0 | task 84 |        eval time =    7496.50 ms /   290 tokens (   25.85 ms per token,    38.70 tokens per second)
80.00.360 I slot print_timing: id  0 | task 84 | draft acceptance = 0.48864 (  172 accepted /   352 generated)
80.00.360 I slot print_timing: id  0 | task 84 | reasoning effort = medium
80.14.914 I slot print_timing: id  0 | task 86 | prompt eval time =    1524.30 ms /  1014 tokens (    1.50 ms per token,   665.20 tokens per second)
80.14.914 I slot print_timing: id  0 | task 86 |        eval time =   10766.20 ms /   473 tokens (   22.76 ms per token,    43.90 tokens per second)
80.14.914 I slot print_timing: id  0 | task 86 | draft acceptance = 0.59763 (  303 accepted /   507 generated)
80.14.914 I slot print_timing: id  0 | task 86 | reasoning effort = xhigh
80.52.673 I slot print_timing: id  0 | task 86 | prompt eval time =   34564.40 ms / 26099 tokens (    1.32 ms per token,   755.10 tokens per second)
80.52.673 I slot print_timing: id  0 | task 86 |        eval time =    3177.60 ms /   185 tokens (   17.18 ms per token,    58.20 tokens per second)
80.52.673 I slot print_timing: id  0 | task 86 | draft acceptance = 0.89333 (  134 accepted /   150 generated)
80.52.673 I slot print_timing: id  0 | task 86 | reasoning effort = medium
80.57.595 I slot print_timing: id  0 | task 87 | prompt eval time =    2369.60 ms /  1416 tokens (    1.67 ms per token,   597.60 tokens per second)  [25856 cached]
80.57.595 I slot print_timing: id  0 | task 87 |        eval time =    1606.20 ms /    90 tokens (   17.85 ms per token,    56.00 tokens per second)
80.57.595 I slot print_timing: id  0 | task 87 | draft acceptance = 0.82051 (   64 accepted /    78 generated)
80.57.595 I slot print_timing: id  0 | task 87 | reasoning effort = medium
81.00.744 I slot print_timing: id  0 | task 88 | prompt eval time =    1109.60 ms /   457 tokens (    2.43 ms per token,   411.90 tokens per second)  [27136 cached]
81.00.744 I slot print_timing: id  0 | task 88 |        eval time =    1625.30 ms /    97 tokens (   16.76 ms per token,    59.70 tokens per second)
81.00.744 I slot print_timing: id  0 | task 88 | draft acceptance = 0.94667 (   71 accepted /    75 generated)
81.00.744 I slot print_timing: id  0 | task 88 | reasoning effort = medium
81.13.667 I slot print_timing: id  0 | task 89 | prompt eval time =    1206.70 ms /   606 tokens (    1.99 ms per token,   502.20 tokens per second)  [27392 cached]
81.13.667 I slot print_timing: id  0 | task 89 |        eval time =   11470.80 ms /   591 tokens (   19.41 ms per token,    51.50 tokens per second)
81.13.667 I slot print_timing: id  0 | task 89 | draft acceptance = 0.73418 (  406 accepted /   553 generated)
81.13.667 I slot print_timing: id  0 | task 89 | reasoning effort = medium
81.26.406 I slot print_timing: id  0 | task 90 | prompt eval time =    1461.90 ms /   791 tokens (    1.85 ms per token,   541.10 tokens per second)  [27904 cached]
81.26.406 I slot print_timing: id  0 | task 90 |        eval time =   11002.90 ms /   618 tokens (   17.80 ms per token,    56.20 tokens per second)
81.26.406 I slot print_timing: id  0 | task 90 | draft acceptance = 0.83871 (  442 accepted /   527 generated)
81.26.406 I slot print_timing: id  0 | task 90 | reasoning effort = medium
81.31.082 I slot print_timing: id  0 | task 91 | prompt eval time =    1418.40 ms /   746 tokens (    1.90 ms per token,   525.90 tokens per second)  [28672 cached]
81.31.082 I slot print_timing: id  0 | task 91 |        eval time =    3005.20 ms /   128 tokens (   23.48 ms per token,    42.60 tokens per second)
81.31.082 I slot print_timing: id  0 | task 91 | draft acceptance = 0.55556 (   80 accepted /   144 generated)
81.31.082 I slot print_timing: id  0 | task 91 | reasoning effort = medium
81.34.515 I slot print_timing: id  0 | task 92 | prompt eval time =     998.60 ms /   423 tokens (    2.36 ms per token,   423.60 tokens per second)  [29184 cached]
81.34.515 I slot print_timing: id  0 | task 92 |        eval time =    1666.10 ms /    79 tokens (   21.09 ms per token,    47.40 tokens per second)
81.34.515 I slot print_timing: id  0 | task 92 | draft acceptance = 0.73973 (   54 accepted /    73 generated)
81.34.515 I slot print_timing: id  0 | task 92 | reasoning effort = medium
81.42.441 I slot print_timing: id  0 | task 93 | prompt eval time =    2195.70 ms /  1327 tokens (    1.65 ms per token,   604.40 tokens per second)  [29440 cached]
81.42.441 I slot print_timing: id  0 | task 93 |        eval time =    5463.10 ms /   303 tokens (   18.03 ms per token,    55.50 tokens per second)
81.42.441 I slot print_timing: id  0 | task 93 | draft acceptance = 0.83077 (  216 accepted /   260 generated)
81.42.441 I slot print_timing: id  0 | task 93 | reasoning effort = medium
81.50.653 I slot print_timing: id  0 | task 94 | prompt eval time =    1368.80 ms /   699 tokens (    1.96 ms per token,   510.70 tokens per second)  [30720 cached]
81.50.653 I slot print_timing: id  0 | task 94 |        eval time =    6170.40 ms /   303 tokens (   20.36 ms per token,    49.10 tokens per second)
81.50.653 I slot print_timing: id  0 | task 94 | draft acceptance = 0.71280 (  206 accepted /   289 generated)
81.50.653 I slot print_timing: id  0 | task 94 | reasoning effort = medium
82.07.255 I slot print_timing: id  0 | task 95 | prompt eval time =    1289.60 ms /   633 tokens (    2.04 ms per token,   490.90 tokens per second)  [31232 cached]
82.07.255 I slot print_timing: id  0 | task 95 |        eval time =   13808.90 ms /   687 tokens (   20.10 ms per token,    49.80 tokens per second)
82.07.255 I slot print_timing: id  0 | task 95 | draft acceptance = 0.73406 (  472 accepted /   643 generated)
82.07.255 I slot print_timing: id  0 | task 95 | reasoning effort = medium
82.25.315 I slot print_timing: id  0 | task 97 | prompt eval time =    1564.60 ms /  1009 tokens (    1.55 ms per token,   644.90 tokens per second)
82.25.315 I slot print_timing: id  0 | task 97 |        eval time =   14257.90 ms /   670 tokens (   21.28 ms per token,    47.00 tokens per second)
82.25.315 I slot print_timing: id  0 | task 97 | draft acceptance = 0.62375 (  436 accepted /   699 generated)
82.25.315 I slot print_timing: id  0 | task 97 | reasoning effort = xhigh
83.00.954 I slot print_timing: id  0 | task 97 | prompt eval time =   34578.80 ms / 26340 tokens (    1.31 ms per token,   761.70 tokens per second)
83.00.954 I slot print_timing: id  0 | task 97 |        eval time =    1043.80 ms /    58 tokens (   18.00 ms per token,    55.60 tokens per second)
83.00.954 I slot print_timing: id  0 | task 97 | draft acceptance = 0.80392 (   41 accepted /    51 generated)
83.00.954 I slot print_timing: id  0 | task 97 | reasoning effort = medium
83.04.829 I slot print_timing: id  0 | task 98 | prompt eval time =    2059.90 ms /  1041 tokens (    1.98 ms per token,   505.40 tokens per second)  [26112 cached]
83.04.829 I slot print_timing: id  0 | task 98 |        eval time =    1602.50 ms /    89 tokens (   18.01 ms per token,    55.50 tokens per second)
83.04.829 I slot print_timing: id  0 | task 98 | draft acceptance = 0.84000 (   63 accepted /    75 generated)
83.04.829 I slot print_timing: id  0 | task 98 | reasoning effort = medium
83.09.282 I slot print_timing: id  0 | task 99 | prompt eval time =    1679.40 ms /   926 tokens (    1.81 ms per token,   551.40 tokens per second)  [27136 cached]
83.09.282 I slot print_timing: id  0 | task 99 |        eval time =    2550.90 ms /   155 tokens (   16.46 ms per token,    60.80 tokens per second)
83.09.282 I slot print_timing: id  0 | task 99 | draft acceptance = 0.92683 (  114 accepted /   123 generated)
83.09.282 I slot print_timing: id  0 | task 99 | reasoning effort = medium
83.15.039 I slot print_timing: id  0 | task 100 | prompt eval time =    2414.50 ms /  1430 tokens (    1.69 ms per token,   592.20 tokens per second)  [27904 cached]
83.15.039 I slot print_timing: id  0 | task 100 |        eval time =    2337.80 ms /   146 tokens (   16.01 ms per token,    62.50 tokens per second)
83.15.039 I slot print_timing: id  0 | task 100 | draft acceptance = 0.99091 (  109 accepted /   110 generated)
83.15.039 I slot print_timing: id  0 | task 100 | reasoning effort = medium
83.50.972 I slot print_timing: id  0 | task 101 | prompt eval time =    1258.00 ms /   629 tokens (    2.00 ms per token,   500.00 tokens per second)  [29184 cached]
83.50.972 I slot print_timing: id  0 | task 101 |        eval time =   34367.60 ms /  1605 tokens (   21.41 ms per token,    46.70 tokens per second)
83.50.972 I slot print_timing: id  0 | task 101 | draft acceptance = 0.65132 ( 1061 accepted /  1629 generated)
83.50.972 I slot print_timing: id  0 | task 101 | reasoning effort = medium
84.06.798 I slot print_timing: id  0 | task 102 | prompt eval time =    2979.50 ms /  1820 tokens (    1.64 ms per token,   610.80 tokens per second)  [29696 cached]
84.06.798 I slot print_timing: id  0 | task 102 |        eval time =   12581.90 ms /   746 tokens (   16.87 ms per token,    59.30 tokens per second)
84.06.798 I slot print_timing: id  0 | task 102 | draft acceptance = 0.89456 (  543 accepted /   607 generated)
84.06.798 I slot print_timing: id  0 | task 102 | reasoning effort = medium
84.12.817 I slot print_timing: id  0 | task 103 | prompt eval time =    1264.00 ms /   622 tokens (    2.03 ms per token,   492.10 tokens per second)  [31744 cached]
84.12.817 I slot print_timing: id  0 | task 103 |        eval time =    4485.60 ms /   199 tokens (   22.54 ms per token,    44.40 tokens per second)
84.12.817 I slot print_timing: id  0 | task 103 | draft acceptance = 0.62319 (  129 accepted /   207 generated)
84.12.817 I slot print_timing: id  0 | task 103 | reasoning effort = medium
84.24.440 I slot print_timing: id  0 | task 104 | prompt eval time =    2540.10 ms /  1478 tokens (    1.72 ms per token,   581.90 tokens per second)  [32256 cached]
84.24.440 I slot print_timing: id  0 | task 104 |        eval time =    8800.40 ms /   384 tokens (   22.92 ms per token,    43.60 tokens per second)
84.24.440 I slot print_timing: id  0 | task 104 | draft acceptance = 0.59854 (  246 accepted /   411 generated)
84.24.440 I slot print_timing: id  0 | task 104 | reasoning effort = medium
84.29.593 I slot print_timing: id  0 | task 105 | prompt eval time =    1967.80 ms /  1108 tokens (    1.78 ms per token,   563.10 tokens per second)  [33536 cached]
84.29.593 I slot print_timing: id  0 | task 105 |        eval time =    2199.40 ms /   121 tokens (   18.18 ms per token,    55.00 tokens per second)
84.29.593 I slot print_timing: id  0 | task 105 | draft acceptance = 0.82692 (   86 accepted /   104 generated)
84.29.593 I slot print_timing: id  0 | task 105 | reasoning effort = medium
84.35.969 I slot print_timing: id  0 | task 106 | prompt eval time =     723.60 ms /   276 tokens (    2.62 ms per token,   381.40 tokens per second)  [34560 cached]
84.35.969 I slot print_timing: id  0 | task 106 |        eval time =    4790.30 ms /   281 tokens (   17.05 ms per token,    58.70 tokens per second)
84.35.969 I slot print_timing: id  0 | task 106 | draft acceptance = 0.89912 (  205 accepted /   228 generated)
84.35.969 I slot print_timing: id  0 | task 106 | reasoning effort = medium
84.52.297 I slot print_timing: id  0 | task 107 | prompt eval time =    1151.10 ms /   562 tokens (    2.05 ms per token,   488.20 tokens per second)  [34816 cached]
84.52.297 I slot print_timing: id  0 | task 107 |        eval time =   14574.80 ms /   688 tokens (   21.18 ms per token,    47.20 tokens per second)
84.52.297 I slot print_timing: id  0 | task 107 | draft acceptance = 0.67994 (  461 accepted /   678 generated)
84.52.297 I slot print_timing: id  0 | task 107 | reasoning effort = medium
85.03.212 I slot print_timing: id  0 | task 109 | prompt eval time =    1443.80 ms /   928 tokens (    1.56 ms per token,   642.80 tokens per second)
85.03.212 I slot print_timing: id  0 | task 109 |        eval time =    7345.50 ms /   321 tokens (   22.88 ms per token,    43.70 tokens per second)
85.03.212 I slot print_timing: id  0 | task 109 | draft acceptance = 0.59249 (  205 accepted /   346 generated)
85.03.212 I slot print_timing: id  0 | task 109 | reasoning effort = xhigh
85.45.646 I slot print_timing: id  0 | task 109 | prompt eval time =   34135.50 ms / 25905 tokens (    1.32 ms per token,   758.90 tokens per second)
85.45.646 I slot print_timing: id  0 | task 109 |        eval time =    8281.80 ms /   476 tokens (   17.40 ms per token,    57.50 tokens per second)
85.45.646 I slot print_timing: id  0 | task 109 | draft acceptance = 0.87786 (  345 accepted /   393 generated)
85.45.646 I slot print_timing: id  0 | task 109 | reasoning effort = medium
86.30.938 I slot print_timing: id  0 | task 110 | prompt eval time =    2267.60 ms /  1385 tokens (    1.64 ms per token,   610.80 tokens per second)  [25856 cached]
86.30.938 I slot print_timing: id  0 | task 110 |        eval time =   42722.20 ms /  2038 tokens (   20.96 ms per token,    47.70 tokens per second)
86.30.938 I slot print_timing: id  0 | task 110 | draft acceptance = 0.66601 ( 1358 accepted /  2039 generated)
86.30.938 I slot print_timing: id  0 | task 110 | reasoning effort = medium
86.39.514 I slot print_timing: id  0 | task 111 | prompt eval time =    3565.20 ms /  2274 tokens (    1.57 ms per token,   637.80 tokens per second)  [27136 cached]
86.39.514 I slot print_timing: id  0 | task 111 |        eval time =    4727.00 ms /   288 tokens (   16.41 ms per token,    60.90 tokens per second)
86.39.514 I slot print_timing: id  0 | task 111 | draft acceptance = 0.95089 (  213 accepted /   224 generated)
86.39.514 I slot print_timing: id  0 | task 111 | reasoning effort = medium
86.43.644 I slot print_timing: id  0 | task 112 | prompt eval time =    1248.30 ms /   621 tokens (    2.01 ms per token,   497.50 tokens per second)  [29184 cached]
86.43.644 I slot print_timing: id  0 | task 112 |        eval time =    2626.80 ms /   157 tokens (   16.73 ms per token,    59.80 tokens per second)
86.43.644 I slot print_timing: id  0 | task 112 | draft acceptance = 0.92000 (  115 accepted /   125 generated)
86.43.644 I slot print_timing: id  0 | task 112 | reasoning effort = medium
86.51.773 I slot print_timing: id  0 | task 113 | prompt eval time =     812.00 ms /   325 tokens (    2.50 ms per token,   400.20 tokens per second)  [29696 cached]
86.51.773 I slot print_timing: id  0 | task 113 |        eval time =    6080.40 ms /   249 tokens (   24.42 ms per token,    41.00 tokens per second)
86.51.773 I slot print_timing: id  0 | task 113 | draft acceptance = 0.54417 (  154 accepted /   283 generated)
86.51.773 I slot print_timing: id  0 | task 113 | reasoning effort = medium
