33.49.134 I slot print_timing: id  0 | task 122 | prompt eval time =   27236.70 ms / 21308 tokens (    1.28 ms per token,   782.30 tokens per second)
46.41.267 I slot print_timing: id  0 | task 182 |        eval time =    5002.90 ms /   304 tokens (   16.46 ms per token,    60.80 tokens per second)
46.41.267 I slot print_timing: id  0 | task 182 | draft acceptance = 0.82443 (  216 accepted /   262 generated)
46.41.267 I slot print_timing: id  0 | task 182 | reasoning effort = medium
46.50.458 I slot print_timing: id  0 | task 183 | prompt eval time =    1017.40 ms /   451 tokens (    2.26 ms per token,   443.30 tokens per second)  [29440 cached]
46.50.458 I slot print_timing: id  0 | task 183 |        eval time =    8031.50 ms /   465 tokens (   17.27 ms per token,    57.90 tokens per second)
46.50.458 I slot print_timing: id  0 | task 183 | draft acceptance = 0.76960 (  324 accepted /   421 generated)
46.50.458 I slot print_timing: id  0 | task 183 | reasoning effort = medium
47.05.531 I slot print_timing: id  0 | task 184 | prompt eval time =    1403.80 ms /   744 tokens (    1.89 ms per token,   530.00 tokens per second)  [29696 cached]
47.05.531 I slot print_timing: id  0 | task 184 |        eval time =   13517.80 ms /   930 tokens (   14.54 ms per token,    68.80 tokens per second)
47.05.531 I slot print_timing: id  0 | task 184 | draft acceptance = 0.96508 (  691 accepted /   716 generated)
47.05.531 I slot print_timing: id  0 | task 184 | reasoning effort = medium
47.08.705 I slot print_timing: id  0 | task 185 | prompt eval time =    2103.90 ms /  1246 tokens (    1.69 ms per token,   592.20 tokens per second)  [30208 cached]
47.08.705 I slot print_timing: id  0 | task 185 |        eval time =     918.10 ms /    62 tokens (   14.81 ms per token,    67.50 tokens per second)
47.08.705 I slot print_timing: id  0 | task 185 | draft acceptance = 1.00000 (   46 accepted /    46 generated)
47.08.705 I slot print_timing: id  0 | task 185 | reasoning effort = medium
47.11.784 I slot print_timing: id  0 | task 186 | prompt eval time =     823.20 ms /   344 tokens (    2.39 ms per token,   417.90 tokens per second)  [31232 cached]
47.11.784 I slot print_timing: id  0 | task 186 |        eval time =    1547.40 ms /    96 tokens (   16.12 ms per token,    62.00 tokens per second)
47.11.784 I slot print_timing: id  0 | task 186 | draft acceptance = 0.87342 (   69 accepted /    79 generated)
47.11.784 I slot print_timing: id  0 | task 186 | reasoning effort = medium
47.13.567 I slot print_timing: id  0 | task 187 | prompt eval time =     518.80 ms /   230 tokens (    2.26 ms per token,   443.30 tokens per second)  [31488 cached]
47.13.567 I slot print_timing: id  0 | task 187 |        eval time =    1100.30 ms /    65 tokens (   16.93 ms per token,    59.10 tokens per second)
47.13.567 I slot print_timing: id  0 | task 187 | draft acceptance = 0.83636 (   46 accepted /    55 generated)
47.13.567 I slot print_timing: id  0 | task 187 | reasoning effort = medium
48.06.965 I slot print_timing: id  0 | task 188 | prompt eval time =    2575.50 ms /  1587 tokens (    1.62 ms per token,   616.20 tokens per second)  [31488 cached]
48.06.965 I slot print_timing: id  0 | task 188 |        eval time =   50659.90 ms /  2750 tokens (   18.42 ms per token,    54.30 tokens per second)
48.06.965 I slot print_timing: id  0 | task 188 | draft acceptance = 0.71696 ( 1877 accepted /  2618 generated)
48.06.965 I slot print_timing: id  0 | task 188 | reasoning effort = medium
48.20.096 I slot print_timing: id  0 | task 189 | prompt eval time =    5289.70 ms /  3255 tokens (    1.63 ms per token,   615.30 tokens per second)  [33024 cached]
48.20.096 I slot print_timing: id  0 | task 189 |        eval time =    7424.00 ms /   420 tokens (   17.68 ms per token,    56.60 tokens per second)
48.20.096 I slot print_timing: id  0 | task 189 | draft acceptance = 0.76042 (  292 accepted /   384 generated)
48.20.096 I slot print_timing: id  0 | task 189 | reasoning effort = medium
48.27.637 I slot print_timing: id  0 | task 190 | prompt eval time =    1957.10 ms /  1095 tokens (    1.79 ms per token,   559.50 tokens per second)  [36096 cached]
48.27.637 I slot print_timing: id  0 | task 190 |        eval time =    4732.00 ms /   301 tokens (   15.72 ms per token,    63.60 tokens per second)
48.27.637 I slot print_timing: id  0 | task 190 | draft acceptance = 0.90909 (  220 accepted /   242 generated)
48.27.637 I slot print_timing: id  0 | task 190 | reasoning effort = medium
48.36.457 I slot print_timing: id  0 | task 191 | prompt eval time =    1206.80 ms /   592 tokens (    2.04 ms per token,   490.50 tokens per second)  [37120 cached]
48.36.457 I slot print_timing: id  0 | task 191 |        eval time =    6838.10 ms /   352 tokens (   19.43 ms per token,    51.50 tokens per second)
48.36.457 I slot print_timing: id  0 | task 191 | draft acceptance = 0.67143 (  235 accepted /   350 generated)
48.36.457 I slot print_timing: id  0 | task 191 | reasoning effort = medium
49.10.931 I slot print_timing: id  0 | task 192 | prompt eval time =    1479.00 ms /   723 tokens (    2.05 ms per token,   488.80 tokens per second)  [37632 cached]
49.10.931 I slot print_timing: id  0 | task 192 |        eval time =   32697.70 ms /  1886 tokens (   17.34 ms per token,    57.70 tokens per second)
49.10.931 I slot print_timing: id  0 | task 192 | draft acceptance = 0.79581 ( 1329 accepted /  1670 generated)
49.10.931 I slot print_timing: id  0 | task 192 | reasoning effort = medium
49.34.265 I slot print_timing: id  0 | task 194 | prompt eval time =    1467.40 ms /  1004 tokens (    1.46 ms per token,   684.20 tokens per second)
49.34.265 I slot print_timing: id  0 | task 194 |        eval time =   19577.40 ms /   948 tokens (   20.65 ms per token,    48.40 tokens per second)
49.34.265 I slot print_timing: id  0 | task 194 | draft acceptance = 0.50265 (  570 accepted /  1134 generated)
49.34.265 I slot print_timing: id  0 | task 194 | reasoning effort = xhigh
50.08.129 I slot print_timing: id  0 | task 194 | prompt eval time =   27216.50 ms / 21300 tokens (    1.28 ms per token,   782.60 tokens per second)
50.08.129 I slot print_timing: id  0 | task 194 |        eval time =    6638.90 ms /   426 tokens (   15.58 ms per token,    64.20 tokens per second)
50.08.129 I slot print_timing: id  0 | task 194 | draft acceptance = 0.86236 (  307 accepted /   356 generated)
50.08.129 I slot print_timing: id  0 | task 194 | reasoning effort = medium
50.14.393 I slot print_timing: id  0 | task 195 | prompt eval time =    1660.00 ms /   965 tokens (    1.72 ms per token,   581.30 tokens per second)  [21248 cached]
50.14.393 I slot print_timing: id  0 | task 195 |        eval time =    3755.10 ms /   270 tokens (   13.91 ms per token,    71.90 tokens per second)
50.14.393 I slot print_timing: id  0 | task 195 | draft acceptance = 0.99020 (  202 accepted /   204 generated)
50.14.393 I slot print_timing: id  0 | task 195 | reasoning effort = medium
51.11.265 I slot print_timing: id  0 | task 196 | prompt eval time =    2470.80 ms /  1621 tokens (    1.52 ms per token,   656.10 tokens per second)  [22016 cached]
51.11.265 I slot print_timing: id  0 | task 196 |        eval time =   54249.70 ms /  3135 tokens (   17.30 ms per token,    57.80 tokens per second)
51.11.265 I slot print_timing: id  0 | task 196 | draft acceptance = 0.74922 ( 2169 accepted /  2895 generated)
51.11.265 I slot print_timing: id  0 | task 196 | reasoning effort = medium
51.17.838 I slot print_timing: id  0 | task 197 | prompt eval time =    4970.20 ms /  3318 tokens (    1.50 ms per token,   667.60 tokens per second)  [23552 cached]
51.17.838 I slot print_timing: id  0 | task 197 |        eval time =    1472.40 ms /    89 tokens (   16.54 ms per token,    60.40 tokens per second)
51.17.838 I slot print_timing: id  0 | task 197 | draft acceptance = 0.81818 (   63 accepted /    77 generated)
51.17.838 I slot print_timing: id  0 | task 197 | reasoning effort = medium
51.26.595 I slot print_timing: id  0 | task 198 | prompt eval time =     877.30 ms /   381 tokens (    2.30 ms per token,   434.30 tokens per second)  [26624 cached]
51.26.595 I slot print_timing: id  0 | task 198 |        eval time =    7752.80 ms /   496 tokens (   15.63 ms per token,    64.00 tokens per second)
51.26.595 I slot print_timing: id  0 | task 198 | draft acceptance = 0.85612 (  357 accepted /   417 generated)
51.26.595 I slot print_timing: id  0 | task 198 | reasoning effort = medium
51.30.320 I slot print_timing: id  0 | task 199 | prompt eval time =    1444.40 ms /   705 tokens (    2.05 ms per token,   488.10 tokens per second)  [26880 cached]
51.30.320 I slot print_timing: id  0 | task 199 |        eval time =    2141.20 ms /   140 tokens (   15.29 ms per token,    65.40 tokens per second)
51.30.320 I slot print_timing: id  0 | task 199 | draft acceptance = 0.91892 (  102 accepted /   111 generated)
51.30.320 I slot print_timing: id  0 | task 199 | reasoning effort = medium
51.35.215 I slot print_timing: id  0 | task 200 | prompt eval time =     947.10 ms /   417 tokens (    2.27 ms per token,   440.30 tokens per second)  [27392 cached]
51.35.215 I slot print_timing: id  0 | task 200 |        eval time =    3809.40 ms /   242 tokens (   15.74 ms per token,    63.50 tokens per second)
51.35.215 I slot print_timing: id  0 | task 200 | draft acceptance = 0.85294 (  174 accepted /   204 generated)
51.35.215 I slot print_timing: id  0 | task 200 | reasoning effort = medium
51.44.312 I slot print_timing: id  0 | task 201 | prompt eval time =    1035.70 ms /   487 tokens (    2.13 ms per token,   470.20 tokens per second)  [27648 cached]
51.44.312 I slot print_timing: id  0 | task 201 |        eval time =    7920.40 ms /   425 tokens (   18.64 ms per token,    53.70 tokens per second)
51.44.312 I slot print_timing: id  0 | task 201 | draft acceptance = 0.67458 (  284 accepted /   421 generated)
51.44.312 I slot print_timing: id  0 | task 201 | reasoning effort = medium
51.48.457 I slot print_timing: id  0 | task 202 | prompt eval time =    1376.90 ms /   741 tokens (    1.86 ms per token,   538.20 tokens per second)  [27904 cached]
51.48.457 I slot print_timing: id  0 | task 202 |        eval time =    2627.10 ms /   158 tokens (   16.63 ms per token,    60.10 tokens per second)
51.48.457 I slot print_timing: id  0 | task 202 | draft acceptance = 0.82353 (  112 accepted /   136 generated)
51.48.457 I slot print_timing: id  0 | task 202 | reasoning effort = medium
51.54.138 I slot print_timing: id  0 | task 203 | prompt eval time =    1464.30 ms /   830 tokens (    1.76 ms per token,   566.80 tokens per second)  [28416 cached]
51.54.138 I slot print_timing: id  0 | task 203 |        eval time =    3487.00 ms /   217 tokens (   16.07 ms per token,    62.20 tokens per second)
51.54.138 I slot print_timing: id  0 | task 203 | draft acceptance = 0.86188 (  156 accepted /   181 generated)
51.54.138 I slot print_timing: id  0 | task 203 | reasoning effort = medium
52.00.377 I slot print_timing: id  0 | task 204 | prompt eval time =     806.50 ms /   332 tokens (    2.43 ms per token,   411.70 tokens per second)  [29184 cached]
52.00.377 I slot print_timing: id  0 | task 204 |        eval time =    5297.00 ms /   337 tokens (   15.72 ms per token,    63.60 tokens per second)
52.00.377 I slot print_timing: id  0 | task 204 | draft acceptance = 0.87770 (  244 accepted /   278 generated)
52.00.377 I slot print_timing: id  0 | task 204 | reasoning effort = medium
52.02.896 I slot print_timing: id  0 | task 205 | prompt eval time =    1042.90 ms /   493 tokens (    2.12 ms per token,   472.70 tokens per second)  [29440 cached]
52.02.896 I slot print_timing: id  0 | task 205 |        eval time =    1322.40 ms /    82 tokens (   16.13 ms per token,    62.00 tokens per second)
52.02.896 I slot print_timing: id  0 | task 205 | draft acceptance = 0.88060 (   59 accepted /    67 generated)
52.02.896 I slot print_timing: id  0 | task 205 | reasoning effort = medium
52.06.669 I slot print_timing: id  0 | task 206 | prompt eval time =     879.70 ms /   378 tokens (    2.33 ms per token,   429.70 tokens per second)  [29696 cached]
52.06.669 I slot print_timing: id  0 | task 206 |        eval time =    2225.80 ms /   129 tokens (   17.25 ms per token,    58.00 tokens per second)
52.06.669 I slot print_timing: id  0 | task 206 | draft acceptance = 0.77586 (   90 accepted /   116 generated)
52.06.669 I slot print_timing: id  0 | task 206 | reasoning effort = medium
52.11.319 I slot print_timing: id  0 | task 207 | prompt eval time =     786.60 ms /   328 tokens (    2.40 ms per token,   417.00 tokens per second)  [29952 cached]
52.11.319 I slot print_timing: id  0 | task 207 |        eval time =    3596.40 ms /   231 tokens (   15.57 ms per token,    64.20 tokens per second)
52.11.319 I slot print_timing: id  0 | task 207 | draft acceptance = 0.89362 (  168 accepted /   188 generated)
52.11.319 I slot print_timing: id  0 | task 207 | reasoning effort = medium
52.18.160 I slot print_timing: id  0 | task 208 | prompt eval time =     849.60 ms /   358 tokens (    2.37 ms per token,   421.40 tokens per second)  [30208 cached]
52.18.160 I slot print_timing: id  0 | task 208 |        eval time =    5850.20 ms /   378 tokens (   15.48 ms per token,    64.60 tokens per second)
52.18.160 I slot print_timing: id  0 | task 208 | draft acceptance = 0.89869 (  275 accepted /   306 generated)
52.18.160 I slot print_timing: id  0 | task 208 | reasoning effort = medium
52.22.208 I slot print_timing: id  0 | task 209 | prompt eval time =    1095.80 ms /   562 tokens (    1.95 ms per token,   512.80 tokens per second)  [30464 cached]
52.22.208 I slot print_timing: id  0 | task 209 |        eval time =    2790.80 ms /   191 tokens (   14.61 ms per token,    68.40 tokens per second)
52.22.208 I slot print_timing: id  0 | task 209 | draft acceptance = 0.97260 (  142 accepted /   146 generated)
52.22.208 I slot print_timing: id  0 | task 209 | reasoning effort = medium
52.31.540 I slot print_timing: id  0 | task 210 | prompt eval time =     782.50 ms /   325 tokens (    2.41 ms per token,   415.30 tokens per second)  [30976 cached]
52.31.540 I slot print_timing: id  0 | task 210 |        eval time =    8398.40 ms /   456 tokens (   18.42 ms per token,    54.30 tokens per second)
52.31.540 I slot print_timing: id  0 | task 210 | draft acceptance = 0.69683 (  308 accepted /   442 generated)
52.31.540 I slot print_timing: id  0 | task 210 | reasoning effort = medium
52.42.524 I slot print_timing: id  0 | task 211 | prompt eval time =    1198.00 ms /   601 tokens (    1.99 ms per token,   501.70 tokens per second)  [31232 cached]
52.42.524 I slot print_timing: id  0 | task 211 |        eval time =    9629.70 ms /   658 tokens (   14.63 ms per token,    68.30 tokens per second)
52.42.524 I slot print_timing: id  0 | task 211 | draft acceptance = 0.95874 (  488 accepted /   509 generated)
52.42.524 I slot print_timing: id  0 | task 211 | reasoning effort = medium
52.45.434 I slot print_timing: id  0 | task 212 | prompt eval time =    1488.00 ms /   831 tokens (    1.79 ms per token,   558.50 tokens per second)  [31744 cached]
52.45.434 I slot print_timing: id  0 | task 212 |        eval time =    1266.70 ms /    84 tokens (   15.08 ms per token,    66.30 tokens per second)
52.45.434 I slot print_timing: id  0 | task 212 | draft acceptance = 0.98413 (   62 accepted /    63 generated)
52.45.434 I slot print_timing: id  0 | task 212 | reasoning effort = medium
52.48.449 I slot print_timing: id  0 | task 213 | prompt eval time =     510.80 ms /   206 tokens (    2.48 ms per token,   403.30 tokens per second)  [32512 cached]
52.48.449 I slot print_timing: id  0 | task 213 |        eval time =    1847.50 ms /   122 tokens (   15.14 ms per token,    66.00 tokens per second)
52.48.449 I slot print_timing: id  0 | task 213 | draft acceptance = 0.94737 (   90 accepted /    95 generated)
52.48.449 I slot print_timing: id  0 | task 213 | reasoning effort = medium
52.58.893 I slot print_timing: id  0 | task 214 | prompt eval time =     905.40 ms /   384 tokens (    2.36 ms per token,   424.10 tokens per second)  [32512 cached]
52.58.893 I slot print_timing: id  0 | task 214 |        eval time =    9384.50 ms /   575 tokens (   16.32 ms per token,    61.30 tokens per second)
52.58.893 I slot print_timing: id  0 | task 214 | draft acceptance = 0.84600 (  412 accepted /   487 generated)
52.58.893 I slot print_timing: id  0 | task 214 | reasoning effort = medium
53.02.698 I slot print_timing: id  0 | task 215 | prompt eval time =    1684.90 ms /   775 tokens (    2.17 ms per token,   460.00 tokens per second)  [32768 cached]
53.02.698 I slot print_timing: id  0 | task 215 |        eval time =    1952.90 ms /   126 tokens (   15.50 ms per token,    64.50 tokens per second)
53.02.698 I slot print_timing: id  0 | task 215 | draft acceptance = 0.92929 (   92 accepted /    99 generated)
53.02.698 I slot print_timing: id  0 | task 215 | reasoning effort = medium
53.07.044 I slot print_timing: id  0 | task 216 | prompt eval time =     530.90 ms /   235 tokens (    2.26 ms per token,   442.70 tokens per second)  [33536 cached]
53.07.044 I slot print_timing: id  0 | task 216 |        eval time =    3530.20 ms /   201 tokens (   17.56 ms per token,    56.90 tokens per second)
53.07.044 I slot print_timing: id  0 | task 216 | draft acceptance = 0.77348 (  140 accepted /   181 generated)
53.07.044 I slot print_timing: id  0 | task 216 | reasoning effort = medium
53.09.555 I slot print_timing: id  0 | task 217 | prompt eval time =    1075.20 ms /   492 tokens (    2.19 ms per token,   457.60 tokens per second)  [33536 cached]
53.09.555 I slot print_timing: id  0 | task 217 |        eval time =    1282.00 ms /    79 tokens (   16.23 ms per token,    61.60 tokens per second)
53.09.555 I slot print_timing: id  0 | task 217 | draft acceptance = 0.89062 (   57 accepted /    64 generated)
53.09.555 I slot print_timing: id  0 | task 217 | reasoning effort = medium
53.12.590 I slot print_timing: id  0 | task 218 | prompt eval time =     914.20 ms /   374 tokens (    2.44 ms per token,   409.10 tokens per second)  [33792 cached]
53.12.590 I slot print_timing: id  0 | task 218 |        eval time =    1459.00 ms /    80 tokens (   18.24 ms per token,    54.80 tokens per second)
53.12.590 I slot print_timing: id  0 | task 218 | draft acceptance = 0.76389 (   55 accepted /    72 generated)
53.12.590 I slot print_timing: id  0 | task 218 | reasoning effort = medium
53.49.430 I slot print_timing: id  0 | task 219 | prompt eval time =    2549.20 ms /  1490 tokens (    1.71 ms per token,   584.50 tokens per second)  [34048 cached]
53.49.430 I slot print_timing: id  0 | task 219 |        eval time =   34121.80 ms /  1799 tokens (   18.97 ms per token,    52.70 tokens per second)
53.49.430 I slot print_timing: id  0 | task 219 | draft acceptance = 0.68690 ( 1211 accepted /  1763 generated)
53.49.430 I slot print_timing: id  0 | task 219 | reasoning effort = medium
54.00.007 I slot print_timing: id  0 | task 220 | prompt eval time =    4231.90 ms /  2486 tokens (    1.70 ms per token,   587.40 tokens per second)  [35328 cached]
54.00.007 I slot print_timing: id  0 | task 220 |        eval time =    5962.40 ms /   328 tokens (   18.18 ms per token,    55.00 tokens per second)
54.00.007 I slot print_timing: id  0 | task 220 | draft acceptance = 0.73856 (  226 accepted /   306 generated)
54.00.007 I slot print_timing: id  0 | task 220 | reasoning effort = medium
54.34.216 I slot print_timing: id  0 | task 221 | prompt eval time =    1487.30 ms /   735 tokens (    2.02 ms per token,   494.20 tokens per second)  [37632 cached]
54.34.216 I slot print_timing: id  0 | task 221 |        eval time =   32074.60 ms /  1766 tokens (   18.16 ms per token,    55.10 tokens per second)
54.34.216 I slot print_timing: id  0 | task 221 | draft acceptance = 0.74481 ( 1220 accepted /  1638 generated)
54.34.216 I slot print_timing: id  0 | task 221 | reasoning effort = medium
