127.58.422 I slot print_timing: id  0 | task 476 | prompt eval time =    2105.00 ms /  1313 tokens (    1.60 ms per token,   623.80 tokens per second)  [29184 cached]
141.54.135 I slot print_timing: id  0 | task 536 |        eval time =    4999.20 ms /   340 tokens (   14.70 ms per token,    68.00 tokens per second)
141.54.135 I slot print_timing: id  0 | task 536 | draft acceptance = 0.94007 (  251 accepted /   267 generated)
141.54.135 I slot print_timing: id  0 | task 536 | reasoning effort = medium
141.57.998 I slot print_timing: id  0 | task 537 | prompt eval time =    1025.10 ms /   490 tokens (    2.09 ms per token,   478.00 tokens per second)  [26880 cached]
141.57.998 I slot print_timing: id  0 | task 537 |        eval time =    2693.20 ms /   178 tokens (   15.13 ms per token,    66.10 tokens per second)
141.57.998 I slot print_timing: id  0 | task 537 | draft acceptance = 0.91549 (  130 accepted /   142 generated)
141.57.998 I slot print_timing: id  0 | task 537 | reasoning effort = medium
142.00.649 I slot print_timing: id  0 | task 538 | prompt eval time =    1043.20 ms /   498 tokens (    2.09 ms per token,   477.40 tokens per second)  [27136 cached]
142.00.649 I slot print_timing: id  0 | task 538 |        eval time =    1469.80 ms /    96 tokens (   15.31 ms per token,    65.30 tokens per second)
142.00.649 I slot print_timing: id  0 | task 538 | draft acceptance = 0.93333 (   70 accepted /    75 generated)
142.00.649 I slot print_timing: id  0 | task 538 | reasoning effort = medium
142.09.845 I slot print_timing: id  0 | task 539 | prompt eval time =     943.40 ms /   394 tokens (    2.39 ms per token,   417.60 tokens per second)  [27392 cached]
142.09.845 I slot print_timing: id  0 | task 539 |        eval time =    8124.90 ms /   540 tokens (   15.05 ms per token,    66.50 tokens per second)
142.09.845 I slot print_timing: id  0 | task 539 | draft acceptance = 0.91014 (  395 accepted /   434 generated)
142.09.845 I slot print_timing: id  0 | task 539 | reasoning effort = medium
142.14.170 I slot print_timing: id  0 | task 540 | prompt eval time =    1404.20 ms /   759 tokens (    1.85 ms per token,   540.50 tokens per second)  [27648 cached]
142.14.170 I slot print_timing: id  0 | task 540 |        eval time =    2776.90 ms /   184 tokens (   15.09 ms per token,    66.30 tokens per second)
142.14.170 I slot print_timing: id  0 | task 540 | draft acceptance = 0.93750 (  135 accepted /   144 generated)
142.14.170 I slot print_timing: id  0 | task 540 | reasoning effort = medium
142.17.448 I slot print_timing: id  0 | task 541 | prompt eval time =    1040.90 ms /   489 tokens (    2.13 ms per token,   469.80 tokens per second)  [28160 cached]
142.17.448 I slot print_timing: id  0 | task 541 |        eval time =    2104.50 ms /   133 tokens (   15.82 ms per token,    63.20 tokens per second)
142.17.448 I slot print_timing: id  0 | task 541 | draft acceptance = 0.88889 (   96 accepted /   108 generated)
142.17.448 I slot print_timing: id  0 | task 541 | reasoning effort = medium
142.32.913 I slot print_timing: id  0 | task 542 | prompt eval time =    1015.10 ms /   452 tokens (    2.25 ms per token,   445.30 tokens per second)  [28416 cached]
142.32.913 I slot print_timing: id  0 | task 542 |        eval time =   14311.30 ms /   936 tokens (   15.29 ms per token,    65.40 tokens per second)
142.32.913 I slot print_timing: id  0 | task 542 | draft acceptance = 0.90344 (  683 accepted /   756 generated)
142.32.913 I slot print_timing: id  0 | task 542 | reasoning effort = medium
142.37.797 I slot print_timing: id  0 | task 543 | prompt eval time =    2081.20 ms /  1218 tokens (    1.71 ms per token,   585.20 tokens per second)  [28672 cached]
142.37.797 I slot print_timing: id  0 | task 543 |        eval time =    2649.60 ms /   174 tokens (   15.23 ms per token,    65.70 tokens per second)
142.37.797 I slot print_timing: id  0 | task 543 | draft acceptance = 0.94118 (  128 accepted /   136 generated)
142.37.797 I slot print_timing: id  0 | task 543 | reasoning effort = medium
142.41.524 I slot print_timing: id  0 | task 544 | prompt eval time =     960.80 ms /   421 tokens (    2.28 ms per token,   438.20 tokens per second)  [29696 cached]
142.41.524 I slot print_timing: id  0 | task 544 |        eval time =    2103.80 ms /   134 tokens (   15.70 ms per token,    63.70 tokens per second)
142.41.524 I slot print_timing: id  0 | task 544 | draft acceptance = 0.87387 (   97 accepted /   111 generated)
142.41.524 I slot print_timing: id  0 | task 544 | reasoning effort = medium
142.45.135 I slot print_timing: id  0 | task 545 | prompt eval time =    1049.30 ms /   532 tokens (    1.97 ms per token,   507.00 tokens per second)  [29952 cached]
142.45.135 I slot print_timing: id  0 | task 545 |        eval time =    2281.70 ms /   152 tokens (   15.01 ms per token,    66.60 tokens per second)
142.45.135 I slot print_timing: id  0 | task 545 | draft acceptance = 0.93333 (  112 accepted /   120 generated)
142.45.135 I slot print_timing: id  0 | task 545 | reasoning effort = medium
142.47.312 I slot print_timing: id  0 | task 546 | prompt eval time =     516.30 ms /   218 tokens (    2.37 ms per token,   422.30 tokens per second)  [30464 cached]
142.47.312 I slot print_timing: id  0 | task 546 |        eval time =    1498.40 ms /    82 tokens (   18.27 ms per token,    54.70 tokens per second)
142.47.312 I slot print_timing: id  0 | task 546 | draft acceptance = 0.74667 (   56 accepted /    75 generated)
142.47.312 I slot print_timing: id  0 | task 546 | reasoning effort = medium
143.07.498 I slot print_timing: id  0 | task 547 | prompt eval time =    2785.50 ms /  1693 tokens (    1.65 ms per token,   607.80 tokens per second)  [30464 cached]
143.07.498 I slot print_timing: id  0 | task 547 |        eval time =   17254.10 ms /   951 tokens (   18.14 ms per token,    55.10 tokens per second)
143.07.498 I slot print_timing: id  0 | task 547 | draft acceptance = 0.71982 (  650 accepted /   903 generated)
143.07.498 I slot print_timing: id  0 | task 547 | reasoning effort = medium
143.26.984 I slot print_timing: id  0 | task 548 | prompt eval time =    2495.00 ms /  1553 tokens (    1.61 ms per token,   622.40 tokens per second)  [32000 cached]
143.26.984 I slot print_timing: id  0 | task 548 |        eval time =   16529.50 ms /   890 tokens (   18.57 ms per token,    53.80 tokens per second)
143.26.984 I slot print_timing: id  0 | task 548 | draft acceptance = 0.71009 (  605 accepted /   852 generated)
143.26.984 I slot print_timing: id  0 | task 548 | reasoning effort = medium
144.39.881 I slot print_timing: id  0 | task 549 | prompt eval time =    1969.70 ms /  1132 tokens (    1.74 ms per token,   574.70 tokens per second)  [33536 cached]
144.39.881 I slot print_timing: id  0 | task 549 |        eval time =   69636.20 ms /  3592 tokens (   19.39 ms per token,    51.60 tokens per second)
144.39.881 I slot print_timing: id  0 | task 549 | draft acceptance = 0.67049 ( 2399 accepted /  3578 generated)
144.39.881 I slot print_timing: id  0 | task 549 | reasoning effort = medium
144.57.648 I slot print_timing: id  0 | task 551 | prompt eval time =    1415.80 ms /  1004 tokens (    1.41 ms per token,   709.10 tokens per second)
144.57.648 I slot print_timing: id  0 | task 551 |        eval time =   14210.00 ms /   706 tokens (   20.13 ms per token,    49.70 tokens per second)
144.57.648 I slot print_timing: id  0 | task 551 | draft acceptance = 0.52555 (  432 accepted /   822 generated)
144.57.648 I slot print_timing: id  0 | task 551 | reasoning effort = xhigh
145.33.502 I slot print_timing: id  0 | task 551 | prompt eval time =   27228.90 ms / 21302 tokens (    1.28 ms per token,   782.30 tokens per second)
145.33.502 I slot print_timing: id  0 | task 551 |        eval time =    8615.30 ms /   555 tokens (   15.52 ms per token,    64.40 tokens per second)
145.33.502 I slot print_timing: id  0 | task 551 | draft acceptance = 0.86797 (  401 accepted /   462 generated)
145.33.502 I slot print_timing: id  0 | task 551 | reasoning effort = medium
145.39.991 I slot print_timing: id  0 | task 552 | prompt eval time =    1733.20 ms /  1094 tokens (    1.58 ms per token,   631.20 tokens per second)  [21248 cached]
145.39.991 I slot print_timing: id  0 | task 552 |        eval time =    3903.20 ms /   276 tokens (   14.14 ms per token,    70.70 tokens per second)
145.39.991 I slot print_timing: id  0 | task 552 | draft acceptance = 0.98565 (  206 accepted /   209 generated)
145.39.991 I slot print_timing: id  0 | task 552 | reasoning effort = medium
147.45.285 I slot print_timing: id  0 | task 553 | prompt eval time =    2353.60 ms /  1500 tokens (    1.57 ms per token,   637.30 tokens per second)  [22272 cached]
147.45.285 I slot print_timing: id  0 | task 553 |        eval time =  122784.40 ms /  7150 tokens (   17.17 ms per token,    58.20 tokens per second)
147.45.285 I slot print_timing: id  0 | task 553 | draft acceptance = 0.76814 ( 4986 accepted /  6491 generated)
147.45.285 I slot print_timing: id  0 | task 553 | reasoning effort = medium
147.58.655 I slot print_timing: id  0 | task 554 | prompt eval time =   11085.50 ms /  7407 tokens (    1.50 ms per token,   668.20 tokens per second)  [23552 cached]
147.58.655 I slot print_timing: id  0 | task 554 |        eval time =    2137.70 ms /   132 tokens (   16.19 ms per token,    61.70 tokens per second)
147.58.655 I slot print_timing: id  0 | task 554 | draft acceptance = 0.86364 (   95 accepted /   110 generated)
147.58.655 I slot print_timing: id  0 | task 554 | reasoning effort = medium
148.10.889 I slot print_timing: id  0 | task 555 | prompt eval time =     951.50 ms /   418 tokens (    2.28 ms per token,   439.30 tokens per second)  [30720 cached]
148.10.889 I slot print_timing: id  0 | task 555 |        eval time =   11138.70 ms /   772 tokens (   14.43 ms per token,    69.30 tokens per second)
148.10.889 I slot print_timing: id  0 | task 555 | draft acceptance = 0.98462 (  576 accepted /   585 generated)
148.10.889 I slot print_timing: id  0 | task 555 | reasoning effort = medium
148.15.998 I slot print_timing: id  0 | task 556 | prompt eval time =    1811.20 ms /  1019 tokens (    1.78 ms per token,   562.60 tokens per second)  [30976 cached]
148.15.998 I slot print_timing: id  0 | task 556 |        eval time =    3138.00 ms /   206 tokens (   15.23 ms per token,    65.60 tokens per second)
148.15.998 I slot print_timing: id  0 | task 556 | draft acceptance = 0.93210 (  151 accepted /   162 generated)
148.15.998 I slot print_timing: id  0 | task 556 | reasoning effort = medium
148.18.592 I slot print_timing: id  0 | task 557 | prompt eval time =    1048.10 ms /   542 tokens (    1.93 ms per token,   517.10 tokens per second)  [31744 cached]
148.18.592 I slot print_timing: id  0 | task 557 |        eval time =    1387.30 ms /    81 tokens (   17.13 ms per token,    58.40 tokens per second)
148.18.592 I slot print_timing: id  0 | task 557 | draft acceptance = 0.81429 (   57 accepted /    70 generated)
148.18.592 I slot print_timing: id  0 | task 557 | reasoning effort = medium
148.26.350 I slot print_timing: id  0 | task 558 | prompt eval time =    1229.20 ms /   617 tokens (    1.99 ms per token,   502.00 tokens per second)  [32256 cached]
148.26.350 I slot print_timing: id  0 | task 558 |        eval time =    5814.00 ms /   385 tokens (   15.10 ms per token,    66.20 tokens per second)
148.26.350 I slot print_timing: id  0 | task 558 | draft acceptance = 0.95318 (  285 accepted /   299 generated)
148.26.350 I slot print_timing: id  0 | task 558 | reasoning effort = medium
148.28.927 I slot print_timing: id  0 | task 559 | prompt eval time =    1131.20 ms /   571 tokens (    1.98 ms per token,   504.80 tokens per second)  [32768 cached]
148.28.927 I slot print_timing: id  0 | task 559 |        eval time =    1278.60 ms /    79 tokens (   16.18 ms per token,    61.80 tokens per second)
148.28.927 I slot print_timing: id  0 | task 559 | draft acceptance = 0.87692 (   57 accepted /    65 generated)
148.28.927 I slot print_timing: id  0 | task 559 | reasoning effort = medium
148.32.572 I slot print_timing: id  0 | task 560 | prompt eval time =     511.10 ms /   197 tokens (    2.59 ms per token,   385.50 tokens per second)  [33280 cached]
148.32.572 I slot print_timing: id  0 | task 560 |        eval time =    2457.80 ms /   148 tokens (   16.61 ms per token,    60.20 tokens per second)
148.32.572 I slot print_timing: id  0 | task 560 | draft acceptance = 0.86179 (  106 accepted /   123 generated)
148.32.572 I slot print_timing: id  0 | task 560 | reasoning effort = medium
148.38.904 I slot print_timing: id  0 | task 561 | prompt eval time =     964.10 ms /   400 tokens (    2.41 ms per token,   414.90 tokens per second)  [33280 cached]
148.38.904 I slot print_timing: id  0 | task 561 |        eval time =    5202.60 ms /   347 tokens (   14.99 ms per token,    66.70 tokens per second)
148.38.904 I slot print_timing: id  0 | task 561 | draft acceptance = 0.95896 (  257 accepted /   268 generated)
148.38.904 I slot print_timing: id  0 | task 561 | reasoning effort = medium
148.42.796 I slot print_timing: id  0 | task 562 | prompt eval time =    1128.00 ms /   574 tokens (    1.97 ms per token,   508.90 tokens per second)  [33536 cached]
148.42.796 I slot print_timing: id  0 | task 562 |        eval time =    2606.00 ms /   178 tokens (   14.64 ms per token,    68.30 tokens per second)
148.42.796 I slot print_timing: id  0 | task 562 | draft acceptance = 0.98519 (  133 accepted /   135 generated)
148.42.796 I slot print_timing: id  0 | task 562 | reasoning effort = medium
148.46.338 I slot print_timing: id  0 | task 563 | prompt eval time =     820.40 ms /   325 tokens (    2.52 ms per token,   396.10 tokens per second)  [34048 cached]
148.46.338 I slot print_timing: id  0 | task 563 |        eval time =    2549.00 ms /   163 tokens (   15.64 ms per token,    63.90 tokens per second)
148.46.338 I slot print_timing: id  0 | task 563 | draft acceptance = 0.90840 (  119 accepted /   131 generated)
148.46.338 I slot print_timing: id  0 | task 563 | reasoning effort = medium
148.58.606 I slot print_timing: id  0 | task 564 | prompt eval time =     756.10 ms /   317 tokens (    2.39 ms per token,   419.20 tokens per second)  [34304 cached]
148.58.606 I slot print_timing: id  0 | task 564 |        eval time =   11347.10 ms /   761 tokens (   14.91 ms per token,    67.10 tokens per second)
148.58.606 I slot print_timing: id  0 | task 564 | draft acceptance = 0.96088 (  565 accepted /   588 generated)
148.58.606 I slot print_timing: id  0 | task 564 | reasoning effort = medium
149.01.761 I slot print_timing: id  0 | task 565 | prompt eval time =    1744.50 ms /   907 tokens (    1.92 ms per token,   519.90 tokens per second)  [34560 cached]
149.01.761 I slot print_timing: id  0 | task 565 |        eval time =    1218.20 ms /    73 tokens (   16.69 ms per token,    59.90 tokens per second)
149.01.761 I slot print_timing: id  0 | task 565 | draft acceptance = 0.83871 (   52 accepted /    62 generated)
149.01.761 I slot print_timing: id  0 | task 565 | reasoning effort = medium
149.07.713 I slot print_timing: id  0 | task 566 | prompt eval time =    1029.70 ms /   272 tokens (    3.79 ms per token,   264.20 tokens per second)  [35328 cached]
149.07.713 I slot print_timing: id  0 | task 566 |        eval time =    4253.90 ms /   256 tokens (   16.62 ms per token,    60.20 tokens per second)
149.07.713 I slot print_timing: id  0 | task 566 | draft acceptance = 0.84332 (  183 accepted /   217 generated)
149.07.713 I slot print_timing: id  0 | task 566 | reasoning effort = medium
149.17.458 I slot print_timing: id  0 | task 567 | prompt eval time =     814.30 ms /   336 tokens (    2.42 ms per token,   412.60 tokens per second)  [35584 cached]
149.17.458 I slot print_timing: id  0 | task 567 |        eval time =    8768.20 ms /   546 tokens (   16.06 ms per token,    62.30 tokens per second)
149.17.458 I slot print_timing: id  0 | task 567 | draft acceptance = 0.86593 (  394 accepted /   455 generated)
149.17.458 I slot print_timing: id  0 | task 567 | reasoning effort = medium
149.23.911 I slot print_timing: id  0 | task 568 | prompt eval time =    1453.40 ms /   706 tokens (    2.06 ms per token,   485.70 tokens per second)  [35840 cached]
149.23.911 I slot print_timing: id  0 | task 568 |        eval time =    4832.20 ms /   301 tokens (   16.05 ms per token,    62.30 tokens per second)
149.23.911 I slot print_timing: id  0 | task 568 | draft acceptance = 0.87550 (  218 accepted /   249 generated)
149.23.911 I slot print_timing: id  0 | task 568 | reasoning effort = medium
149.28.007 I slot print_timing: id  0 | task 569 | prompt eval time =    1455.90 ms /   717 tokens (    2.03 ms per token,   492.50 tokens per second)  [36352 cached]
149.28.007 I slot print_timing: id  0 | task 569 |        eval time =    2358.30 ms /   142 tokens (   16.61 ms per token,    60.20 tokens per second)
149.28.007 I slot print_timing: id  0 | task 569 | draft acceptance = 0.87179 (  102 accepted /   117 generated)
149.28.007 I slot print_timing: id  0 | task 569 | reasoning effort = medium
149.30.296 I slot print_timing: id  0 | task 570 | prompt eval time =     988.20 ms /   403 tokens (    2.45 ms per token,   407.80 tokens per second)  [36864 cached]
149.30.296 I slot print_timing: id  0 | task 570 |        eval time =    1140.90 ms /    63 tokens (   18.11 ms per token,    55.20 tokens per second)
149.30.296 I slot print_timing: id  0 | task 570 | draft acceptance = 0.78571 (   44 accepted /    56 generated)
149.30.296 I slot print_timing: id  0 | task 570 | reasoning effort = medium
150.07.527 I slot print_timing: id  0 | task 571 | prompt eval time =    2612.50 ms /  1502 tokens (    1.74 ms per token,   574.90 tokens per second)  [37120 cached]
150.07.527 I slot print_timing: id  0 | task 571 |        eval time =   34453.80 ms /  1796 tokens (   19.18 ms per token,    52.10 tokens per second)
150.07.527 I slot print_timing: id  0 | task 571 | draft acceptance = 0.68597 ( 1208 accepted /  1761 generated)
150.07.527 I slot print_timing: id  0 | task 571 | reasoning effort = medium
150.14.185 I slot print_timing: id  0 | task 572 | prompt eval time =    3469.20 ms /  2096 tokens (    1.66 ms per token,   604.20 tokens per second)  [38400 cached]
150.14.185 I slot print_timing: id  0 | task 572 |        eval time =    3016.20 ms /   168 tokens (   17.95 ms per token,    55.70 tokens per second)
150.14.185 I slot print_timing: id  0 | task 572 | draft acceptance = 0.75817 (  116 accepted /   153 generated)
150.14.185 I slot print_timing: id  0 | task 572 | reasoning effort = medium
150.28.082 I slot print_timing: id  0 | task 573 | prompt eval time =     768.20 ms /   320 tokens (    2.40 ms per token,   416.60 tokens per second)  [40448 cached]
150.28.082 I slot print_timing: id  0 | task 573 |        eval time =   12773.00 ms /   780 tokens (   16.38 ms per token,    61.10 tokens per second)
150.28.082 I slot print_timing: id  0 | task 573 | draft acceptance = 0.86615 (  563 accepted /   650 generated)
150.28.082 I slot print_timing: id  0 | task 573 | reasoning effort = medium
151.43.758 I slot print_timing: id  0 | task 574 | prompt eval time =    2712.90 ms /  1574 tokens (    1.72 ms per token,   580.20 tokens per second)  [40704 cached]
151.43.758 I slot print_timing: id  0 | task 574 |        eval time =   72154.80 ms /  3612 tokens (   19.98 ms per token,    50.10 tokens per second)
151.43.758 I slot print_timing: id  0 | task 574 | draft acceptance = 0.65797 ( 2397 accepted /  3643 generated)
151.43.758 I slot print_timing: id  0 | task 574 | reasoning effort = medium
152.07.709 I slot print_timing: id  0 | task 575 | prompt eval time =    6341.60 ms /  3682 tokens (    1.72 ms per token,   580.60 tokens per second)  [42240 cached]
152.07.709 I slot print_timing: id  0 | task 575 |        eval time =   17426.60 ms /  1010 tokens (   17.25 ms per token,    58.00 tokens per second)
152.07.709 I slot print_timing: id  0 | task 575 | draft acceptance = 0.82949 (  720 accepted /   868 generated)
152.07.709 I slot print_timing: id  0 | task 575 | reasoning effort = medium
