100.38.813 I slot print_timing: id  0 | task 409 | prompt eval time =    1818.20 ms /   942 tokens (    1.93 ms per token,   518.10 tokens per second)  [38912 cached]
127.03.300 I slot print_timing: id  0 | task 469 |        eval time =    3007.10 ms /   190 tokens (   15.83 ms per token,    63.20 tokens per second)
127.03.300 I slot print_timing: id  0 | task 469 | draft acceptance = 0.86164 (  137 accepted /   159 generated)
127.03.300 I slot print_timing: id  0 | task 469 | reasoning effort = medium
127.09.271 I slot print_timing: id  0 | task 470 | prompt eval time =     693.30 ms /   305 tokens (    2.27 ms per token,   439.90 tokens per second)  [26880 cached]
127.09.271 I slot print_timing: id  0 | task 470 |        eval time =    5148.20 ms /   351 tokens (   14.67 ms per token,    68.20 tokens per second)
127.09.271 I slot print_timing: id  0 | task 470 | draft acceptance = 0.94872 (  259 accepted /   273 generated)
127.09.271 I slot print_timing: id  0 | task 470 | reasoning effort = medium
127.12.990 I slot print_timing: id  0 | task 471 | prompt eval time =    1038.00 ms /   483 tokens (    2.15 ms per token,   465.30 tokens per second)  [27136 cached]
127.12.990 I slot print_timing: id  0 | task 471 |        eval time =    2543.30 ms /   179 tokens (   14.21 ms per token,    70.40 tokens per second)
127.12.990 I slot print_timing: id  0 | task 471 | draft acceptance = 1.00000 (  134 accepted /   134 generated)
127.12.990 I slot print_timing: id  0 | task 471 | reasoning effort = medium
127.15.634 I slot print_timing: id  0 | task 472 | prompt eval time =    1041.20 ms /   491 tokens (    2.12 ms per token,   471.60 tokens per second)  [27392 cached]
127.15.634 I slot print_timing: id  0 | task 472 |        eval time =    1462.80 ms /    97 tokens (   15.08 ms per token,    66.30 tokens per second)
127.15.634 I slot print_timing: id  0 | task 472 | draft acceptance = 0.91026 (   71 accepted /    78 generated)
127.15.634 I slot print_timing: id  0 | task 472 | reasoning effort = medium
127.24.896 I slot print_timing: id  0 | task 473 | prompt eval time =     934.20 ms /   388 tokens (    2.41 ms per token,   415.30 tokens per second)  [27648 cached]
127.24.896 I slot print_timing: id  0 | task 473 |        eval time =    8197.00 ms /   520 tokens (   15.76 ms per token,    63.40 tokens per second)
127.24.896 I slot print_timing: id  0 | task 473 | draft acceptance = 0.86406 (  375 accepted /   434 generated)
127.24.896 I slot print_timing: id  0 | task 473 | reasoning effort = medium
127.33.831 I slot print_timing: id  0 | task 474 | prompt eval time =    1528.80 ms /   861 tokens (    1.78 ms per token,   563.20 tokens per second)  [27904 cached]
127.33.831 I slot print_timing: id  0 | task 474 |        eval time =    7144.30 ms /   476 tokens (   15.01 ms per token,    66.60 tokens per second)
127.33.831 I slot print_timing: id  0 | task 474 | draft acceptance = 0.92838 (  350 accepted /   377 generated)
127.33.831 I slot print_timing: id  0 | task 474 | reasoning effort = medium
127.54.225 I slot print_timing: id  0 | task 475 | prompt eval time =    1319.00 ms /   650 tokens (    2.03 ms per token,   492.80 tokens per second)  [28672 cached]
127.54.225 I slot print_timing: id  0 | task 475 |        eval time =   18933.20 ms /  1131 tokens (   16.74 ms per token,    59.70 tokens per second)
127.54.225 I slot print_timing: id  0 | task 475 | draft acceptance = 0.80382 (  799 accepted /   994 generated)
127.54.225 I slot print_timing: id  0 | task 475 | reasoning effort = medium
127.58.422 I slot print_timing: id  0 | task 476 | prompt eval time =    2105.00 ms /  1313 tokens (    1.60 ms per token,   623.80 tokens per second)  [29184 cached]
127.58.422 I slot print_timing: id  0 | task 476 |        eval time =    1947.80 ms /   130 tokens (   14.98 ms per token,    66.70 tokens per second)
127.58.422 I slot print_timing: id  0 | task 476 | draft acceptance = 0.96000 (   96 accepted /   100 generated)
127.58.422 I slot print_timing: id  0 | task 476 | reasoning effort = medium
128.14.953 I slot print_timing: id  0 | task 477 | prompt eval time =     529.70 ms /   248 tokens (    2.14 ms per token,   468.20 tokens per second)  [30464 cached]
128.14.953 I slot print_timing: id  0 | task 477 |        eval time =   15854.70 ms /  1088 tokens (   14.57 ms per token,    68.60 tokens per second)
128.14.953 I slot print_timing: id  0 | task 477 | draft acceptance = 0.96535 (  808 accepted /   837 generated)
128.14.953 I slot print_timing: id  0 | task 477 | reasoning effort = medium
128.18.496 I slot print_timing: id  0 | task 478 | prompt eval time =    2391.30 ms /  1421 tokens (    1.68 ms per token,   594.20 tokens per second)  [30464 cached]
128.18.496 I slot print_timing: id  0 | task 478 |        eval time =     990.60 ms /    64 tokens (   15.48 ms per token,    64.60 tokens per second)
128.18.496 I slot print_timing: id  0 | task 478 | draft acceptance = 0.97917 (   47 accepted /    48 generated)
128.18.496 I slot print_timing: id  0 | task 478 | reasoning effort = medium
128.21.888 I slot print_timing: id  0 | task 479 | prompt eval time =     996.90 ms /   265 tokens (    3.76 ms per token,   265.80 tokens per second)  [31744 cached]
128.21.888 I slot print_timing: id  0 | task 479 |        eval time =    1778.00 ms /   112 tokens (   15.88 ms per token,    63.00 tokens per second)
128.21.888 I slot print_timing: id  0 | task 479 | draft acceptance = 0.87097 (   81 accepted /    93 generated)
128.21.888 I slot print_timing: id  0 | task 479 | reasoning effort = medium
128.23.346 I slot print_timing: id  0 | task 480 | prompt eval time =     423.10 ms /   167 tokens (    2.53 ms per token,   394.70 tokens per second)  [32000 cached]
128.23.346 I slot print_timing: id  0 | task 480 |        eval time =     870.40 ms /    55 tokens (   15.83 ms per token,    63.20 tokens per second)
128.23.346 I slot print_timing: id  0 | task 480 | draft acceptance = 0.90909 (   40 accepted /    44 generated)
128.23.346 I slot print_timing: id  0 | task 480 | reasoning effort = medium
129.08.835 I slot print_timing: id  0 | task 481 | prompt eval time =    2522.90 ms /  1514 tokens (    1.67 ms per token,   600.10 tokens per second)  [32000 cached]
129.08.835 I slot print_timing: id  0 | task 481 |        eval time =   42816.60 ms /  2262 tokens (   18.93 ms per token,    52.80 tokens per second)
129.08.835 I slot print_timing: id  0 | task 481 | draft acceptance = 0.68758 ( 1523 accepted /  2215 generated)
129.08.835 I slot print_timing: id  0 | task 481 | reasoning effort = medium
129.18.049 I slot print_timing: id  0 | task 482 | prompt eval time =    4818.80 ms /  2929 tokens (    1.65 ms per token,   607.80 tokens per second)  [33280 cached]
129.18.049 I slot print_timing: id  0 | task 482 |        eval time =    3992.80 ms /   255 tokens (   15.66 ms per token,    63.90 tokens per second)
129.18.049 I slot print_timing: id  0 | task 482 | draft acceptance = 0.90291 (  186 accepted /   206 generated)
129.18.049 I slot print_timing: id  0 | task 482 | reasoning effort = medium
129.26.259 I slot print_timing: id  0 | task 483 | prompt eval time =    1087.40 ms /   458 tokens (    2.37 ms per token,   421.20 tokens per second)  [36096 cached]
129.26.259 I slot print_timing: id  0 | task 483 |        eval time =    6333.40 ms /   375 tokens (   16.89 ms per token,    59.20 tokens per second)
129.26.259 I slot print_timing: id  0 | task 483 | draft acceptance = 0.81846 (  266 accepted /   325 generated)
129.26.259 I slot print_timing: id  0 | task 483 | reasoning effort = medium
129.51.283 I slot print_timing: id  0 | task 484 | prompt eval time =    1845.20 ms /   963 tokens (    1.92 ms per token,   521.90 tokens per second)  [36352 cached]
129.51.283 I slot print_timing: id  0 | task 484 |        eval time =   21733.80 ms /  1169 tokens (   18.59 ms per token,    53.80 tokens per second)
129.51.283 I slot print_timing: id  0 | task 484 | draft acceptance = 0.72047 (  799 accepted /  1109 generated)
129.51.283 I slot print_timing: id  0 | task 484 | reasoning effort = medium
130.10.145 I slot print_timing: id  0 | task 485 | prompt eval time =    2592.70 ms /  1560 tokens (    1.66 ms per token,   601.70 tokens per second)  [37120 cached]
130.10.145 I slot print_timing: id  0 | task 485 |        eval time =   15980.80 ms /   917 tokens (   17.43 ms per token,    57.40 tokens per second)
130.10.145 I slot print_timing: id  0 | task 485 | draft acceptance = 0.79141 (  645 accepted /   815 generated)
130.10.145 I slot print_timing: id  0 | task 485 | reasoning effort = medium
130.37.374 I slot print_timing: id  0 | task 487 | prompt eval time =    1434.40 ms /  1004 tokens (    1.43 ms per token,   700.00 tokens per second)
130.37.374 I slot print_timing: id  0 | task 487 |        eval time =   23580.90 ms /  1436 tokens (   16.42 ms per token,    60.90 tokens per second)
130.37.374 I slot print_timing: id  0 | task 487 | draft acceptance = 0.72727 (  984 accepted /  1353 generated)
130.37.374 I slot print_timing: id  0 | task 487 | reasoning effort = xhigh
131.11.176 I slot print_timing: id  0 | task 487 | prompt eval time =   27186.00 ms / 21300 tokens (    1.28 ms per token,   783.50 tokens per second)
131.11.176 I slot print_timing: id  0 | task 487 |        eval time =    6607.30 ms /   427 tokens (   15.47 ms per token,    64.60 tokens per second)
131.11.176 I slot print_timing: id  0 | task 487 | draft acceptance = 0.87535 (  309 accepted /   353 generated)
131.11.176 I slot print_timing: id  0 | task 487 | reasoning effort = medium
131.17.538 I slot print_timing: id  0 | task 488 | prompt eval time =    1667.30 ms /   966 tokens (    1.73 ms per token,   579.40 tokens per second)  [21248 cached]
131.17.538 I slot print_timing: id  0 | task 488 |        eval time =    3890.70 ms /   276 tokens (   14.10 ms per token,    70.90 tokens per second)
131.17.538 I slot print_timing: id  0 | task 488 | draft acceptance = 0.99038 (  206 accepted /   208 generated)
131.17.538 I slot print_timing: id  0 | task 488 | reasoning effort = medium
132.27.690 I slot print_timing: id  0 | task 489 | prompt eval time =    2472.00 ms /  1628 tokens (    1.52 ms per token,   658.60 tokens per second)  [22016 cached]
132.27.690 I slot print_timing: id  0 | task 489 |        eval time =   67529.40 ms /  3919 tokens (   17.23 ms per token,    58.00 tokens per second)
132.27.690 I slot print_timing: id  0 | task 489 | draft acceptance = 0.75570 ( 2719 accepted /  3598 generated)
132.27.690 I slot print_timing: id  0 | task 489 | reasoning effort = medium
132.34.783 I slot print_timing: id  0 | task 490 | prompt eval time =    5992.10 ms /  4103 tokens (    1.46 ms per token,   684.70 tokens per second)  [23552 cached]
132.34.783 I slot print_timing: id  0 | task 490 |        eval time =     966.10 ms /    62 tokens (   15.58 ms per token,    64.20 tokens per second)
132.34.783 I slot print_timing: id  0 | task 490 | draft acceptance = 0.91837 (   45 accepted /    49 generated)
132.34.783 I slot print_timing: id  0 | task 490 | reasoning effort = medium
132.38.077 I slot print_timing: id  0 | task 491 | prompt eval time =     335.40 ms /   115 tokens (    2.92 ms per token,   342.90 tokens per second)  [27648 cached]
132.38.077 I slot print_timing: id  0 | task 491 |        eval time =    2820.20 ms /   177 tokens (   15.93 ms per token,    62.80 tokens per second)
132.38.077 I slot print_timing: id  0 | task 491 | draft acceptance = 0.85235 (  127 accepted /   149 generated)
132.38.077 I slot print_timing: id  0 | task 491 | reasoning effort = medium
132.53.182 I slot print_timing: id  0 | task 492 | prompt eval time =     888.60 ms /   377 tokens (    2.36 ms per token,   424.30 tokens per second)  [27648 cached]
132.53.182 I slot print_timing: id  0 | task 492 |        eval time =   14072.50 ms /   955 tokens (   14.74 ms per token,    67.90 tokens per second)
132.53.182 I slot print_timing: id  0 | task 492 | draft acceptance = 0.94378 (  705 accepted /   747 generated)
132.53.182 I slot print_timing: id  0 | task 492 | reasoning effort = medium
132.57.090 I slot print_timing: id  0 | task 493 | prompt eval time =    1983.30 ms /  1161 tokens (    1.71 ms per token,   585.40 tokens per second)  [27904 cached]
132.57.090 I slot print_timing: id  0 | task 493 |        eval time =    1784.00 ms /   108 tokens (   16.52 ms per token,    60.50 tokens per second)
132.57.090 I slot print_timing: id  0 | task 493 | draft acceptance = 0.84615 (   77 accepted /    91 generated)
132.57.090 I slot print_timing: id  0 | task 493 | reasoning effort = medium
133.07.551 I slot print_timing: id  0 | task 494 | prompt eval time =     991.30 ms /   529 tokens (    1.87 ms per token,   533.60 tokens per second)  [28928 cached]
133.07.551 I slot print_timing: id  0 | task 494 |        eval time =    8697.70 ms /   436 tokens (   19.95 ms per token,    50.10 tokens per second)
133.07.551 I slot print_timing: id  0 | task 494 | draft acceptance = 0.61656 (  283 accepted /   459 generated)
133.07.551 I slot print_timing: id  0 | task 494 | reasoning effort = medium
133.12.757 I slot print_timing: id  0 | task 495 | prompt eval time =    1047.80 ms /   509 tokens (    2.06 ms per token,   485.80 tokens per second)  [29440 cached]
133.12.757 I slot print_timing: id  0 | task 495 |        eval time =    4022.90 ms /   250 tokens (   16.09 ms per token,    62.10 tokens per second)
133.12.757 I slot print_timing: id  0 | task 495 | draft acceptance = 0.84038 (  179 accepted /   213 generated)
133.12.757 I slot print_timing: id  0 | task 495 | reasoning effort = medium
133.16.658 I slot print_timing: id  0 | task 496 | prompt eval time =    1164.40 ms /   586 tokens (    1.99 ms per token,   503.30 tokens per second)  [29696 cached]
133.16.658 I slot print_timing: id  0 | task 496 |        eval time =    2587.50 ms /   166 tokens (   15.59 ms per token,    64.20 tokens per second)
133.16.658 I slot print_timing: id  0 | task 496 | draft acceptance = 0.89630 (  121 accepted /   135 generated)
133.16.658 I slot print_timing: id  0 | task 496 | reasoning effort = medium
133.22.547 I slot print_timing: id  0 | task 497 | prompt eval time =     705.80 ms /   292 tokens (    2.42 ms per token,   413.70 tokens per second)  [30208 cached]
133.22.547 I slot print_timing: id  0 | task 497 |        eval time =    5043.70 ms /   340 tokens (   14.83 ms per token,    67.40 tokens per second)
133.22.547 I slot print_timing: id  0 | task 497 | draft acceptance = 0.95455 (  252 accepted /   264 generated)
133.22.547 I slot print_timing: id  0 | task 497 | reasoning effort = medium
133.26.416 I slot print_timing: id  0 | task 498 | prompt eval time =    1038.10 ms /   459 tokens (    2.26 ms per token,   442.10 tokens per second)  [30464 cached]
133.26.416 I slot print_timing: id  0 | task 498 |        eval time =    2685.20 ms /   180 tokens (   14.92 ms per token,    67.00 tokens per second)
133.26.416 I slot print_timing: id  0 | task 498 | draft acceptance = 0.96377 (  133 accepted /   138 generated)
133.26.416 I slot print_timing: id  0 | task 498 | reasoning effort = medium
133.28.800 I slot print_timing: id  0 | task 499 | prompt eval time =    1031.50 ms /   468 tokens (    2.20 ms per token,   453.70 tokens per second)  [30720 cached]
133.28.800 I slot print_timing: id  0 | task 499 |        eval time =    1201.00 ms /    79 tokens (   15.20 ms per token,    65.80 tokens per second)
133.28.800 I slot print_timing: id  0 | task 499 | draft acceptance = 0.92063 (   58 accepted /    63 generated)
133.28.800 I slot print_timing: id  0 | task 499 | reasoning effort = medium
133.32.325 I slot print_timing: id  0 | task 500 | prompt eval time =     832.40 ms /   351 tokens (    2.37 ms per token,   421.70 tokens per second)  [30976 cached]
133.32.325 I slot print_timing: id  0 | task 500 |        eval time =    2066.50 ms /   136 tokens (   15.19 ms per token,    65.80 tokens per second)
133.32.325 I slot print_timing: id  0 | task 500 | draft acceptance = 0.92593 (  100 accepted /   108 generated)
133.32.325 I slot print_timing: id  0 | task 500 | reasoning effort = medium
133.42.957 I slot print_timing: id  0 | task 501 | prompt eval time =     705.20 ms /   287 tokens (    2.46 ms per token,   407.00 tokens per second)  [31232 cached]
133.42.957 I slot print_timing: id  0 | task 501 |        eval time =    9778.30 ms /   647 tokens (   15.11 ms per token,    66.20 tokens per second)
133.42.957 I slot print_timing: id  0 | task 501 | draft acceptance = 0.93151 (  476 accepted /   511 generated)
133.42.957 I slot print_timing: id  0 | task 501 | reasoning effort = medium
133.46.652 I slot print_timing: id  0 | task 502 | prompt eval time =    1422.50 ms /   730 tokens (    1.95 ms per token,   513.20 tokens per second)  [31488 cached]
133.46.652 I slot print_timing: id  0 | task 502 |        eval time =    2112.60 ms /   130 tokens (   16.25 ms per token,    61.50 tokens per second)
133.46.652 I slot print_timing: id  0 | task 502 | draft acceptance = 0.83784 (   93 accepted /   111 generated)
133.46.652 I slot print_timing: id  0 | task 502 | reasoning effort = medium
133.53.270 I slot print_timing: id  0 | task 503 | prompt eval time =    1160.80 ms /   580 tokens (    2.00 ms per token,   499.70 tokens per second)  [32000 cached]
133.53.270 I slot print_timing: id  0 | task 503 |        eval time =    5182.50 ms /   304 tokens (   17.05 ms per token,    58.70 tokens per second)
133.53.270 I slot print_timing: id  0 | task 503 | draft acceptance = 0.79259 (  214 accepted /   270 generated)
133.53.270 I slot print_timing: id  0 | task 503 | reasoning effort = medium
133.55.553 I slot print_timing: id  0 | task 504 | prompt eval time =     976.00 ms /   427 tokens (    2.29 ms per token,   437.50 tokens per second)  [32512 cached]
133.55.553 I slot print_timing: id  0 | task 504 |        eval time =    1159.20 ms /    72 tokens (   16.10 ms per token,    62.10 tokens per second)
133.55.553 I slot print_timing: id  0 | task 504 | draft acceptance = 0.91228 (   52 accepted /    57 generated)
133.55.553 I slot print_timing: id  0 | task 504 | reasoning effort = medium
133.58.276 I slot print_timing: id  0 | task 505 | prompt eval time =     706.80 ms /   303 tokens (    2.33 ms per token,   428.70 tokens per second)  [32768 cached]
133.58.276 I slot print_timing: id  0 | task 505 |        eval time =    1351.10 ms /    82 tokens (   16.48 ms per token,    60.70 tokens per second)
133.58.276 I slot print_timing: id  0 | task 505 | draft acceptance = 0.86765 (   59 accepted /    68 generated)
133.58.276 I slot print_timing: id  0 | task 505 | reasoning effort = medium
134.22.760 I slot print_timing: id  0 | task 506 | prompt eval time =    2445.40 ms /  1421 tokens (    1.72 ms per token,   581.10 tokens per second)  [33024 cached]
134.22.760 I slot print_timing: id  0 | task 506 |        eval time =   21880.40 ms /  1231 tokens (   17.77 ms per token,    56.30 tokens per second)
134.22.760 I slot print_timing: id  0 | task 506 | draft acceptance = 0.75575 (  854 accepted /  1130 generated)
134.22.760 I slot print_timing: id  0 | task 506 | reasoning effort = medium
134.30.049 I slot print_timing: id  0 | task 507 | prompt eval time =    2952.10 ms /  1811 tokens (    1.63 ms per token,   613.50 tokens per second)  [34304 cached]
134.30.049 I slot print_timing: id  0 | task 507 |        eval time =    3916.40 ms /   236 tokens (   16.59 ms per token,    60.30 tokens per second)
134.30.049 I slot print_timing: id  0 | task 507 | draft acceptance = 0.82353 (  168 accepted /   204 generated)
134.30.049 I slot print_timing: id  0 | task 507 | reasoning effort = medium
135.02.191 I slot print_timing: id  0 | task 508 | prompt eval time =     767.50 ms /   314 tokens (    2.44 ms per token,   409.10 tokens per second)  [36096 cached]
135.02.191 I slot print_timing: id  0 | task 508 |        eval time =   30682.40 ms /  1613 tokens (   19.02 ms per token,    52.60 tokens per second)
135.02.191 I slot print_timing: id  0 | task 508 | draft acceptance = 0.69123 ( 1088 accepted /  1574 generated)
135.02.191 I slot print_timing: id  0 | task 508 | reasoning effort = medium
