44.53.894 I slot print_timing: id  0 | task 169 | prompt eval time =   27218.60 ms / 21300 tokens (    1.28 ms per token,   782.60 tokens per second)
57.14.798 I slot print_timing: id  0 | task 229 |        eval time =    3254.40 ms /   192 tokens (   16.95 ms per token,    59.00 tokens per second)
57.14.798 I slot print_timing: id  0 | task 229 | draft acceptance = 0.78363 (  134 accepted /   171 generated)
57.14.798 I slot print_timing: id  0 | task 229 | reasoning effort = medium
57.21.333 I slot print_timing: id  0 | task 230 | prompt eval time =    1024.10 ms /   487 tokens (    2.10 ms per token,   475.50 tokens per second)  [27392 cached]
57.21.333 I slot print_timing: id  0 | task 230 |        eval time =    5383.00 ms /   349 tokens (   15.42 ms per token,    64.80 tokens per second)
57.21.333 I slot print_timing: id  0 | task 230 | draft acceptance = 0.88153 (  253 accepted /   287 generated)
57.21.333 I slot print_timing: id  0 | task 230 | reasoning effort = medium
57.24.310 I slot print_timing: id  0 | task 231 | prompt eval time =    1307.00 ms /   663 tokens (    1.97 ms per token,   507.30 tokens per second)  [27648 cached]
57.24.310 I slot print_timing: id  0 | task 231 |        eval time =    1527.90 ms /   100 tokens (   15.28 ms per token,    65.50 tokens per second)
57.24.310 I slot print_timing: id  0 | task 231 | draft acceptance = 0.93590 (   73 accepted /    78 generated)
57.24.310 I slot print_timing: id  0 | task 231 | reasoning effort = medium
57.27.681 I slot print_timing: id  0 | task 232 | prompt eval time =     724.60 ms /   307 tokens (    2.36 ms per token,   423.70 tokens per second)  [28160 cached]
57.27.681 I slot print_timing: id  0 | task 232 |        eval time =    2520.30 ms /   165 tokens (   15.27 ms per token,    65.50 tokens per second)
57.27.681 I slot print_timing: id  0 | task 232 | draft acceptance = 0.88889 (  120 accepted /   135 generated)
57.27.681 I slot print_timing: id  0 | task 232 | reasoning effort = medium
57.36.608 I slot print_timing: id  0 | task 233 | prompt eval time =     699.00 ms /   301 tokens (    2.32 ms per token,   430.60 tokens per second)  [28416 cached]
57.36.608 I slot print_timing: id  0 | task 233 |        eval time =    8090.20 ms /   494 tokens (   16.38 ms per token,    61.10 tokens per second)
57.36.608 I slot print_timing: id  0 | task 233 | draft acceptance = 0.82394 (  351 accepted /   426 generated)
57.36.608 I slot print_timing: id  0 | task 233 | reasoning effort = medium
58.05.024 I slot print_timing: id  0 | task 234 | prompt eval time =    1205.60 ms /   621 tokens (    1.94 ms per token,   515.10 tokens per second)  [28672 cached]
58.05.024 I slot print_timing: id  0 | task 234 |        eval time =   27070.90 ms /  1591 tokens (   17.02 ms per token,    58.80 tokens per second)
58.05.024 I slot print_timing: id  0 | task 234 | draft acceptance = 0.78607 ( 1117 accepted /  1421 generated)
58.05.024 I slot print_timing: id  0 | task 234 | reasoning effort = medium
58.21.710 I slot print_timing: id  0 | task 235 | prompt eval time =    2831.40 ms /  1760 tokens (    1.61 ms per token,   621.60 tokens per second)  [29184 cached]
58.21.710 I slot print_timing: id  0 | task 235 |        eval time =   13703.50 ms /   946 tokens (   14.49 ms per token,    69.00 tokens per second)
58.21.710 I slot print_timing: id  0 | task 235 | draft acceptance = 0.96970 (  704 accepted /   726 generated)
58.21.710 I slot print_timing: id  0 | task 235 | reasoning effort = medium
58.25.257 I slot print_timing: id  0 | task 236 | prompt eval time =    2129.20 ms /  1255 tokens (    1.70 ms per token,   589.40 tokens per second)  [30720 cached]
58.25.257 I slot print_timing: id  0 | task 236 |        eval time =    1262.70 ms /    87 tokens (   14.51 ms per token,    68.90 tokens per second)
58.25.257 I slot print_timing: id  0 | task 236 | draft acceptance = 1.00000 (   65 accepted /    65 generated)
58.25.257 I slot print_timing: id  0 | task 236 | reasoning effort = medium
58.27.153 I slot print_timing: id  0 | task 237 | prompt eval time =     887.70 ms /   374 tokens (    2.37 ms per token,   421.30 tokens per second)  [31744 cached]
58.27.153 I slot print_timing: id  0 | task 237 |        eval time =     860.90 ms /    56 tokens (   15.37 ms per token,    65.00 tokens per second)
58.27.153 I slot print_timing: id  0 | task 237 | draft acceptance = 0.97619 (   41 accepted /    42 generated)
58.27.153 I slot print_timing: id  0 | task 237 | reasoning effort = medium
58.30.684 I slot print_timing: id  0 | task 238 | prompt eval time =     529.70 ms /   234 tokens (    2.26 ms per token,   441.80 tokens per second)  [32000 cached]
58.30.684 I slot print_timing: id  0 | task 238 |        eval time =    2350.20 ms /   143 tokens (   16.43 ms per token,    60.80 tokens per second)
58.30.684 I slot print_timing: id  0 | task 238 | draft acceptance = 0.82927 (  102 accepted /   123 generated)
58.30.684 I slot print_timing: id  0 | task 238 | reasoning effort = medium
58.36.113 I slot print_timing: id  0 | task 239 | prompt eval time =    1231.30 ms /   610 tokens (    2.02 ms per token,   495.40 tokens per second)  [32000 cached]
58.36.113 I slot print_timing: id  0 | task 239 |        eval time =    3919.30 ms /   240 tokens (   16.33 ms per token,    61.20 tokens per second)
58.36.113 I slot print_timing: id  0 | task 239 | draft acceptance = 0.84729 (  172 accepted /   203 generated)
58.36.113 I slot print_timing: id  0 | task 239 | reasoning effort = medium
58.38.101 I slot print_timing: id  0 | task 240 | prompt eval time =     961.80 ms /   391 tokens (    2.46 ms per token,   406.50 tokens per second)  [32512 cached]
58.38.101 I slot print_timing: id  0 | task 240 |        eval time =     876.00 ms /    57 tokens (   15.37 ms per token,    65.10 tokens per second)
58.38.101 I slot print_timing: id  0 | task 240 | draft acceptance = 1.00000 (   42 accepted /    42 generated)
58.38.101 I slot print_timing: id  0 | task 240 | reasoning effort = medium
59.06.944 I slot print_timing: id  0 | task 241 | prompt eval time =    2936.00 ms /  1752 tokens (    1.68 ms per token,   596.70 tokens per second)  [32768 cached]
59.06.944 I slot print_timing: id  0 | task 241 |        eval time =   25731.80 ms /  1254 tokens (   20.52 ms per token,    48.70 tokens per second)
59.06.944 I slot print_timing: id  0 | task 241 | draft acceptance = 0.60690 (  809 accepted /  1333 generated)
59.06.944 I slot print_timing: id  0 | task 241 | reasoning effort = medium
59.13.401 I slot print_timing: id  0 | task 242 | prompt eval time =    2953.70 ms /  1738 tokens (    1.70 ms per token,   588.40 tokens per second)  [34304 cached]
59.13.401 I slot print_timing: id  0 | task 242 |        eval time =    3179.30 ms /   167 tokens (   19.04 ms per token,    52.50 tokens per second)
59.13.401 I slot print_timing: id  0 | task 242 | draft acceptance = 0.68712 (  112 accepted /   163 generated)
59.13.401 I slot print_timing: id  0 | task 242 | reasoning effort = medium
59.23.405 I slot print_timing: id  0 | task 243 | prompt eval time =    2048.30 ms /  1152 tokens (    1.78 ms per token,   562.40 tokens per second)  [35840 cached]
59.23.405 I slot print_timing: id  0 | task 243 |        eval time =    7152.90 ms /   433 tokens (   16.52 ms per token,    60.50 tokens per second)
59.23.405 I slot print_timing: id  0 | task 243 | draft acceptance = 0.85205 (  311 accepted /   365 generated)
59.23.405 I slot print_timing: id  0 | task 243 | reasoning effort = medium
59.41.543 I slot print_timing: id  0 | task 244 | prompt eval time =    1375.60 ms /   644 tokens (    2.14 ms per token,   468.20 tokens per second)  [36864 cached]
59.41.543 I slot print_timing: id  0 | task 244 |        eval time =   16580.20 ms /   953 tokens (   17.40 ms per token,    57.50 tokens per second)
59.41.543 I slot print_timing: id  0 | task 244 | draft acceptance = 0.78916 (  670 accepted /   849 generated)
59.41.543 I slot print_timing: id  0 | task 244 | reasoning effort = medium
60.21.271 I slot print_timing: id  0 | task 245 | prompt eval time =    2759.10 ms /  1612 tokens (    1.71 ms per token,   584.20 tokens per second)  [37376 cached]
60.21.271 I slot print_timing: id  0 | task 245 |        eval time =   36570.50 ms /  1904 tokens (   19.21 ms per token,    52.10 tokens per second)
60.21.271 I slot print_timing: id  0 | task 245 | draft acceptance = 0.68323 ( 1279 accepted /  1872 generated)
60.21.271 I slot print_timing: id  0 | task 245 | reasoning effort = medium
60.41.241 I slot print_timing: id  0 | task 246 | prompt eval time =    3442.60 ms /  2016 tokens (    1.71 ms per token,   585.60 tokens per second)  [38912 cached]
60.41.241 I slot print_timing: id  0 | task 246 |        eval time =   16352.50 ms /   955 tokens (   17.12 ms per token,    58.40 tokens per second)
60.41.241 I slot print_timing: id  0 | task 246 | draft acceptance = 0.82948 (  681 accepted /   821 generated)
60.41.241 I slot print_timing: id  0 | task 246 | reasoning effort = medium
61.53.659 I slot print_timing: id  0 | task 248 | prompt eval time =    1613.80 ms /  1006 tokens (    1.60 ms per token,   623.40 tokens per second)
61.53.659 I slot print_timing: id  0 | task 248 |        eval time =   16762.30 ms /   805 tokens (   20.82 ms per token,    48.00 tokens per second)
61.53.659 I slot print_timing: id  0 | task 248 | draft acceptance = 0.49486 (  481 accepted /   972 generated)
61.53.659 I slot print_timing: id  0 | task 248 | reasoning effort = xhigh
62.28.133 I slot print_timing: id  0 | task 248 | prompt eval time =   27394.10 ms / 21308 tokens (    1.29 ms per token,   777.80 tokens per second)
62.28.133 I slot print_timing: id  0 | task 248 |        eval time =    7069.50 ms /   431 tokens (   16.40 ms per token,    61.00 tokens per second)
62.28.133 I slot print_timing: id  0 | task 248 | draft acceptance = 0.80688 (  305 accepted /   378 generated)
62.28.133 I slot print_timing: id  0 | task 248 | reasoning effort = medium
62.34.661 I slot print_timing: id  0 | task 249 | prompt eval time =    1664.00 ms /   976 tokens (    1.70 ms per token,   586.50 tokens per second)  [21248 cached]
62.34.661 I slot print_timing: id  0 | task 249 |        eval time =    3924.00 ms /   276 tokens (   14.22 ms per token,    70.30 tokens per second)
62.34.661 I slot print_timing: id  0 | task 249 | draft acceptance = 0.98565 (  206 accepted /   209 generated)
62.34.661 I slot print_timing: id  0 | task 249 | reasoning effort = medium
64.40.737 I slot print_timing: id  0 | task 250 | prompt eval time =    2504.10 ms /  1638 tokens (    1.53 ms per token,   654.10 tokens per second)  [22016 cached]
64.40.737 I slot print_timing: id  0 | task 250 |        eval time =  123408.30 ms /  6994 tokens (   17.64 ms per token,    56.70 tokens per second)
64.40.737 I slot print_timing: id  0 | task 250 | draft acceptance = 0.73522 ( 4812 accepted /  6545 generated)
64.40.737 I slot print_timing: id  0 | task 250 | reasoning effort = medium
64.54.937 I slot print_timing: id  0 | task 251 | prompt eval time =   10697.00 ms /  7156 tokens (    1.49 ms per token,   669.00 tokens per second)  [23552 cached]
64.54.937 I slot print_timing: id  0 | task 251 |        eval time =    3360.50 ms /   225 tokens (   14.94 ms per token,    67.00 tokens per second)
64.54.937 I slot print_timing: id  0 | task 251 | draft acceptance = 0.93785 (  166 accepted /   177 generated)
64.54.937 I slot print_timing: id  0 | task 251 | reasoning effort = medium
64.58.703 I slot print_timing: id  0 | task 252 | prompt eval time =    1060.00 ms /   554 tokens (    1.91 ms per token,   522.60 tokens per second)  [30464 cached]
64.58.703 I slot print_timing: id  0 | task 252 |        eval time =    2552.10 ms /   154 tokens (   16.57 ms per token,    60.30 tokens per second)
64.58.703 I slot print_timing: id  0 | task 252 | draft acceptance = 0.81955 (  109 accepted /   133 generated)
64.58.703 I slot print_timing: id  0 | task 252 | reasoning effort = medium
65.08.250 I slot print_timing: id  0 | task 253 | prompt eval time =     662.00 ms /   281 tokens (    2.36 ms per token,   424.50 tokens per second)  [30976 cached]
65.08.250 I slot print_timing: id  0 | task 253 |        eval time =    8734.10 ms /   609 tokens (   14.34 ms per token,    69.70 tokens per second)
65.08.250 I slot print_timing: id  0 | task 253 | draft acceptance = 0.98698 (  455 accepted /   461 generated)
65.08.250 I slot print_timing: id  0 | task 253 | reasoning effort = medium
65.11.145 I slot print_timing: id  0 | task 254 | prompt eval time =    1414.60 ms /   719 tokens (    1.97 ms per token,   508.30 tokens per second)  [31232 cached]
65.11.145 I slot print_timing: id  0 | task 254 |        eval time =    1311.20 ms /    77 tokens (   17.03 ms per token,    58.70 tokens per second)
65.11.145 I slot print_timing: id  0 | task 254 | draft acceptance = 0.79412 (   54 accepted /    68 generated)
65.11.145 I slot print_timing: id  0 | task 254 | reasoning effort = medium
65.19.545 I slot print_timing: id  0 | task 255 | prompt eval time =    1432.00 ms /   750 tokens (    1.91 ms per token,   523.70 tokens per second)  [31744 cached]
65.19.545 I slot print_timing: id  0 | task 255 |        eval time =    5981.20 ms /   382 tokens (   15.66 ms per token,    63.90 tokens per second)
65.19.545 I slot print_timing: id  0 | task 255 | draft acceptance = 0.87937 (  277 accepted /   315 generated)
65.19.545 I slot print_timing: id  0 | task 255 | reasoning effort = medium
65.22.381 I slot print_timing: id  0 | task 256 | prompt eval time =    1350.10 ms /   702 tokens (    1.92 ms per token,   520.00 tokens per second)  [32256 cached]
65.22.381 I slot print_timing: id  0 | task 256 |        eval time =    1331.70 ms /    73 tokens (   18.24 ms per token,    54.80 tokens per second)
65.22.381 I slot print_timing: id  0 | task 256 | draft acceptance = 0.75758 (   50 accepted /    66 generated)
65.22.381 I slot print_timing: id  0 | task 256 | reasoning effort = medium
65.26.934 I slot print_timing: id  0 | task 257 | prompt eval time =    1086.20 ms /   503 tokens (    2.16 ms per token,   463.10 tokens per second)  [32768 cached]
65.26.934 I slot print_timing: id  0 | task 257 |        eval time =    2775.40 ms /   158 tokens (   17.57 ms per token,    56.90 tokens per second)
65.26.934 I slot print_timing: id  0 | task 257 | draft acceptance = 0.76389 (  110 accepted /   144 generated)
65.26.934 I slot print_timing: id  0 | task 257 | reasoning effort = medium
65.33.337 I slot print_timing: id  0 | task 258 | prompt eval time =    1054.40 ms /   461 tokens (    2.29 ms per token,   437.20 tokens per second)  [33024 cached]
65.33.337 I slot print_timing: id  0 | task 258 |        eval time =    5195.50 ms /   343 tokens (   15.15 ms per token,    66.00 tokens per second)
65.33.337 I slot print_timing: id  0 | task 258 | draft acceptance = 0.93704 (  253 accepted /   270 generated)
65.33.337 I slot print_timing: id  0 | task 258 | reasoning effort = medium
65.37.265 I slot print_timing: id  0 | task 259 | prompt eval time =    1272.80 ms /   631 tokens (    2.02 ms per token,   495.70 tokens per second)  [33280 cached]
65.37.265 I slot print_timing: id  0 | task 259 |        eval time =    2494.80 ms /   166 tokens (   15.03 ms per token,    66.50 tokens per second)
65.37.265 I slot print_timing: id  0 | task 259 | draft acceptance = 0.95349 (  123 accepted /   129 generated)
65.37.265 I slot print_timing: id  0 | task 259 | reasoning effort = medium
65.40.353 I slot print_timing: id  0 | task 260 | prompt eval time =     909.30 ms /   370 tokens (    2.46 ms per token,   406.90 tokens per second)  [33792 cached]
65.40.353 I slot print_timing: id  0 | task 260 |        eval time =    2013.30 ms /   131 tokens (   15.37 ms per token,    65.10 tokens per second)
65.40.353 I slot print_timing: id  0 | task 260 | draft acceptance = 0.92308 (   96 accepted /   104 generated)
65.40.353 I slot print_timing: id  0 | task 260 | reasoning effort = medium
65.54.827 I slot print_timing: id  0 | task 261 | prompt eval time =     812.30 ms /   330 tokens (    2.46 ms per token,   406.30 tokens per second)  [34048 cached]
65.54.827 I slot print_timing: id  0 | task 261 |        eval time =   13494.60 ms /   927 tokens (   14.56 ms per token,    68.70 tokens per second)
65.54.827 I slot print_timing: id  0 | task 261 | draft acceptance = 0.98718 (  693 accepted /   702 generated)
65.54.827 I slot print_timing: id  0 | task 261 | reasoning effort = medium
66.03.417 I slot print_timing: id  0 | task 262 | prompt eval time =    1858.10 ms /  1086 tokens (    1.71 ms per token,   584.50 tokens per second)  [34304 cached]
66.03.417 I slot print_timing: id  0 | task 262 |        eval time =    6568.40 ms /   428 tokens (   15.35 ms per token,    65.20 tokens per second)
66.03.417 I slot print_timing: id  0 | task 262 | draft acceptance = 0.92082 (  314 accepted /   341 generated)
66.03.417 I slot print_timing: id  0 | task 262 | reasoning effort = medium
66.05.995 I slot print_timing: id  0 | task 263 | prompt eval time =    1127.50 ms /   563 tokens (    2.00 ms per token,   499.40 tokens per second)  [35328 cached]
66.05.995 I slot print_timing: id  0 | task 263 |        eval time =    1282.80 ms /    82 tokens (   15.64 ms per token,    63.90 tokens per second)
66.05.995 I slot print_timing: id  0 | task 263 | draft acceptance = 0.90909 (   60 accepted /    66 generated)
66.05.995 I slot print_timing: id  0 | task 263 | reasoning effort = medium
66.10.362 I slot print_timing: id  0 | task 264 | prompt eval time =     449.60 ms /   193 tokens (    2.33 ms per token,   429.30 tokens per second)  [35840 cached]
66.10.362 I slot print_timing: id  0 | task 264 |        eval time =    3276.20 ms /   185 tokens (   17.71 ms per token,    56.50 tokens per second)
66.10.362 I slot print_timing: id  0 | task 264 | draft acceptance = 0.76786 (  129 accepted /   168 generated)
66.10.362 I slot print_timing: id  0 | task 264 | reasoning effort = medium
66.16.040 I slot print_timing: id  0 | task 265 | prompt eval time =    1455.70 ms /   708 tokens (    2.06 ms per token,   486.40 tokens per second)  [35840 cached]
66.16.040 I slot print_timing: id  0 | task 265 |        eval time =    3929.20 ms /   257 tokens (   15.29 ms per token,    65.40 tokens per second)
66.16.040 I slot print_timing: id  0 | task 265 | draft acceptance = 0.92647 (  189 accepted /   204 generated)
66.16.040 I slot print_timing: id  0 | task 265 | reasoning effort = medium
66.18.391 I slot print_timing: id  0 | task 266 | prompt eval time =    1063.80 ms /   538 tokens (    1.98 ms per token,   505.80 tokens per second)  [36352 cached]
66.18.391 I slot print_timing: id  0 | task 266 |        eval time =    1127.20 ms /    61 tokens (   18.48 ms per token,    54.10 tokens per second)
66.18.391 I slot print_timing: id  0 | task 266 | draft acceptance = 0.76364 (   42 accepted /    55 generated)
66.18.391 I slot print_timing: id  0 | task 266 | reasoning effort = medium
66.44.512 I slot print_timing: id  0 | task 267 | prompt eval time =    2794.60 ms /  1647 tokens (    1.70 ms per token,   589.40 tokens per second)  [36864 cached]
66.44.512 I slot print_timing: id  0 | task 267 |        eval time =   23156.60 ms /  1321 tokens (   17.53 ms per token,    57.00 tokens per second)
66.44.512 I slot print_timing: id  0 | task 267 | draft acceptance = 0.78059 (  925 accepted /  1185 generated)
66.44.512 I slot print_timing: id  0 | task 267 | reasoning effort = medium
67.35.078 I slot print_timing: id  0 | task 268 | prompt eval time =    3276.70 ms /  1913 tokens (    1.71 ms per token,   583.80 tokens per second)  [38400 cached]
67.35.078 I slot print_timing: id  0 | task 268 |        eval time =   46559.90 ms /  2548 tokens (   18.27 ms per token,    54.70 tokens per second)
67.35.078 I slot print_timing: id  0 | task 268 | draft acceptance = 0.74894 ( 1763 accepted /  2354 generated)
67.35.078 I slot print_timing: id  0 | task 268 | reasoning effort = medium
