75.00.679 I slot print_timing: id  0 | task 69 | prompt eval time =   32375.70 ms / 24499 tokens (    1.32 ms per token,   756.70 tokens per second)
92.40.165 I slot print_timing: id  0 | task 129 | reasoning effort = medium
92.52.415 I slot print_timing: id  0 | task 130 | prompt eval time =    2908.30 ms /  1695 tokens (    1.72 ms per token,   582.80 tokens per second)  [34048 cached]
92.52.415 I slot print_timing: id  0 | task 130 |        eval time =    9029.70 ms /   434 tokens (   20.81 ms per token,    48.10 tokens per second)
92.52.415 I slot print_timing: id  0 | task 130 | draft acceptance = 0.74627 (  300 accepted /   402 generated)
92.52.415 I slot print_timing: id  0 | task 130 | reasoning effort = medium
93.04.708 I slot print_timing: id  0 | task 131 | prompt eval time =    2002.30 ms /  1110 tokens (    1.80 ms per token,   554.40 tokens per second)  [35584 cached]
93.04.708 I slot print_timing: id  0 | task 131 |        eval time =    9278.60 ms /   452 tokens (   20.53 ms per token,    48.70 tokens per second)
93.04.708 I slot print_timing: id  0 | task 131 | draft acceptance = 0.75604 (  313 accepted /   414 generated)
93.04.708 I slot print_timing: id  0 | task 131 | reasoning effort = medium
93.32.345 I slot print_timing: id  0 | task 132 | prompt eval time =    1569.30 ms /   828 tokens (    1.90 ms per token,   527.60 tokens per second)  [36608 cached]
93.32.345 I slot print_timing: id  0 | task 132 |        eval time =   24803.30 ms /  1114 tokens (   22.27 ms per token,    44.90 tokens per second)
93.32.345 I slot print_timing: id  0 | task 132 | draft acceptance = 0.70457 (  756 accepted /  1073 generated)
93.32.345 I slot print_timing: id  0 | task 132 | reasoning effort = medium
94.07.096 I slot print_timing: id  0 | task 134 | prompt eval time =    1423.00 ms /   894 tokens (    1.59 ms per token,   628.20 tokens per second)
94.07.096 I slot print_timing: id  0 | task 134 |        eval time =   31834.60 ms /  1566 tokens (   20.33 ms per token,    49.20 tokens per second)
94.07.096 I slot print_timing: id  0 | task 134 | draft acceptance = 0.69514 ( 1058 accepted /  1522 generated)
94.07.096 I slot print_timing: id  0 | task 134 | reasoning effort = xhigh
94.43.641 I slot print_timing: id  0 | task 134 | prompt eval time =   34109.10 ms / 25871 tokens (    1.32 ms per token,   758.50 tokens per second)
94.43.641 I slot print_timing: id  0 | task 134 |        eval time =    2417.10 ms /   147 tokens (   16.44 ms per token,    60.80 tokens per second)
94.43.641 I slot print_timing: id  0 | task 134 | draft acceptance = 0.96460 (  109 accepted /   113 generated)
94.43.641 I slot print_timing: id  0 | task 134 | reasoning effort = medium
94.45.622 I slot print_timing: id  0 | task 135 | prompt eval time =     507.60 ms /   215 tokens (    2.36 ms per token,   423.60 tokens per second)  [25856 cached]
94.45.622 I slot print_timing: id  0 | task 135 |        eval time =    1188.10 ms /    73 tokens (   16.28 ms per token,    61.40 tokens per second)
94.45.622 I slot print_timing: id  0 | task 135 | draft acceptance = 0.94737 (   54 accepted /    57 generated)
94.45.622 I slot print_timing: id  0 | task 135 | reasoning effort = medium
94.48.089 I slot print_timing: id  0 | task 136 | prompt eval time =     903.60 ms /   384 tokens (    2.35 ms per token,   425.00 tokens per second)  [25856 cached]
94.48.089 I slot print_timing: id  0 | task 136 |        eval time =    1298.30 ms /    78 tokens (   16.64 ms per token,    60.10 tokens per second)
94.48.089 I slot print_timing: id  0 | task 136 | draft acceptance = 0.98305 (   58 accepted /    59 generated)
94.48.089 I slot print_timing: id  0 | task 136 | reasoning effort = medium
94.56.036 I slot print_timing: id  0 | task 137 | prompt eval time =    1440.90 ms /   799 tokens (    1.80 ms per token,   554.50 tokens per second)  [26112 cached]
94.56.036 I slot print_timing: id  0 | task 137 |        eval time =    5541.50 ms /   333 tokens (   16.64 ms per token,    60.10 tokens per second)
94.56.036 I slot print_timing: id  0 | task 137 | draft acceptance = 0.98024 (  248 accepted /   253 generated)
94.56.036 I slot print_timing: id  0 | task 137 | reasoning effort = medium
95.08.979 I slot print_timing: id  0 | task 138 | prompt eval time =    2170.30 ms /  1269 tokens (    1.71 ms per token,   584.70 tokens per second)  [26880 cached]
95.08.979 I slot print_timing: id  0 | task 138 |        eval time =   10465.20 ms /   508 tokens (   20.60 ms per token,    48.50 tokens per second)
95.08.979 I slot print_timing: id  0 | task 138 | draft acceptance = 0.72500 (  348 accepted /   480 generated)
95.08.979 I slot print_timing: id  0 | task 138 | reasoning effort = medium
95.16.995 I slot print_timing: id  0 | task 139 | prompt eval time =    1784.30 ms /  1071 tokens (    1.67 ms per token,   600.20 tokens per second)  [27904 cached]
95.16.995 I slot print_timing: id  0 | task 139 |        eval time =    5738.30 ms /   263 tokens (   21.82 ms per token,    45.80 tokens per second)
95.16.995 I slot print_timing: id  0 | task 139 | draft acceptance = 0.70079 (  178 accepted /   254 generated)
95.16.995 I slot print_timing: id  0 | task 139 | reasoning effort = medium
95.31.738 I slot print_timing: id  0 | task 140 | prompt eval time =     875.70 ms /   369 tokens (    2.37 ms per token,   421.40 tokens per second)  [28928 cached]
95.31.738 I slot print_timing: id  0 | task 140 |        eval time =   13009.60 ms /   432 tokens (   30.11 ms per token,    33.20 tokens per second)
95.31.738 I slot print_timing: id  0 | task 140 | draft acceptance = 0.39966 (  235 accepted /   588 generated)
95.31.738 I slot print_timing: id  0 | task 140 | reasoning effort = medium
96.09.744 I slot print_timing: id  0 | task 142 | prompt eval time =    1454.20 ms /   908 tokens (    1.60 ms per token,   624.40 tokens per second)
96.09.744 I slot print_timing: id  0 | task 142 |        eval time =   35198.50 ms /  1473 tokens (   23.90 ms per token,    41.80 tokens per second)
96.09.744 I slot print_timing: id  0 | task 142 | draft acceptance = 0.53263 (  906 accepted /  1701 generated)
96.09.744 I slot print_timing: id  0 | task 142 | reasoning effort = xhigh
96.47.195 I slot print_timing: id  0 | task 142 | prompt eval time =   34373.70 ms / 25992 tokens (    1.32 ms per token,   756.20 tokens per second)
96.47.195 I slot print_timing: id  0 | task 142 |        eval time =    3060.50 ms /   166 tokens (   18.44 ms per token,    54.20 tokens per second)
96.47.195 I slot print_timing: id  0 | task 142 | draft acceptance = 0.88235 (  120 accepted /   136 generated)
96.47.195 I slot print_timing: id  0 | task 142 | reasoning effort = medium
96.55.253 I slot print_timing: id  0 | task 143 | prompt eval time =    1898.40 ms /  1123 tokens (    1.69 ms per token,   591.60 tokens per second)  [25856 cached]
96.55.253 I slot print_timing: id  0 | task 143 |        eval time =    5919.70 ms /   290 tokens (   20.41 ms per token,    49.00 tokens per second)
96.55.253 I slot print_timing: id  0 | task 143 | draft acceptance = 0.74074 (  200 accepted /   270 generated)
96.55.253 I slot print_timing: id  0 | task 143 | reasoning effort = medium
97.04.692 I slot print_timing: id  0 | task 144 | prompt eval time =    1803.80 ms /  1001 tokens (    1.80 ms per token,   554.90 tokens per second)  [26880 cached]
97.04.692 I slot print_timing: id  0 | task 144 |        eval time =    6653.30 ms /   376 tokens (   17.69 ms per token,    56.50 tokens per second)
97.04.692 I slot print_timing: id  0 | task 144 | draft acceptance = 0.90132 (  274 accepted /   304 generated)
97.04.692 I slot print_timing: id  0 | task 144 | reasoning effort = medium
97.52.163 I slot print_timing: id  0 | task 145 | prompt eval time =    2500.90 ms /  1517 tokens (    1.65 ms per token,   606.60 tokens per second)  [27648 cached]
97.52.163 I slot print_timing: id  0 | task 145 |        eval time =   44652.50 ms /  1866 tokens (   23.93 ms per token,    41.80 tokens per second)
97.52.163 I slot print_timing: id  0 | task 145 | draft acceptance = 0.59840 ( 1198 accepted /  2002 generated)
97.52.163 I slot print_timing: id  0 | task 145 | reasoning effort = medium
99.32.458 I slot print_timing: id  0 | task 146 | prompt eval time =    3631.30 ms /  2277 tokens (    1.59 ms per token,   627.10 tokens per second)  [28928 cached]
99.32.458 I slot print_timing: id  0 | task 146 |        eval time =   96234.30 ms /  3915 tokens (   24.58 ms per token,    40.70 tokens per second)
99.32.458 I slot print_timing: id  0 | task 146 | draft acceptance = 0.58080 ( 2487 accepted /  4282 generated)
99.32.458 I slot print_timing: id  0 | task 146 | reasoning effort = medium
100.06.818 I slot print_timing: id  0 | task 147 | prompt eval time =    6806.50 ms /  4233 tokens (    1.61 ms per token,   621.90 tokens per second)  [30976 cached]
100.06.818 I slot print_timing: id  0 | task 147 |        eval time =   27212.30 ms /  1114 tokens (   24.43 ms per token,    40.90 tokens per second)
100.06.818 I slot print_timing: id  0 | task 147 | draft acceptance = 0.60354 (  717 accepted /  1188 generated)
100.06.818 I slot print_timing: id  0 | task 147 | reasoning effort = medium
100.11.688 I slot print_timing: id  0 | task 148 | prompt eval time =    2652.90 ms /  1566 tokens (    1.69 ms per token,   590.30 tokens per second)  [35072 cached]
100.11.688 I slot print_timing: id  0 | task 148 |        eval time =    1917.70 ms /   101 tokens (   18.99 ms per token,    52.70 tokens per second)
100.11.688 I slot print_timing: id  0 | task 148 | draft acceptance = 0.85714 (   72 accepted /    84 generated)
100.11.688 I slot print_timing: id  0 | task 148 | reasoning effort = medium
100.34.801 I slot print_timing: id  0 | task 149 | prompt eval time =     460.30 ms /   191 tokens (    2.41 ms per token,   415.00 tokens per second)  [36608 cached]
100.34.801 I slot print_timing: id  0 | task 149 |        eval time =   21812.90 ms /   871 tokens (   25.04 ms per token,    39.90 tokens per second)
100.34.801 I slot print_timing: id  0 | task 149 | draft acceptance = 0.56392 (  547 accepted /   970 generated)
100.34.801 I slot print_timing: id  0 | task 149 | reasoning effort = medium
101.30.921 I slot print_timing: id  0 | task 151 | prompt eval time =    1396.30 ms /   901 tokens (    1.55 ms per token,   645.30 tokens per second)
101.30.921 I slot print_timing: id  0 | task 151 |        eval time =   53308.40 ms /  2704 tokens (   19.71 ms per token,    50.70 tokens per second)
101.30.921 I slot print_timing: id  0 | task 151 | draft acceptance = 0.73420 ( 1859 accepted /  2532 generated)
101.30.921 I slot print_timing: id  0 | task 151 | reasoning effort = xhigh
102.08.184 I slot print_timing: id  0 | task 151 | prompt eval time =   34632.00 ms / 26234 tokens (    1.32 ms per token,   757.50 tokens per second)
102.08.184 I slot print_timing: id  0 | task 151 |        eval time =    2616.40 ms /   137 tokens (   19.10 ms per token,    52.40 tokens per second)
102.08.184 I slot print_timing: id  0 | task 151 | draft acceptance = 0.80000 (   96 accepted /   120 generated)
102.08.184 I slot print_timing: id  0 | task 151 | reasoning effort = medium
102.13.499 I slot print_timing: id  0 | task 152 | prompt eval time =    1785.70 ms /  1014 tokens (    1.76 ms per token,   567.80 tokens per second)  [26112 cached]
102.13.499 I slot print_timing: id  0 | task 152 |        eval time =    3309.70 ms /   185 tokens (   17.89 ms per token,    55.90 tokens per second)
102.13.499 I slot print_timing: id  0 | task 152 | draft acceptance = 0.88158 (  134 accepted /   152 generated)
102.13.499 I slot print_timing: id  0 | task 152 | reasoning effort = medium
102.18.928 I slot print_timing: id  0 | task 153 | prompt eval time =    2116.20 ms /  1251 tokens (    1.69 ms per token,   591.20 tokens per second)  [26880 cached]
102.18.928 I slot print_timing: id  0 | task 153 |        eval time =    3082.10 ms /   168 tokens (   18.35 ms per token,    54.50 tokens per second)
102.18.928 I slot print_timing: id  0 | task 153 | draft acceptance = 0.80952 (  119 accepted /   147 generated)
102.18.928 I slot print_timing: id  0 | task 153 | reasoning effort = medium
102.28.203 I slot print_timing: id  0 | task 154 | prompt eval time =    1801.60 ms /   992 tokens (    1.82 ms per token,   550.60 tokens per second)  [27904 cached]
102.28.203 I slot print_timing: id  0 | task 154 |        eval time =    6529.10 ms /   388 tokens (   16.83 ms per token,    59.40 tokens per second)
102.28.203 I slot print_timing: id  0 | task 154 | draft acceptance = 0.92532 (  285 accepted /   308 generated)
102.28.203 I slot print_timing: id  0 | task 154 | reasoning effort = medium
103.29.638 I slot print_timing: id  0 | task 155 | prompt eval time =    2500.40 ms /  1517 tokens (    1.65 ms per token,   606.70 tokens per second)  [28672 cached]
103.29.638 I slot print_timing: id  0 | task 155 |        eval time =   58606.30 ms /  2808 tokens (   20.87 ms per token,    47.90 tokens per second)
103.29.638 I slot print_timing: id  0 | task 155 | draft acceptance = 0.70118 ( 1903 accepted /  2714 generated)
103.29.638 I slot print_timing: id  0 | task 155 | reasoning effort = medium
104.05.515 I slot print_timing: id  0 | task 156 | prompt eval time =    5221.80 ms /  3218 tokens (    1.62 ms per token,   616.30 tokens per second)  [29952 cached]
104.05.515 I slot print_timing: id  0 | task 156 |        eval time =   30199.90 ms /  1381 tokens (   21.87 ms per token,    45.70 tokens per second)
104.05.515 I slot print_timing: id  0 | task 156 | draft acceptance = 0.68838 (  930 accepted /  1351 generated)
104.05.515 I slot print_timing: id  0 | task 156 | reasoning effort = medium
105.14.262 I slot print_timing: id  0 | task 157 | prompt eval time =    2714.90 ms /  1605 tokens (    1.69 ms per token,   591.20 tokens per second)  [33024 cached]
105.14.262 I slot print_timing: id  0 | task 157 |        eval time =   65535.00 ms /  2893 tokens (   22.65 ms per token,    44.10 tokens per second)
105.14.262 I slot print_timing: id  0 | task 157 | draft acceptance = 0.66805 ( 1930 accepted /  2889 generated)
105.14.262 I slot print_timing: id  0 | task 157 | reasoning effort = medium
105.43.251 I slot print_timing: id  0 | task 158 | prompt eval time =    5111.00 ms /  3007 tokens (    1.70 ms per token,   588.30 tokens per second)  [34560 cached]
105.43.251 I slot print_timing: id  0 | task 158 |        eval time =   23009.10 ms /  1061 tokens (   21.69 ms per token,    46.10 tokens per second)
105.43.251 I slot print_timing: id  0 | task 158 | draft acceptance = 0.72239 (  726 accepted /  1005 generated)
105.43.251 I slot print_timing: id  0 | task 158 | reasoning effort = medium
106.06.037 I slot print_timing: id  0 | task 160 | prompt eval time =    1521.80 ms /   896 tokens (    1.70 ms per token,   588.80 tokens per second)
106.06.037 I slot print_timing: id  0 | task 160 |        eval time =   19776.00 ms /   974 tokens (   20.30 ms per token,    49.30 tokens per second)
106.06.037 I slot print_timing: id  0 | task 160 | draft acceptance = 0.71629 (  664 accepted /   927 generated)
106.06.037 I slot print_timing: id  0 | task 160 | reasoning effort = xhigh
106.45.011 I slot print_timing: id  0 | task 160 | prompt eval time =   34124.60 ms / 25874 tokens (    1.32 ms per token,   758.20 tokens per second)
106.45.011 I slot print_timing: id  0 | task 160 |        eval time =    4831.70 ms /   275 tokens (   17.57 ms per token,    56.90 tokens per second)
106.45.011 I slot print_timing: id  0 | task 160 | draft acceptance = 0.92237 (  202 accepted /   219 generated)
106.45.011 I slot print_timing: id  0 | task 160 | reasoning effort = medium
108.10.357 I slot print_timing: id  0 | task 161 | prompt eval time =    1919.30 ms /  1124 tokens (    1.71 ms per token,   585.60 tokens per second)  [25856 cached]
108.10.357 I slot print_timing: id  0 | task 161 |        eval time =   83082.60 ms /  3648 tokens (   22.77 ms per token,    43.90 tokens per second)
108.10.357 I slot print_timing: id  0 | task 161 | draft acceptance = 0.63302 ( 2389 accepted /  3774 generated)
108.10.357 I slot print_timing: id  0 | task 161 | reasoning effort = medium
108.32.706 I slot print_timing: id  0 | task 162 | prompt eval time =   12671.20 ms /  4366 tokens (    2.90 ms per token,   344.60 tokens per second)  [26880 cached]
108.32.706 I slot print_timing: id  0 | task 162 |        eval time =    8597.30 ms /   480 tokens (   17.91 ms per token,    55.80 tokens per second)
108.32.706 I slot print_timing: id  0 | task 162 | draft acceptance = 0.89031 (  349 accepted /   392 generated)
108.32.706 I slot print_timing: id  0 | task 162 | reasoning effort = medium
108.36.597 I slot print_timing: id  0 | task 163 | prompt eval time =    1210.40 ms /   600 tokens (    2.02 ms per token,   495.70 tokens per second)  [31232 cached]
108.36.597 I slot print_timing: id  0 | task 163 |        eval time =    2382.00 ms /   143 tokens (   16.66 ms per token,    60.00 tokens per second)
108.36.597 I slot print_timing: id  0 | task 163 | draft acceptance = 0.98148 (  106 accepted /   108 generated)
108.36.597 I slot print_timing: id  0 | task 163 | reasoning effort = medium
108.47.812 I slot print_timing: id  0 | task 164 | prompt eval time =     827.30 ms /   337 tokens (    2.45 ms per token,   407.30 tokens per second)  [31744 cached]
108.47.812 I slot print_timing: id  0 | task 164 |        eval time =   10125.30 ms /   583 tokens (   17.37 ms per token,    57.60 tokens per second)
108.47.812 I slot print_timing: id  0 | task 164 | draft acceptance = 0.92641 (  428 accepted /   462 generated)
108.47.812 I slot print_timing: id  0 | task 164 | reasoning effort = medium
108.50.642 I slot print_timing: id  0 | task 165 | prompt eval time =    1744.30 ms /   771 tokens (    2.26 ms per token,   442.00 tokens per second)  [32000 cached]
108.50.642 I slot print_timing: id  0 | task 165 |        eval time =     799.10 ms /    48 tokens (   16.65 ms per token,    60.10 tokens per second)
108.50.642 I slot print_timing: id  0 | task 165 | draft acceptance = 1.00000 (   36 accepted /    36 generated)
108.50.642 I slot print_timing: id  0 | task 165 | reasoning effort = medium
109.00.913 I slot print_timing: id  0 | task 166 | prompt eval time =     764.90 ms /   310 tokens (    2.47 ms per token,   405.30 tokens per second)  [32768 cached]
109.00.913 I slot print_timing: id  0 | task 166 |        eval time =    8626.60 ms /   452 tokens (   19.09 ms per token,    52.40 tokens per second)
109.00.913 I slot print_timing: id  0 | task 166 | draft acceptance = 0.82564 (  322 accepted /   390 generated)
109.00.913 I slot print_timing: id  0 | task 166 | reasoning effort = medium
109.04.856 I slot print_timing: id  0 | task 167 | prompt eval time =    1387.90 ms /   697 tokens (    1.99 ms per token,   502.20 tokens per second)  [33024 cached]
109.04.856 I slot print_timing: id  0 | task 167 |        eval time =    2243.50 ms /   111 tokens (   20.21 ms per token,    49.50 tokens per second)
109.04.856 I slot print_timing: id  0 | task 167 | draft acceptance = 0.77778 (   77 accepted /    99 generated)
109.04.856 I slot print_timing: id  0 | task 167 | reasoning effort = medium
109.17.136 I slot print_timing: id  0 | task 168 | prompt eval time =     868.50 ms /   353 tokens (    2.46 ms per token,   406.50 tokens per second)  [33536 cached]
109.17.136 I slot print_timing: id  0 | task 168 |        eval time =   10598.40 ms /   434 tokens (   24.42 ms per token,    40.90 tokens per second)
109.17.136 I slot print_timing: id  0 | task 168 | draft acceptance = 0.58599 (  276 accepted /   471 generated)
109.17.136 I slot print_timing: id  0 | task 168 | reasoning effort = medium
