39.52.487 I slot print_timing: id  0 | task 147 | prompt eval time =    6864.90 ms /  4502 tokens (    1.52 ms per token,   655.80 tokens per second)  [23552 cached]
52.11.319 I slot print_timing: id  0 | task 207 |        eval time =    3596.40 ms /   231 tokens (   15.57 ms per token,    64.20 tokens per second)
52.11.319 I slot print_timing: id  0 | task 207 | draft acceptance = 0.89362 (  168 accepted /   188 generated)
52.11.319 I slot print_timing: id  0 | task 207 | reasoning effort = medium
52.18.160 I slot print_timing: id  0 | task 208 | prompt eval time =     849.60 ms /   358 tokens (    2.37 ms per token,   421.40 tokens per second)  [30208 cached]
52.18.160 I slot print_timing: id  0 | task 208 |        eval time =    5850.20 ms /   378 tokens (   15.48 ms per token,    64.60 tokens per second)
52.18.160 I slot print_timing: id  0 | task 208 | draft acceptance = 0.89869 (  275 accepted /   306 generated)
52.18.160 I slot print_timing: id  0 | task 208 | reasoning effort = medium
52.22.208 I slot print_timing: id  0 | task 209 | prompt eval time =    1095.80 ms /   562 tokens (    1.95 ms per token,   512.80 tokens per second)  [30464 cached]
52.22.208 I slot print_timing: id  0 | task 209 |        eval time =    2790.80 ms /   191 tokens (   14.61 ms per token,    68.40 tokens per second)
52.22.208 I slot print_timing: id  0 | task 209 | draft acceptance = 0.97260 (  142 accepted /   146 generated)
52.22.208 I slot print_timing: id  0 | task 209 | reasoning effort = medium
52.31.540 I slot print_timing: id  0 | task 210 | prompt eval time =     782.50 ms /   325 tokens (    2.41 ms per token,   415.30 tokens per second)  [30976 cached]
52.31.540 I slot print_timing: id  0 | task 210 |        eval time =    8398.40 ms /   456 tokens (   18.42 ms per token,    54.30 tokens per second)
52.31.540 I slot print_timing: id  0 | task 210 | draft acceptance = 0.69683 (  308 accepted /   442 generated)
52.31.540 I slot print_timing: id  0 | task 210 | reasoning effort = medium
52.42.524 I slot print_timing: id  0 | task 211 | prompt eval time =    1198.00 ms /   601 tokens (    1.99 ms per token,   501.70 tokens per second)  [31232 cached]
52.42.524 I slot print_timing: id  0 | task 211 |        eval time =    9629.70 ms /   658 tokens (   14.63 ms per token,    68.30 tokens per second)
52.42.524 I slot print_timing: id  0 | task 211 | draft acceptance = 0.95874 (  488 accepted /   509 generated)
52.42.524 I slot print_timing: id  0 | task 211 | reasoning effort = medium
52.45.434 I slot print_timing: id  0 | task 212 | prompt eval time =    1488.00 ms /   831 tokens (    1.79 ms per token,   558.50 tokens per second)  [31744 cached]
52.45.434 I slot print_timing: id  0 | task 212 |        eval time =    1266.70 ms /    84 tokens (   15.08 ms per token,    66.30 tokens per second)
52.45.434 I slot print_timing: id  0 | task 212 | draft acceptance = 0.98413 (   62 accepted /    63 generated)
52.45.434 I slot print_timing: id  0 | task 212 | reasoning effort = medium
52.48.449 I slot print_timing: id  0 | task 213 | prompt eval time =     510.80 ms /   206 tokens (    2.48 ms per token,   403.30 tokens per second)  [32512 cached]
52.48.449 I slot print_timing: id  0 | task 213 |        eval time =    1847.50 ms /   122 tokens (   15.14 ms per token,    66.00 tokens per second)
52.48.449 I slot print_timing: id  0 | task 213 | draft acceptance = 0.94737 (   90 accepted /    95 generated)
52.48.449 I slot print_timing: id  0 | task 213 | reasoning effort = medium
52.58.893 I slot print_timing: id  0 | task 214 | prompt eval time =     905.40 ms /   384 tokens (    2.36 ms per token,   424.10 tokens per second)  [32512 cached]
52.58.893 I slot print_timing: id  0 | task 214 |        eval time =    9384.50 ms /   575 tokens (   16.32 ms per token,    61.30 tokens per second)
52.58.893 I slot print_timing: id  0 | task 214 | draft acceptance = 0.84600 (  412 accepted /   487 generated)
52.58.893 I slot print_timing: id  0 | task 214 | reasoning effort = medium
53.02.698 I slot print_timing: id  0 | task 215 | prompt eval time =    1684.90 ms /   775 tokens (    2.17 ms per token,   460.00 tokens per second)  [32768 cached]
53.02.698 I slot print_timing: id  0 | task 215 |        eval time =    1952.90 ms /   126 tokens (   15.50 ms per token,    64.50 tokens per second)
53.02.698 I slot print_timing: id  0 | task 215 | draft acceptance = 0.92929 (   92 accepted /    99 generated)
53.02.698 I slot print_timing: id  0 | task 215 | reasoning effort = medium
53.07.044 I slot print_timing: id  0 | task 216 | prompt eval time =     530.90 ms /   235 tokens (    2.26 ms per token,   442.70 tokens per second)  [33536 cached]
53.07.044 I slot print_timing: id  0 | task 216 |        eval time =    3530.20 ms /   201 tokens (   17.56 ms per token,    56.90 tokens per second)
53.07.044 I slot print_timing: id  0 | task 216 | draft acceptance = 0.77348 (  140 accepted /   181 generated)
53.07.044 I slot print_timing: id  0 | task 216 | reasoning effort = medium
53.09.555 I slot print_timing: id  0 | task 217 | prompt eval time =    1075.20 ms /   492 tokens (    2.19 ms per token,   457.60 tokens per second)  [33536 cached]
53.09.555 I slot print_timing: id  0 | task 217 |        eval time =    1282.00 ms /    79 tokens (   16.23 ms per token,    61.60 tokens per second)
53.09.555 I slot print_timing: id  0 | task 217 | draft acceptance = 0.89062 (   57 accepted /    64 generated)
53.09.555 I slot print_timing: id  0 | task 217 | reasoning effort = medium
53.12.590 I slot print_timing: id  0 | task 218 | prompt eval time =     914.20 ms /   374 tokens (    2.44 ms per token,   409.10 tokens per second)  [33792 cached]
53.12.590 I slot print_timing: id  0 | task 218 |        eval time =    1459.00 ms /    80 tokens (   18.24 ms per token,    54.80 tokens per second)
53.12.590 I slot print_timing: id  0 | task 218 | draft acceptance = 0.76389 (   55 accepted /    72 generated)
53.12.590 I slot print_timing: id  0 | task 218 | reasoning effort = medium
53.49.430 I slot print_timing: id  0 | task 219 | prompt eval time =    2549.20 ms /  1490 tokens (    1.71 ms per token,   584.50 tokens per second)  [34048 cached]
53.49.430 I slot print_timing: id  0 | task 219 |        eval time =   34121.80 ms /  1799 tokens (   18.97 ms per token,    52.70 tokens per second)
53.49.430 I slot print_timing: id  0 | task 219 | draft acceptance = 0.68690 ( 1211 accepted /  1763 generated)
53.49.430 I slot print_timing: id  0 | task 219 | reasoning effort = medium
54.00.007 I slot print_timing: id  0 | task 220 | prompt eval time =    4231.90 ms /  2486 tokens (    1.70 ms per token,   587.40 tokens per second)  [35328 cached]
54.00.007 I slot print_timing: id  0 | task 220 |        eval time =    5962.40 ms /   328 tokens (   18.18 ms per token,    55.00 tokens per second)
54.00.007 I slot print_timing: id  0 | task 220 | draft acceptance = 0.73856 (  226 accepted /   306 generated)
54.00.007 I slot print_timing: id  0 | task 220 | reasoning effort = medium
54.34.216 I slot print_timing: id  0 | task 221 | prompt eval time =    1487.30 ms /   735 tokens (    2.02 ms per token,   494.20 tokens per second)  [37632 cached]
54.34.216 I slot print_timing: id  0 | task 221 |        eval time =   32074.60 ms /  1766 tokens (   18.16 ms per token,    55.10 tokens per second)
54.34.216 I slot print_timing: id  0 | task 221 | draft acceptance = 0.74481 ( 1220 accepted /  1638 generated)
54.34.216 I slot print_timing: id  0 | task 221 | reasoning effort = medium
55.18.531 I slot print_timing: id  0 | task 223 | prompt eval time =    1430.40 ms /  1006 tokens (    1.42 ms per token,   703.30 tokens per second)
55.18.531 I slot print_timing: id  0 | task 223 |        eval time =   40815.00 ms /  2078 tokens (   19.64 ms per token,    50.90 tokens per second)
55.18.531 I slot print_timing: id  0 | task 223 | draft acceptance = 0.54480 ( 1289 accepted /  2366 generated)
55.18.531 I slot print_timing: id  0 | task 223 | reasoning effort = xhigh
55.52.514 I slot print_timing: id  0 | task 223 | prompt eval time =   27170.90 ms / 21308 tokens (    1.28 ms per token,   784.20 tokens per second)
55.52.514 I slot print_timing: id  0 | task 223 |        eval time =    6803.80 ms /   434 tokens (   15.68 ms per token,    63.80 tokens per second)
55.52.514 I slot print_timing: id  0 | task 223 | draft acceptance = 0.86464 (  313 accepted /   362 generated)
55.52.514 I slot print_timing: id  0 | task 223 | reasoning effort = medium
55.58.885 I slot print_timing: id  0 | task 224 | prompt eval time =    1679.30 ms /   981 tokens (    1.71 ms per token,   584.20 tokens per second)  [21248 cached]
55.58.885 I slot print_timing: id  0 | task 224 |        eval time =    3885.40 ms /   276 tokens (   14.08 ms per token,    71.00 tokens per second)
55.58.885 I slot print_timing: id  0 | task 224 | draft acceptance = 0.98565 (  206 accepted /   209 generated)
55.58.885 I slot print_timing: id  0 | task 224 | reasoning effort = medium
56.49.363 I slot print_timing: id  0 | task 225 | prompt eval time =    2503.60 ms /  1643 tokens (    1.52 ms per token,   656.20 tokens per second)  [22016 cached]
56.49.363 I slot print_timing: id  0 | task 225 |        eval time =   47819.80 ms /  2727 tokens (   17.54 ms per token,    57.00 tokens per second)
56.49.363 I slot print_timing: id  0 | task 225 | draft acceptance = 0.73482 ( 1876 accepted /  2553 generated)
56.49.363 I slot print_timing: id  0 | task 225 | reasoning effort = medium
57.03.324 I slot print_timing: id  0 | task 226 | prompt eval time =    4576.10 ms /  2958 tokens (    1.55 ms per token,   646.40 tokens per second)  [23552 cached]
57.03.324 I slot print_timing: id  0 | task 226 |        eval time =    9119.80 ms /   576 tokens (   15.83 ms per token,    63.20 tokens per second)
57.03.324 I slot print_timing: id  0 | task 226 | draft acceptance = 0.85537 (  414 accepted /   484 generated)
57.03.324 I slot print_timing: id  0 | task 226 | reasoning effort = medium
57.05.915 I slot print_timing: id  0 | task 227 | prompt eval time =    1483.20 ms /   849 tokens (    1.75 ms per token,   572.40 tokens per second)  [26368 cached]
57.05.915 I slot print_timing: id  0 | task 227 |        eval time =     958.20 ms /    54 tokens (   17.74 ms per token,    56.40 tokens per second)
57.05.915 I slot print_timing: id  0 | task 227 | draft acceptance = 0.90698 (   39 accepted /    43 generated)
57.05.915 I slot print_timing: id  0 | task 227 | reasoning effort = medium
57.10.311 I slot print_timing: id  0 | task 228 | prompt eval time =     423.40 ms /   181 tokens (    2.34 ms per token,   427.50 tokens per second)  [27136 cached]
57.10.311 I slot print_timing: id  0 | task 228 |        eval time =    3849.50 ms /   233 tokens (   16.52 ms per token,    60.50 tokens per second)
57.10.311 I slot print_timing: id  0 | task 228 | draft acceptance = 0.79612 (  164 accepted /   206 generated)
57.10.311 I slot print_timing: id  0 | task 228 | reasoning effort = medium
57.14.798 I slot print_timing: id  0 | task 229 | prompt eval time =    1094.70 ms /   497 tokens (    2.20 ms per token,   454.00 tokens per second)  [27136 cached]
57.14.798 I slot print_timing: id  0 | task 229 |        eval time =    3254.40 ms /   192 tokens (   16.95 ms per token,    59.00 tokens per second)
57.14.798 I slot print_timing: id  0 | task 229 | draft acceptance = 0.78363 (  134 accepted /   171 generated)
57.14.798 I slot print_timing: id  0 | task 229 | reasoning effort = medium
57.21.333 I slot print_timing: id  0 | task 230 | prompt eval time =    1024.10 ms /   487 tokens (    2.10 ms per token,   475.50 tokens per second)  [27392 cached]
57.21.333 I slot print_timing: id  0 | task 230 |        eval time =    5383.00 ms /   349 tokens (   15.42 ms per token,    64.80 tokens per second)
57.21.333 I slot print_timing: id  0 | task 230 | draft acceptance = 0.88153 (  253 accepted /   287 generated)
57.21.333 I slot print_timing: id  0 | task 230 | reasoning effort = medium
57.24.310 I slot print_timing: id  0 | task 231 | prompt eval time =    1307.00 ms /   663 tokens (    1.97 ms per token,   507.30 tokens per second)  [27648 cached]
57.24.310 I slot print_timing: id  0 | task 231 |        eval time =    1527.90 ms /   100 tokens (   15.28 ms per token,    65.50 tokens per second)
57.24.310 I slot print_timing: id  0 | task 231 | draft acceptance = 0.93590 (   73 accepted /    78 generated)
57.24.310 I slot print_timing: id  0 | task 231 | reasoning effort = medium
57.27.681 I slot print_timing: id  0 | task 232 | prompt eval time =     724.60 ms /   307 tokens (    2.36 ms per token,   423.70 tokens per second)  [28160 cached]
57.27.681 I slot print_timing: id  0 | task 232 |        eval time =    2520.30 ms /   165 tokens (   15.27 ms per token,    65.50 tokens per second)
57.27.681 I slot print_timing: id  0 | task 232 | draft acceptance = 0.88889 (  120 accepted /   135 generated)
57.27.681 I slot print_timing: id  0 | task 232 | reasoning effort = medium
57.36.608 I slot print_timing: id  0 | task 233 | prompt eval time =     699.00 ms /   301 tokens (    2.32 ms per token,   430.60 tokens per second)  [28416 cached]
57.36.608 I slot print_timing: id  0 | task 233 |        eval time =    8090.20 ms /   494 tokens (   16.38 ms per token,    61.10 tokens per second)
57.36.608 I slot print_timing: id  0 | task 233 | draft acceptance = 0.82394 (  351 accepted /   426 generated)
57.36.608 I slot print_timing: id  0 | task 233 | reasoning effort = medium
58.05.024 I slot print_timing: id  0 | task 234 | prompt eval time =    1205.60 ms /   621 tokens (    1.94 ms per token,   515.10 tokens per second)  [28672 cached]
58.05.024 I slot print_timing: id  0 | task 234 |        eval time =   27070.90 ms /  1591 tokens (   17.02 ms per token,    58.80 tokens per second)
58.05.024 I slot print_timing: id  0 | task 234 | draft acceptance = 0.78607 ( 1117 accepted /  1421 generated)
58.05.024 I slot print_timing: id  0 | task 234 | reasoning effort = medium
58.21.710 I slot print_timing: id  0 | task 235 | prompt eval time =    2831.40 ms /  1760 tokens (    1.61 ms per token,   621.60 tokens per second)  [29184 cached]
58.21.710 I slot print_timing: id  0 | task 235 |        eval time =   13703.50 ms /   946 tokens (   14.49 ms per token,    69.00 tokens per second)
58.21.710 I slot print_timing: id  0 | task 235 | draft acceptance = 0.96970 (  704 accepted /   726 generated)
58.21.710 I slot print_timing: id  0 | task 235 | reasoning effort = medium
58.25.257 I slot print_timing: id  0 | task 236 | prompt eval time =    2129.20 ms /  1255 tokens (    1.70 ms per token,   589.40 tokens per second)  [30720 cached]
58.25.257 I slot print_timing: id  0 | task 236 |        eval time =    1262.70 ms /    87 tokens (   14.51 ms per token,    68.90 tokens per second)
58.25.257 I slot print_timing: id  0 | task 236 | draft acceptance = 1.00000 (   65 accepted /    65 generated)
58.25.257 I slot print_timing: id  0 | task 236 | reasoning effort = medium
58.27.153 I slot print_timing: id  0 | task 237 | prompt eval time =     887.70 ms /   374 tokens (    2.37 ms per token,   421.30 tokens per second)  [31744 cached]
58.27.153 I slot print_timing: id  0 | task 237 |        eval time =     860.90 ms /    56 tokens (   15.37 ms per token,    65.00 tokens per second)
58.27.153 I slot print_timing: id  0 | task 237 | draft acceptance = 0.97619 (   41 accepted /    42 generated)
58.27.153 I slot print_timing: id  0 | task 237 | reasoning effort = medium
58.30.684 I slot print_timing: id  0 | task 238 | prompt eval time =     529.70 ms /   234 tokens (    2.26 ms per token,   441.80 tokens per second)  [32000 cached]
58.30.684 I slot print_timing: id  0 | task 238 |        eval time =    2350.20 ms /   143 tokens (   16.43 ms per token,    60.80 tokens per second)
58.30.684 I slot print_timing: id  0 | task 238 | draft acceptance = 0.82927 (  102 accepted /   123 generated)
58.30.684 I slot print_timing: id  0 | task 238 | reasoning effort = medium
58.36.113 I slot print_timing: id  0 | task 239 | prompt eval time =    1231.30 ms /   610 tokens (    2.02 ms per token,   495.40 tokens per second)  [32000 cached]
58.36.113 I slot print_timing: id  0 | task 239 |        eval time =    3919.30 ms /   240 tokens (   16.33 ms per token,    61.20 tokens per second)
58.36.113 I slot print_timing: id  0 | task 239 | draft acceptance = 0.84729 (  172 accepted /   203 generated)
58.36.113 I slot print_timing: id  0 | task 239 | reasoning effort = medium
58.38.101 I slot print_timing: id  0 | task 240 | prompt eval time =     961.80 ms /   391 tokens (    2.46 ms per token,   406.50 tokens per second)  [32512 cached]
58.38.101 I slot print_timing: id  0 | task 240 |        eval time =     876.00 ms /    57 tokens (   15.37 ms per token,    65.10 tokens per second)
58.38.101 I slot print_timing: id  0 | task 240 | draft acceptance = 1.00000 (   42 accepted /    42 generated)
58.38.101 I slot print_timing: id  0 | task 240 | reasoning effort = medium
59.06.944 I slot print_timing: id  0 | task 241 | prompt eval time =    2936.00 ms /  1752 tokens (    1.68 ms per token,   596.70 tokens per second)  [32768 cached]
59.06.944 I slot print_timing: id  0 | task 241 |        eval time =   25731.80 ms /  1254 tokens (   20.52 ms per token,    48.70 tokens per second)
59.06.944 I slot print_timing: id  0 | task 241 | draft acceptance = 0.60690 (  809 accepted /  1333 generated)
59.06.944 I slot print_timing: id  0 | task 241 | reasoning effort = medium
59.13.401 I slot print_timing: id  0 | task 242 | prompt eval time =    2953.70 ms /  1738 tokens (    1.70 ms per token,   588.40 tokens per second)  [34304 cached]
59.13.401 I slot print_timing: id  0 | task 242 |        eval time =    3179.30 ms /   167 tokens (   19.04 ms per token,    52.50 tokens per second)
59.13.401 I slot print_timing: id  0 | task 242 | draft acceptance = 0.68712 (  112 accepted /   163 generated)
59.13.401 I slot print_timing: id  0 | task 242 | reasoning effort = medium
59.23.405 I slot print_timing: id  0 | task 243 | prompt eval time =    2048.30 ms /  1152 tokens (    1.78 ms per token,   562.40 tokens per second)  [35840 cached]
59.23.405 I slot print_timing: id  0 | task 243 |        eval time =    7152.90 ms /   433 tokens (   16.52 ms per token,    60.50 tokens per second)
59.23.405 I slot print_timing: id  0 | task 243 | draft acceptance = 0.85205 (  311 accepted /   365 generated)
59.23.405 I slot print_timing: id  0 | task 243 | reasoning effort = medium
59.41.543 I slot print_timing: id  0 | task 244 | prompt eval time =    1375.60 ms /   644 tokens (    2.14 ms per token,   468.20 tokens per second)  [36864 cached]
59.41.543 I slot print_timing: id  0 | task 244 |        eval time =   16580.20 ms /   953 tokens (   17.40 ms per token,    57.50 tokens per second)
59.41.543 I slot print_timing: id  0 | task 244 | draft acceptance = 0.78916 (  670 accepted /   849 generated)
59.41.543 I slot print_timing: id  0 | task 244 | reasoning effort = medium
60.21.271 I slot print_timing: id  0 | task 245 | prompt eval time =    2759.10 ms /  1612 tokens (    1.71 ms per token,   584.20 tokens per second)  [37376 cached]
60.21.271 I slot print_timing: id  0 | task 245 |        eval time =   36570.50 ms /  1904 tokens (   19.21 ms per token,    52.10 tokens per second)
60.21.271 I slot print_timing: id  0 | task 245 | draft acceptance = 0.68323 ( 1279 accepted /  1872 generated)
60.21.271 I slot print_timing: id  0 | task 245 | reasoning effort = medium
60.41.241 I slot print_timing: id  0 | task 246 | prompt eval time =    3442.60 ms /  2016 tokens (    1.71 ms per token,   585.60 tokens per second)  [38912 cached]
60.41.241 I slot print_timing: id  0 | task 246 |        eval time =   16352.50 ms /   955 tokens (   17.12 ms per token,    58.40 tokens per second)
60.41.241 I slot print_timing: id  0 | task 246 | draft acceptance = 0.82948 (  681 accepted /   821 generated)
60.41.241 I slot print_timing: id  0 | task 246 | reasoning effort = medium
