19.53.774 I slot print_timing: id  0 | task 68 | prompt eval time =    2143.80 ms /  1331 tokens (    1.61 ms per token,   620.90 tokens per second)  [28928 cached]
35.23.789 I slot print_timing: id  0 | task 128 |        eval time =    2007.90 ms /   116 tokens (   17.31 ms per token,    57.80 tokens per second)
35.23.789 I slot print_timing: id  0 | task 128 | draft acceptance = 0.77885 (   81 accepted /   104 generated)
35.23.789 I slot print_timing: id  0 | task 128 | reasoning effort = medium
35.30.357 I slot print_timing: id  0 | task 129 | prompt eval time =    1151.40 ms /   589 tokens (    1.95 ms per token,   511.60 tokens per second)  [28416 cached]
35.30.357 I slot print_timing: id  0 | task 129 |        eval time =    4669.30 ms /   307 tokens (   15.21 ms per token,    65.70 tokens per second)
35.30.357 I slot print_timing: id  0 | task 129 | draft acceptance = 0.92213 (  225 accepted /   244 generated)
35.30.357 I slot print_timing: id  0 | task 129 | reasoning effort = medium
35.38.344 I slot print_timing: id  0 | task 130 | prompt eval time =    1028.00 ms /   467 tokens (    2.20 ms per token,   454.30 tokens per second)  [28928 cached]
35.38.344 I slot print_timing: id  0 | task 130 |        eval time =    6807.60 ms /   447 tokens (   15.23 ms per token,    65.70 tokens per second)
35.38.344 I slot print_timing: id  0 | task 130 | draft acceptance = 0.90833 (  327 accepted /   360 generated)
35.38.344 I slot print_timing: id  0 | task 130 | reasoning effort = medium
35.42.424 I slot print_timing: id  0 | task 131 | prompt eval time =    1422.60 ms /   740 tokens (    1.92 ms per token,   520.20 tokens per second)  [29184 cached]
35.42.424 I slot print_timing: id  0 | task 131 |        eval time =    2500.90 ms /   174 tokens (   14.37 ms per token,    69.60 tokens per second)
35.42.424 I slot print_timing: id  0 | task 131 | draft acceptance = 0.98485 (  130 accepted /   132 generated)
35.42.424 I slot print_timing: id  0 | task 131 | reasoning effort = medium
35.45.823 I slot print_timing: id  0 | task 132 | prompt eval time =    1313.20 ms /   659 tokens (    1.99 ms per token,   501.80 tokens per second)  [29696 cached]
35.45.823 I slot print_timing: id  0 | task 132 |        eval time =    1935.10 ms /   129 tokens (   15.00 ms per token,    66.70 tokens per second)
35.45.823 I slot print_timing: id  0 | task 132 | draft acceptance = 0.94059 (   95 accepted /   101 generated)
35.45.823 I slot print_timing: id  0 | task 132 | reasoning effort = medium
35.47.954 I slot print_timing: id  0 | task 133 | prompt eval time =     831.50 ms /   342 tokens (    2.43 ms per token,   411.30 tokens per second)  [30208 cached]
35.47.954 I slot print_timing: id  0 | task 133 |        eval time =    1153.90 ms /    80 tokens (   14.42 ms per token,    69.30 tokens per second)
35.47.954 I slot print_timing: id  0 | task 133 | draft acceptance = 1.00000 (   60 accepted /    60 generated)
35.47.954 I slot print_timing: id  0 | task 133 | reasoning effort = medium
35.51.648 I slot print_timing: id  0 | task 134 | prompt eval time =     515.60 ms /   226 tokens (    2.28 ms per token,   438.30 tokens per second)  [30464 cached]
35.51.648 I slot print_timing: id  0 | task 134 |        eval time =    2510.50 ms /   155 tokens (   16.20 ms per token,    61.70 tokens per second)
35.51.648 I slot print_timing: id  0 | task 134 | draft acceptance = 0.84733 (  111 accepted /   131 generated)
35.51.648 I slot print_timing: id  0 | task 134 | reasoning effort = medium
35.58.690 I slot print_timing: id  0 | task 135 | prompt eval time =    1036.10 ms /   531 tokens (    1.95 ms per token,   512.50 tokens per second)  [30464 cached]
35.58.690 I slot print_timing: id  0 | task 135 |        eval time =    5720.20 ms /   383 tokens (   14.94 ms per token,    67.00 tokens per second)
35.58.690 I slot print_timing: id  0 | task 135 | draft acceptance = 0.93688 (  282 accepted /   301 generated)
35.58.690 I slot print_timing: id  0 | task 135 | reasoning effort = medium
36.02.234 I slot print_timing: id  0 | task 136 | prompt eval time =    1048.80 ms /   483 tokens (    2.17 ms per token,   460.50 tokens per second)  [30976 cached]
36.02.234 I slot print_timing: id  0 | task 136 |        eval time =    2341.50 ms /   148 tokens (   15.82 ms per token,    63.20 tokens per second)
36.02.234 I slot print_timing: id  0 | task 136 | draft acceptance = 0.88430 (  107 accepted /   121 generated)
36.02.234 I slot print_timing: id  0 | task 136 | reasoning effort = medium
36.04.378 I slot print_timing: id  0 | task 137 | prompt eval time =     962.50 ms /   440 tokens (    2.19 ms per token,   457.10 tokens per second)  [31232 cached]
36.04.378 I slot print_timing: id  0 | task 137 |        eval time =    1032.80 ms /    68 tokens (   15.19 ms per token,    65.80 tokens per second)
36.04.378 I slot print_timing: id  0 | task 137 | draft acceptance = 0.94340 (   50 accepted /    53 generated)
36.04.378 I slot print_timing: id  0 | task 137 | reasoning effort = medium
36.33.696 I slot print_timing: id  0 | task 138 | prompt eval time =    2863.30 ms /  1812 tokens (    1.58 ms per token,   632.80 tokens per second)  [31488 cached]
36.33.696 I slot print_timing: id  0 | task 138 |        eval time =   26300.80 ms /  1482 tokens (   17.75 ms per token,    56.30 tokens per second)
36.33.696 I slot print_timing: id  0 | task 138 | draft acceptance = 0.75533 ( 1028 accepted /  1361 generated)
36.33.696 I slot print_timing: id  0 | task 138 | reasoning effort = medium
36.45.595 I slot print_timing: id  0 | task 139 | prompt eval time =    2578.40 ms /  1584 tokens (    1.63 ms per token,   614.30 tokens per second)  [33280 cached]
36.45.595 I slot print_timing: id  0 | task 139 |        eval time =    9153.70 ms /   521 tokens (   17.57 ms per token,    56.90 tokens per second)
36.45.595 I slot print_timing: id  0 | task 139 | draft acceptance = 0.78158 (  365 accepted /   467 generated)
36.45.595 I slot print_timing: id  0 | task 139 | reasoning effort = medium
36.51.409 I slot print_timing: id  0 | task 140 | prompt eval time =    1863.90 ms /  1006 tokens (    1.85 ms per token,   539.70 tokens per second)  [34816 cached]
36.51.409 I slot print_timing: id  0 | task 140 |        eval time =    3483.80 ms /   209 tokens (   16.67 ms per token,    60.00 tokens per second)
36.51.409 I slot print_timing: id  0 | task 140 | draft acceptance = 0.83240 (  149 accepted /   179 generated)
36.51.409 I slot print_timing: id  0 | task 140 | reasoning effort = medium
37.06.659 I slot print_timing: id  0 | task 141 | prompt eval time =    1088.60 ms /   507 tokens (    2.15 ms per token,   465.70 tokens per second)  [35584 cached]
37.06.659 I slot print_timing: id  0 | task 141 |        eval time =   13473.20 ms /   782 tokens (   17.23 ms per token,    58.00 tokens per second)
37.06.659 I slot print_timing: id  0 | task 141 | draft acceptance = 0.79023 (  550 accepted /   696 generated)
37.06.659 I slot print_timing: id  0 | task 141 | reasoning effort = medium
37.25.544 I slot print_timing: id  0 | task 142 | prompt eval time =    1831.30 ms /  1065 tokens (    1.72 ms per token,   581.60 tokens per second)  [35840 cached]
37.25.544 I slot print_timing: id  0 | task 142 |        eval time =   16859.70 ms /   980 tokens (   17.20 ms per token,    58.10 tokens per second)
37.25.544 I slot print_timing: id  0 | task 142 | draft acceptance = 0.80581 (  693 accepted /   860 generated)
37.25.544 I slot print_timing: id  0 | task 142 | reasoning effort = medium
37.49.857 I slot print_timing: id  0 | task 144 | prompt eval time =    1456.30 ms /  1006 tokens (    1.45 ms per token,   690.80 tokens per second)
37.49.857 I slot print_timing: id  0 | task 144 |        eval time =   20606.40 ms /  1240 tokens (   16.62 ms per token,    60.20 tokens per second)
37.49.857 I slot print_timing: id  0 | task 144 | draft acceptance = 0.71756 (  846 accepted /  1179 generated)
37.49.857 I slot print_timing: id  0 | task 144 | reasoning effort = xhigh
38.26.103 I slot print_timing: id  0 | task 144 | prompt eval time =   27392.60 ms / 21305 tokens (    1.29 ms per token,   777.80 tokens per second)
38.26.103 I slot print_timing: id  0 | task 144 |        eval time =    8842.40 ms /   560 tokens (   15.79 ms per token,    63.30 tokens per second)
38.26.103 I slot print_timing: id  0 | task 144 | draft acceptance = 0.85745 (  403 accepted /   470 generated)
38.26.103 I slot print_timing: id  0 | task 144 | reasoning effort = medium
38.32.536 I slot print_timing: id  0 | task 145 | prompt eval time =    1748.50 ms /  1103 tokens (    1.59 ms per token,   630.80 tokens per second)  [21248 cached]
38.32.536 I slot print_timing: id  0 | task 145 |        eval time =    3883.90 ms /   276 tokens (   14.07 ms per token,    71.10 tokens per second)
38.32.536 I slot print_timing: id  0 | task 145 | draft acceptance = 0.98565 (  206 accepted /   209 generated)
38.32.536 I slot print_timing: id  0 | task 145 | reasoning effort = medium
39.44.752 I slot print_timing: id  0 | task 146 | prompt eval time =    2351.30 ms /  1509 tokens (    1.56 ms per token,   641.80 tokens per second)  [22272 cached]
39.44.752 I slot print_timing: id  0 | task 146 |        eval time =   69709.20 ms /  4232 tokens (   16.47 ms per token,    60.70 tokens per second)
39.44.752 I slot print_timing: id  0 | task 146 | draft acceptance = 0.81098 ( 2999 accepted /  3698 generated)
39.44.752 I slot print_timing: id  0 | task 146 | reasoning effort = medium
39.52.487 I slot print_timing: id  0 | task 147 | prompt eval time =    6864.90 ms /  4502 tokens (    1.52 ms per token,   655.80 tokens per second)  [23552 cached]
39.52.487 I slot print_timing: id  0 | task 147 |        eval time =     738.60 ms /    50 tokens (   14.77 ms per token,    67.70 tokens per second)
39.52.487 I slot print_timing: id  0 | task 147 | draft acceptance = 1.00000 (   37 accepted /    37 generated)
39.52.487 I slot print_timing: id  0 | task 147 | reasoning effort = medium
39.56.505 I slot print_timing: id  0 | task 148 | prompt eval time =     520.50 ms /   246 tokens (    2.12 ms per token,   472.70 tokens per second)  [27904 cached]
39.56.505 I slot print_timing: id  0 | task 148 |        eval time =    3366.40 ms /   231 tokens (   14.57 ms per token,    68.60 tokens per second)
39.56.505 I slot print_timing: id  0 | task 148 | draft acceptance = 0.95531 (  171 accepted /   179 generated)
39.56.505 I slot print_timing: id  0 | task 148 | reasoning effort = medium
39.59.112 I slot print_timing: id  0 | task 149 | prompt eval time =    1041.70 ms /   560 tokens (    1.86 ms per token,   537.60 tokens per second)  [27904 cached]
39.59.112 I slot print_timing: id  0 | task 149 |        eval time =    1425.30 ms /    93 tokens (   15.33 ms per token,    65.30 tokens per second)
39.59.112 I slot print_timing: id  0 | task 149 | draft acceptance = 0.94444 (   68 accepted /    72 generated)
39.59.112 I slot print_timing: id  0 | task 149 | reasoning effort = medium
40.04.703 I slot print_timing: id  0 | task 150 | prompt eval time =     482.70 ms /   197 tokens (    2.45 ms per token,   408.10 tokens per second)  [28416 cached]
40.04.703 I slot print_timing: id  0 | task 150 |        eval time =    4979.60 ms /   348 tokens (   14.31 ms per token,    69.90 tokens per second)
40.04.703 I slot print_timing: id  0 | task 150 | draft acceptance = 0.99617 (  260 accepted /   261 generated)
40.04.703 I slot print_timing: id  0 | task 150 | reasoning effort = medium
40.08.467 I slot print_timing: id  0 | task 151 | prompt eval time =    1231.40 ms /   628 tokens (    1.96 ms per token,   510.00 tokens per second)  [28416 cached]
40.08.467 I slot print_timing: id  0 | task 151 |        eval time =    2393.30 ms /   165 tokens (   14.50 ms per token,    68.90 tokens per second)
40.08.467 I slot print_timing: id  0 | task 151 | draft acceptance = 0.97619 (  123 accepted /   126 generated)
40.08.467 I slot print_timing: id  0 | task 151 | reasoning effort = medium
40.10.721 I slot print_timing: id  0 | task 152 | prompt eval time =     853.80 ms /   366 tokens (    2.33 ms per token,   428.70 tokens per second)  [28928 cached]
40.10.721 I slot print_timing: id  0 | task 152 |        eval time =    1259.30 ms /    88 tokens (   14.31 ms per token,    69.90 tokens per second)
40.10.721 I slot print_timing: id  0 | task 152 | draft acceptance = 1.00000 (   66 accepted /    66 generated)
40.10.721 I slot print_timing: id  0 | task 152 | reasoning effort = medium
40.20.404 I slot print_timing: id  0 | task 153 | prompt eval time =     537.10 ms /   254 tokens (    2.11 ms per token,   472.90 tokens per second)  [29184 cached]
40.20.404 I slot print_timing: id  0 | task 153 |        eval time =    9006.10 ms /   612 tokens (   14.72 ms per token,    68.00 tokens per second)
40.20.404 I slot print_timing: id  0 | task 153 | draft acceptance = 0.95983 (  454 accepted /   473 generated)
40.20.404 I slot print_timing: id  0 | task 153 | reasoning effort = medium
40.23.541 I slot print_timing: id  0 | task 154 | prompt eval time =    1679.70 ms /   932 tokens (    1.80 ms per token,   554.90 tokens per second)  [29184 cached]
40.23.541 I slot print_timing: id  0 | task 154 |        eval time =    1307.90 ms /    91 tokens (   14.37 ms per token,    69.60 tokens per second)
40.23.541 I slot print_timing: id  0 | task 154 | draft acceptance = 1.00000 (   68 accepted /    68 generated)
40.23.541 I slot print_timing: id  0 | task 154 | reasoning effort = medium
40.26.449 I slot print_timing: id  0 | task 155 | prompt eval time =     726.90 ms /   311 tokens (    2.34 ms per token,   427.90 tokens per second)  [29952 cached]
40.26.449 I slot print_timing: id  0 | task 155 |        eval time =    2040.80 ms /   133 tokens (   15.34 ms per token,    65.20 tokens per second)
40.26.449 I slot print_timing: id  0 | task 155 | draft acceptance = 0.90654 (   97 accepted /   107 generated)
40.26.449 I slot print_timing: id  0 | task 155 | reasoning effort = medium
40.43.833 I slot print_timing: id  0 | task 156 | prompt eval time =     635.20 ms /   273 tokens (    2.33 ms per token,   429.80 tokens per second)  [30208 cached]
40.43.833 I slot print_timing: id  0 | task 156 |        eval time =   16603.90 ms /  1132 tokens (   14.67 ms per token,    68.20 tokens per second)
40.43.833 I slot print_timing: id  0 | task 156 | draft acceptance = 0.96220 (  840 accepted /   873 generated)
40.43.833 I slot print_timing: id  0 | task 156 | reasoning effort = medium
40.47.123 I slot print_timing: id  0 | task 157 | prompt eval time =    2100.20 ms /  1234 tokens (    1.70 ms per token,   587.60 tokens per second)  [30464 cached]
40.47.123 I slot print_timing: id  0 | task 157 |        eval time =    1039.80 ms /    66 tokens (   15.75 ms per token,    63.50 tokens per second)
40.47.123 I slot print_timing: id  0 | task 157 | draft acceptance = 0.92308 (   48 accepted /    52 generated)
40.47.123 I slot print_timing: id  0 | task 157 | reasoning effort = medium
40.51.119 I slot print_timing: id  0 | task 158 | prompt eval time =     814.50 ms /   336 tokens (    2.42 ms per token,   412.50 tokens per second)  [31488 cached]
40.51.119 I slot print_timing: id  0 | task 158 |        eval time =    2534.90 ms /   158 tokens (   16.04 ms per token,    62.30 tokens per second)
40.51.119 I slot print_timing: id  0 | task 158 | draft acceptance = 0.88372 (  114 accepted /   129 generated)
40.51.119 I slot print_timing: id  0 | task 158 | reasoning effort = medium
40.54.586 I slot print_timing: id  0 | task 159 | prompt eval time =    1063.80 ms /   474 tokens (    2.24 ms per token,   445.60 tokens per second)  [31744 cached]
40.54.586 I slot print_timing: id  0 | task 159 |        eval time =    2126.50 ms /   130 tokens (   16.36 ms per token,    61.10 tokens per second)
40.54.586 I slot print_timing: id  0 | task 159 | draft acceptance = 0.85321 (   93 accepted /   109 generated)
40.54.586 I slot print_timing: id  0 | task 159 | reasoning effort = medium
40.56.542 I slot print_timing: id  0 | task 160 | prompt eval time =     952.00 ms /   393 tokens (    2.42 ms per token,   412.80 tokens per second)  [32000 cached]
40.56.542 I slot print_timing: id  0 | task 160 |        eval time =     864.30 ms /    55 tokens (   15.71 ms per token,    63.60 tokens per second)
40.56.542 I slot print_timing: id  0 | task 160 | draft acceptance = 0.95238 (   40 accepted /    42 generated)
40.56.542 I slot print_timing: id  0 | task 160 | reasoning effort = medium
41.23.868 I slot print_timing: id  0 | task 161 | prompt eval time =    2897.70 ms /  1752 tokens (    1.65 ms per token,   604.60 tokens per second)  [32256 cached]
41.23.868 I slot print_timing: id  0 | task 161 |        eval time =   24269.90 ms /  1314 tokens (   18.47 ms per token,    54.10 tokens per second)
41.23.868 I slot print_timing: id  0 | task 161 | draft acceptance = 0.71258 (  895 accepted /  1256 generated)
41.23.868 I slot print_timing: id  0 | task 161 | reasoning effort = medium
41.31.838 I slot print_timing: id  0 | task 162 | prompt eval time =    3306.80 ms /  1991 tokens (    1.66 ms per token,   602.10 tokens per second)  [33792 cached]
41.31.838 I slot print_timing: id  0 | task 162 |        eval time =    4259.40 ms /   239 tokens (   17.82 ms per token,    56.10 tokens per second)
41.31.838 I slot print_timing: id  0 | task 162 | draft acceptance = 0.76852 (  166 accepted /   216 generated)
41.31.838 I slot print_timing: id  0 | task 162 | reasoning effort = medium
41.46.947 I slot print_timing: id  0 | task 163 | prompt eval time =    1094.50 ms /   511 tokens (    2.14 ms per token,   466.90 tokens per second)  [35584 cached]
41.46.947 I slot print_timing: id  0 | task 163 |        eval time =   13328.40 ms /   737 tokens (   18.08 ms per token,    55.30 tokens per second)
41.46.947 I slot print_timing: id  0 | task 163 | draft acceptance = 0.73692 (  507 accepted /   688 generated)
41.46.947 I slot print_timing: id  0 | task 163 | reasoning effort = medium
41.50.413 I slot print_timing: id  0 | task 164 | prompt eval time =    1870.40 ms /  1076 tokens (    1.74 ms per token,   575.30 tokens per second)  [35840 cached]
41.50.413 I slot print_timing: id  0 | task 164 |        eval time =    1408.80 ms /    88 tokens (   16.01 ms per token,    62.50 tokens per second)
41.50.413 I slot print_timing: id  0 | task 164 | draft acceptance = 0.91429 (   64 accepted /    70 generated)
41.50.413 I slot print_timing: id  0 | task 164 | reasoning effort = medium
41.56.002 I slot print_timing: id  0 | task 165 | prompt eval time =    1002.70 ms /   436 tokens (    2.30 ms per token,   434.80 tokens per second)  [36864 cached]
41.56.002 I slot print_timing: id  0 | task 165 |        eval time =    3852.40 ms /   250 tokens (   15.41 ms per token,    64.90 tokens per second)
41.56.002 I slot print_timing: id  0 | task 165 | draft acceptance = 0.92929 (  184 accepted /   198 generated)
41.56.002 I slot print_timing: id  0 | task 165 | reasoning effort = medium
41.58.710 I slot print_timing: id  0 | task 166 | prompt eval time =    1235.90 ms /   514 tokens (    2.40 ms per token,   415.90 tokens per second)  [37120 cached]
41.58.710 I slot print_timing: id  0 | task 166 |        eval time =    1294.10 ms /    80 tokens (   16.18 ms per token,    61.80 tokens per second)
41.58.710 I slot print_timing: id  0 | task 166 | draft acceptance = 0.92063 (   58 accepted /    63 generated)
41.58.710 I slot print_timing: id  0 | task 166 | reasoning effort = medium
42.58.552 I slot print_timing: id  0 | task 167 | prompt eval time =     437.80 ms /   153 tokens (    2.86 ms per token,   349.50 tokens per second)  [37632 cached]
42.58.552 I slot print_timing: id  0 | task 167 |        eval time =   58728.30 ms /  3044 tokens (   19.29 ms per token,    51.80 tokens per second)
42.58.552 I slot print_timing: id  0 | task 167 | draft acceptance = 0.67651 ( 2039 accepted /  3014 generated)
42.58.552 I slot print_timing: id  0 | task 167 | reasoning effort = medium
