89.19.267 I slot print_timing: id  0 | task 119 | prompt eval time =    5824.50 ms /  3700 tokens (    1.57 ms per token,   635.20 tokens per second)  [28672 cached]
113.08.468 I slot print_timing: id  0 | task 179 | draft acceptance = 0.99363 (  156 accepted /   157 generated)
113.08.468 I slot print_timing: id  0 | task 179 | reasoning effort = medium
115.51.129 I slot print_timing: id  0 | task 180 | prompt eval time =    2140.40 ms /  1271 tokens (    1.68 ms per token,   593.80 tokens per second)  [28160 cached]
115.51.129 I slot print_timing: id  0 | task 180 |        eval time =  160191.40 ms /  6715 tokens (   23.86 ms per token,    41.90 tokens per second)
115.51.129 I slot print_timing: id  0 | task 180 | draft acceptance = 0.60142 ( 4320 accepted /  7183 generated)
115.51.129 I slot print_timing: id  0 | task 180 | reasoning effort = medium
117.57.660 I slot print_timing: id  0 | task 181 | prompt eval time =   12542.90 ms /  7908 tokens (    1.59 ms per token,   630.50 tokens per second)  [29184 cached]
117.57.660 I slot print_timing: id  0 | task 181 |        eval time =  112955.90 ms /  4957 tokens (   22.79 ms per token,    43.90 tokens per second)
117.57.660 I slot print_timing: id  0 | task 181 | draft acceptance = 0.66747 ( 3306 accepted /  4953 generated)
117.57.660 I slot print_timing: id  0 | task 181 | reasoning effort = medium
118.30.301 I slot print_timing: id  0 | task 182 | prompt eval time =   10628.40 ms /  6397 tokens (    1.66 ms per token,   601.90 tokens per second)  [36864 cached]
118.30.301 I slot print_timing: id  0 | task 182 |        eval time =   21644.70 ms /   956 tokens (   22.64 ms per token,    44.20 tokens per second)
118.30.301 I slot print_timing: id  0 | task 182 | draft acceptance = 0.69025 (  644 accepted /   933 generated)
118.30.301 I slot print_timing: id  0 | task 182 | reasoning effort = medium
120.02.936 I slot print_timing: id  0 | task 183 | prompt eval time =    2691.50 ms /  1440 tokens (    1.87 ms per token,   535.00 tokens per second)  [43008 cached]
120.02.936 I slot print_timing: id  0 | task 183 |        eval time =   88716.10 ms /  3746 tokens (   23.68 ms per token,    42.20 tokens per second)
120.02.936 I slot print_timing: id  0 | task 183 | draft acceptance = 0.65220 ( 2479 accepted /  3801 generated)
120.02.936 I slot print_timing: id  0 | task 183 | reasoning effort = medium
121.45.821 I slot print_timing: id  0 | task 185 | prompt eval time =    1579.10 ms /   992 tokens (    1.59 ms per token,   628.20 tokens per second)
121.45.821 I slot print_timing: id  0 | task 185 |        eval time =   23854.90 ms /   893 tokens (   26.71 ms per token,    37.40 tokens per second)
121.45.821 I slot print_timing: id  0 | task 185 | draft acceptance = 0.49352 (  533 accepted /  1080 generated)
121.45.821 I slot print_timing: id  0 | task 185 | reasoning effort = xhigh
122.20.762 I slot print_timing: id  0 | task 185 | prompt eval time =   27783.80 ms / 21178 tokens (    1.31 ms per token,   762.20 tokens per second)
122.20.762 I slot print_timing: id  0 | task 185 |        eval time =    7126.60 ms /   386 tokens (   18.46 ms per token,    54.20 tokens per second)
122.20.762 I slot print_timing: id  0 | task 185 | draft acceptance = 0.84709 (  277 accepted /   327 generated)
122.20.762 I slot print_timing: id  0 | task 185 | reasoning effort = medium
122.27.784 I slot print_timing: id  0 | task 186 | prompt eval time =    1721.20 ms /  1058 tokens (    1.63 ms per token,   614.70 tokens per second)  [20992 cached]
122.27.784 I slot print_timing: id  0 | task 186 |        eval time =    4345.90 ms /   275 tokens (   15.80 ms per token,    63.30 tokens per second)
122.27.784 I slot print_timing: id  0 | task 186 | draft acceptance = 0.98558 (  205 accepted /   208 generated)
122.27.784 I slot print_timing: id  0 | task 186 | reasoning effort = medium
122.59.722 I slot print_timing: id  0 | task 187 | prompt eval time =    2314.80 ms /  1463 tokens (    1.58 ms per token,   632.00 tokens per second)  [22016 cached]
122.59.722 I slot print_timing: id  0 | task 187 |        eval time =   29310.30 ms /  1386 tokens (   21.15 ms per token,    47.30 tokens per second)
122.59.722 I slot print_timing: id  0 | task 187 | draft acceptance = 0.69032 (  934 accepted /  1353 generated)
122.59.722 I slot print_timing: id  0 | task 187 | reasoning effort = medium
123.08.735 I slot print_timing: id  0 | task 188 | prompt eval time =    2666.10 ms /  1716 tokens (    1.55 ms per token,   643.60 tokens per second)  [23296 cached]
123.08.735 I slot print_timing: id  0 | task 188 |        eval time =    6108.30 ms /   352 tokens (   17.35 ms per token,    57.60 tokens per second)
123.08.735 I slot print_timing: id  0 | task 188 | draft acceptance = 0.87931 (  255 accepted /   290 generated)
123.08.735 I slot print_timing: id  0 | task 188 | reasoning effort = medium
123.12.840 I slot print_timing: id  0 | task 189 | prompt eval time =    1197.60 ms /   615 tokens (    1.95 ms per token,   513.50 tokens per second)  [24832 cached]
123.12.840 I slot print_timing: id  0 | task 189 |        eval time =    2679.60 ms /   165 tokens (   16.24 ms per token,    61.60 tokens per second)
123.12.840 I slot print_timing: id  0 | task 189 | draft acceptance = 0.96825 (  122 accepted /   126 generated)
123.12.840 I slot print_timing: id  0 | task 189 | reasoning effort = medium
123.22.683 I slot print_timing: id  0 | task 190 | prompt eval time =     823.10 ms /   353 tokens (    2.33 ms per token,   428.90 tokens per second)  [25344 cached]
123.22.683 I slot print_timing: id  0 | task 190 |        eval time =    8765.10 ms /   528 tokens (   16.60 ms per token,    60.20 tokens per second)
123.22.683 I slot print_timing: id  0 | task 190 | draft acceptance = 0.92823 (  388 accepted /   418 generated)
123.22.683 I slot print_timing: id  0 | task 190 | reasoning effort = medium
123.31.493 I slot print_timing: id  0 | task 191 | prompt eval time =    1379.60 ms /   706 tokens (    1.95 ms per token,   511.80 tokens per second)  [25600 cached]
123.31.493 I slot print_timing: id  0 | task 191 |        eval time =    7194.30 ms /   430 tokens (   16.73 ms per token,    59.80 tokens per second)
123.31.493 I slot print_timing: id  0 | task 191 | draft acceptance = 0.92105 (  315 accepted /   342 generated)
123.31.493 I slot print_timing: id  0 | task 191 | reasoning effort = medium
123.45.786 I slot print_timing: id  0 | task 192 | prompt eval time =    1400.80 ms /   710 tokens (    1.97 ms per token,   506.90 tokens per second)  [26112 cached]
123.45.786 I slot print_timing: id  0 | task 192 |        eval time =   12657.60 ms /   706 tokens (   17.93 ms per token,    55.80 tokens per second)
123.45.786 I slot print_timing: id  0 | task 192 | draft acceptance = 0.90845 (  516 accepted /   568 generated)
123.45.786 I slot print_timing: id  0 | task 192 | reasoning effort = medium
123.49.060 I slot print_timing: id  0 | task 193 | prompt eval time =    1781.30 ms /   989 tokens (    1.80 ms per token,   555.20 tokens per second)  [26624 cached]
123.49.060 I slot print_timing: id  0 | task 193 |        eval time =    1250.30 ms /    64 tokens (   19.54 ms per token,    51.20 tokens per second)
123.49.060 I slot print_timing: id  0 | task 193 | draft acceptance = 0.77193 (   44 accepted /    57 generated)
123.49.060 I slot print_timing: id  0 | task 193 | reasoning effort = medium
123.53.123 I slot print_timing: id  0 | task 194 | prompt eval time =     970.40 ms /   430 tokens (    2.26 ms per token,   443.10 tokens per second)  [27392 cached]
123.53.123 I slot print_timing: id  0 | task 194 |        eval time =    2340.40 ms /   131 tokens (   17.87 ms per token,    56.00 tokens per second)
123.53.123 I slot print_timing: id  0 | task 194 | draft acceptance = 0.86239 (   94 accepted /   109 generated)
123.53.123 I slot print_timing: id  0 | task 194 | reasoning effort = medium
124.04.914 I slot print_timing: id  0 | task 195 | prompt eval time =    1082.10 ms /   538 tokens (    2.01 ms per token,   497.20 tokens per second)  [27648 cached]
124.04.914 I slot print_timing: id  0 | task 195 |        eval time =   10331.10 ms /   426 tokens (   24.25 ms per token,    41.20 tokens per second)
124.04.914 I slot print_timing: id  0 | task 195 | draft acceptance = 0.54545 (  264 accepted /   484 generated)
124.04.914 I slot print_timing: id  0 | task 195 | reasoning effort = medium
124.27.768 I slot print_timing: id  0 | task 197 | prompt eval time =    1510.00 ms /  1004 tokens (    1.50 ms per token,   664.90 tokens per second)
124.27.768 I slot print_timing: id  0 | task 197 |        eval time =   18933.40 ms /   853 tokens (   22.20 ms per token,    45.10 tokens per second)
124.27.768 I slot print_timing: id  0 | task 197 | draft acceptance = 0.57985 (  541 accepted /   933 generated)
124.27.768 I slot print_timing: id  0 | task 197 | reasoning effort = xhigh
125.04.398 I slot print_timing: id  0 | task 197 | prompt eval time =   27575.60 ms / 21300 tokens (    1.29 ms per token,   772.40 tokens per second)
125.04.398 I slot print_timing: id  0 | task 197 |        eval time =    9039.00 ms /   504 tokens (   17.93 ms per token,    55.80 tokens per second)
125.04.398 I slot print_timing: id  0 | task 197 | draft acceptance = 0.84149 (  361 accepted /   429 generated)
125.04.398 I slot print_timing: id  0 | task 197 | reasoning effort = medium
125.11.200 I slot print_timing: id  0 | task 198 | prompt eval time =    1635.40 ms /  1042 tokens (    1.57 ms per token,   637.20 tokens per second)  [21248 cached]
125.11.200 I slot print_timing: id  0 | task 198 |        eval time =    4210.30 ms /   270 tokens (   15.59 ms per token,    64.10 tokens per second)
125.11.200 I slot print_timing: id  0 | task 198 | draft acceptance = 0.99020 (  202 accepted /   204 generated)
125.11.200 I slot print_timing: id  0 | task 198 | reasoning effort = medium
125.59.917 I slot print_timing: id  0 | task 199 | prompt eval time =    2278.50 ms /  1442 tokens (    1.58 ms per token,   632.90 tokens per second)  [22272 cached]
125.59.917 I slot print_timing: id  0 | task 199 |        eval time =   46146.10 ms /  2309 tokens (   19.99 ms per token,    50.00 tokens per second)
125.59.917 I slot print_timing: id  0 | task 199 | draft acceptance = 0.74231 ( 1593 accepted /  2146 generated)
125.59.917 I slot print_timing: id  0 | task 199 | reasoning effort = medium
126.05.527 I slot print_timing: id  0 | task 200 | prompt eval time =    4395.40 ms /  2571 tokens (    1.71 ms per token,   584.90 tokens per second)  [23552 cached]
126.05.527 I slot print_timing: id  0 | task 200 |        eval time =     959.50 ms /    54 tokens (   17.77 ms per token,    56.30 tokens per second)
126.05.527 I slot print_timing: id  0 | task 200 | draft acceptance = 1.00000 (   40 accepted /    40 generated)
126.05.527 I slot print_timing: id  0 | task 200 | reasoning effort = medium
126.10.522 I slot print_timing: id  0 | task 201 | prompt eval time =     331.40 ms /   111 tokens (    2.99 ms per token,   335.00 tokens per second)  [26112 cached]
126.10.522 I slot print_timing: id  0 | task 201 |        eval time =    4446.50 ms /   235 tokens (   18.92 ms per token,    52.90 tokens per second)
126.10.522 I slot print_timing: id  0 | task 201 | draft acceptance = 0.79327 (  165 accepted /   208 generated)
126.10.522 I slot print_timing: id  0 | task 201 | reasoning effort = medium
126.14.222 I slot print_timing: id  0 | task 202 | prompt eval time =     948.50 ms /   428 tokens (    2.22 ms per token,   451.20 tokens per second)  [26112 cached]
126.14.222 I slot print_timing: id  0 | task 202 |        eval time =    2520.20 ms /   132 tokens (   19.09 ms per token,    52.40 tokens per second)
126.14.222 I slot print_timing: id  0 | task 202 | draft acceptance = 0.77966 (   92 accepted /   118 generated)
126.14.222 I slot print_timing: id  0 | task 202 | reasoning effort = medium
126.21.733 I slot print_timing: id  0 | task 203 | prompt eval time =     866.20 ms /   361 tokens (    2.40 ms per token,   416.80 tokens per second)  [26368 cached]
126.21.733 I slot print_timing: id  0 | task 203 |        eval time =    6420.30 ms /   384 tokens (   16.72 ms per token,    59.80 tokens per second)
126.21.733 I slot print_timing: id  0 | task 203 | draft acceptance = 0.92157 (  282 accepted /   306 generated)
126.21.733 I slot print_timing: id  0 | task 203 | reasoning effort = medium
126.25.941 I slot print_timing: id  0 | task 204 | prompt eval time =    1101.10 ms /   571 tokens (    1.93 ms per token,   518.60 tokens per second)  [26624 cached]
126.25.941 I slot print_timing: id  0 | task 204 |        eval time =    2865.90 ms /   173 tokens (   16.57 ms per token,    60.40 tokens per second)
126.25.941 I slot print_timing: id  0 | task 204 | draft acceptance = 0.92029 (  127 accepted /   138 generated)
126.25.941 I slot print_timing: id  0 | task 204 | reasoning effort = medium
126.28.501 I slot print_timing: id  0 | task 205 | prompt eval time =     740.80 ms /   316 tokens (    2.34 ms per token,   426.60 tokens per second)  [27136 cached]
126.28.501 I slot print_timing: id  0 | task 205 |        eval time =    1565.90 ms /    96 tokens (   16.31 ms per token,    61.30 tokens per second)
126.28.501 I slot print_timing: id  0 | task 205 | draft acceptance = 0.98611 (   71 accepted /    72 generated)
126.28.501 I slot print_timing: id  0 | task 205 | reasoning effort = medium
126.46.213 I slot print_timing: id  0 | task 206 | prompt eval time =     505.30 ms /   212 tokens (    2.38 ms per token,   419.50 tokens per second)  [27392 cached]
126.46.213 I slot print_timing: id  0 | task 206 |        eval time =   16984.00 ms /   999 tokens (   17.00 ms per token,    58.80 tokens per second)
126.46.213 I slot print_timing: id  0 | task 206 | draft acceptance = 0.91500 (  732 accepted /   800 generated)
126.46.213 I slot print_timing: id  0 | task 206 | reasoning effort = medium
127.24.084 I slot print_timing: id  0 | task 207 | prompt eval time =    4676.90 ms /  1257 tokens (    3.72 ms per token,   268.80 tokens per second)  [27392 cached]
127.24.084 I slot print_timing: id  0 | task 207 |        eval time =   32937.20 ms /  1711 tokens (   19.25 ms per token,    51.90 tokens per second)
127.24.084 I slot print_timing: id  0 | task 207 | draft acceptance = 0.80962 ( 1212 accepted /  1497 generated)
127.24.084 I slot print_timing: id  0 | task 207 | reasoning effort = medium
127.30.262 I slot print_timing: id  0 | task 208 | prompt eval time =    3165.20 ms /  1973 tokens (    1.60 ms per token,   623.30 tokens per second)  [28416 cached]
127.30.262 I slot print_timing: id  0 | task 208 |        eval time =    2737.20 ms /   155 tokens (   17.66 ms per token,    56.60 tokens per second)
127.30.262 I slot print_timing: id  0 | task 208 | draft acceptance = 0.91870 (  113 accepted /   123 generated)
127.30.262 I slot print_timing: id  0 | task 208 | reasoning effort = medium
127.48.006 I slot print_timing: id  0 | task 209 | prompt eval time =     969.90 ms /   420 tokens (    2.31 ms per token,   433.10 tokens per second)  [30208 cached]
127.48.006 I slot print_timing: id  0 | task 209 |        eval time =   16504.40 ms /  1027 tokens (   16.07 ms per token,    62.20 tokens per second)
127.48.006 I slot print_timing: id  0 | task 209 | draft acceptance = 0.99483 (  769 accepted /   773 generated)
127.48.006 I slot print_timing: id  0 | task 209 | reasoning effort = medium
127.51.889 I slot print_timing: id  0 | task 210 | prompt eval time =    2187.10 ms /  1275 tokens (    1.72 ms per token,   583.00 tokens per second)  [30464 cached]
127.51.889 I slot print_timing: id  0 | task 210 |        eval time =    1403.80 ms /    82 tokens (   17.12 ms per token,    58.40 tokens per second)
127.51.889 I slot print_timing: id  0 | task 210 | draft acceptance = 0.93750 (   60 accepted /    64 generated)
127.51.889 I slot print_timing: id  0 | task 210 | reasoning effort = medium
127.57.311 I slot print_timing: id  0 | task 211 | prompt eval time =     996.20 ms /   393 tokens (    2.53 ms per token,   394.50 tokens per second)  [31488 cached]
127.57.311 I slot print_timing: id  0 | task 211 |        eval time =    3613.40 ms /   184 tokens (   19.64 ms per token,    50.90 tokens per second)
127.57.311 I slot print_timing: id  0 | task 211 | draft acceptance = 0.75595 (  127 accepted /   168 generated)
127.57.311 I slot print_timing: id  0 | task 211 | reasoning effort = medium
128.02.271 I slot print_timing: id  0 | task 212 | prompt eval time =    1087.80 ms /   471 tokens (    2.31 ms per token,   433.00 tokens per second)  [31744 cached]
128.02.271 I slot print_timing: id  0 | task 212 |        eval time =    3454.30 ms /   193 tokens (   17.90 ms per token,    55.90 tokens per second)
128.02.271 I slot print_timing: id  0 | task 212 | draft acceptance = 0.89744 (  140 accepted /   156 generated)
128.02.271 I slot print_timing: id  0 | task 212 | reasoning effort = medium
128.04.793 I slot print_timing: id  0 | task 213 | prompt eval time =    1077.30 ms /   463 tokens (    2.33 ms per token,   429.80 tokens per second)  [32000 cached]
128.04.793 I slot print_timing: id  0 | task 213 |        eval time =    1175.80 ms /    65 tokens (   18.09 ms per token,    55.30 tokens per second)
128.04.793 I slot print_timing: id  0 | task 213 | draft acceptance = 0.92157 (   47 accepted /    51 generated)
128.04.793 I slot print_timing: id  0 | task 213 | reasoning effort = medium
128.46.703 I slot print_timing: id  0 | task 214 | prompt eval time =    2313.10 ms /  1353 tokens (    1.71 ms per token,   584.90 tokens per second)  [32256 cached]
128.46.703 I slot print_timing: id  0 | task 214 |        eval time =   39328.50 ms /  1750 tokens (   22.47 ms per token,    44.50 tokens per second)
128.46.703 I slot print_timing: id  0 | task 214 | draft acceptance = 0.65406 ( 1159 accepted /  1772 generated)
128.46.703 I slot print_timing: id  0 | task 214 | reasoning effort = medium
128.54.864 I slot print_timing: id  0 | task 215 | prompt eval time =    3379.90 ms /  2027 tokens (    1.67 ms per token,   599.70 tokens per second)  [33536 cached]
128.54.864 I slot print_timing: id  0 | task 215 |        eval time =    4281.30 ms /   221 tokens (   19.37 ms per token,    51.60 tokens per second)
128.54.864 I slot print_timing: id  0 | task 215 | draft acceptance = 0.79082 (  155 accepted /   196 generated)
128.54.864 I slot print_timing: id  0 | task 215 | reasoning effort = medium
129.05.518 I slot print_timing: id  0 | task 216 | prompt eval time =    1564.80 ms /   799 tokens (    1.96 ms per token,   510.60 tokens per second)  [35328 cached]
129.05.518 I slot print_timing: id  0 | task 216 |        eval time =    8590.00 ms /   415 tokens (   20.70 ms per token,    48.30 tokens per second)
129.05.518 I slot print_timing: id  0 | task 216 | draft acceptance = 0.71465 (  283 accepted /   396 generated)
129.05.518 I slot print_timing: id  0 | task 216 | reasoning effort = medium
129.13.341 I slot print_timing: id  0 | task 217 | prompt eval time =    1252.70 ms /   609 tokens (    2.06 ms per token,   486.10 tokens per second)  [36096 cached]
129.13.341 I slot print_timing: id  0 | task 217 |        eval time =    5340.60 ms /   271 tokens (   19.71 ms per token,    50.70 tokens per second)
129.13.341 I slot print_timing: id  0 | task 217 | draft acceptance = 0.76829 (  189 accepted /   246 generated)
129.13.341 I slot print_timing: id  0 | task 217 | reasoning effort = medium
129.42.748 I slot print_timing: id  0 | task 218 | prompt eval time =    1108.70 ms /   464 tokens (    2.39 ms per token,   418.50 tokens per second)  [36608 cached]
129.42.748 I slot print_timing: id  0 | task 218 |        eval time =   27358.00 ms /  1347 tokens (   20.31 ms per token,    49.20 tokens per second)
129.42.748 I slot print_timing: id  0 | task 218 | draft acceptance = 0.76841 (  939 accepted /  1222 generated)
129.42.748 I slot print_timing: id  0 | task 218 | reasoning effort = medium
