121.08.881 I slot print_timing: id  0 | task 450 | prompt eval time =    2331.30 ms /  1476 tokens (    1.58 ms per token,   633.10 tokens per second)  [22272 cached]
136.23.031 I slot print_timing: id  0 | task 510 |        eval time =    8722.60 ms /   552 tokens (   15.80 ms per token,    63.30 tokens per second)
136.23.031 I slot print_timing: id  0 | task 510 | draft acceptance = 0.84797 (  396 accepted /   467 generated)
136.23.031 I slot print_timing: id  0 | task 510 | reasoning effort = medium
136.29.560 I slot print_timing: id  0 | task 511 | prompt eval time =    1731.40 ms /  1100 tokens (    1.57 ms per token,   635.30 tokens per second)  [21248 cached]
136.29.560 I slot print_timing: id  0 | task 511 |        eval time =    4011.20 ms /   282 tokens (   14.22 ms per token,    70.30 tokens per second)
136.29.560 I slot print_timing: id  0 | task 511 | draft acceptance = 0.98131 (  210 accepted /   214 generated)
136.29.560 I slot print_timing: id  0 | task 511 | reasoning effort = medium
137.42.379 I slot print_timing: id  0 | task 512 | prompt eval time =    2358.90 ms /  1512 tokens (    1.56 ms per token,   641.00 tokens per second)  [22272 cached]
137.42.379 I slot print_timing: id  0 | task 512 |        eval time =   70300.70 ms /  4130 tokens (   17.02 ms per token,    58.70 tokens per second)
137.42.379 I slot print_timing: id  0 | task 512 | draft acceptance = 0.76800 ( 2880 accepted /  3750 generated)
137.42.379 I slot print_timing: id  0 | task 512 | reasoning effort = medium
137.50.032 I slot print_timing: id  0 | task 513 | prompt eval time =    6657.10 ms /  4411 tokens (    1.51 ms per token,   662.60 tokens per second)  [23552 cached]
137.50.032 I slot print_timing: id  0 | task 513 |        eval time =     861.30 ms /    54 tokens (   15.95 ms per token,    62.70 tokens per second)
137.50.032 I slot print_timing: id  0 | task 513 | draft acceptance = 0.92857 (   39 accepted /    42 generated)
137.50.032 I slot print_timing: id  0 | task 513 | reasoning effort = medium
137.54.004 I slot print_timing: id  0 | task 514 | prompt eval time =     415.00 ms /   158 tokens (    2.63 ms per token,   380.70 tokens per second)  [27904 cached]
137.54.004 I slot print_timing: id  0 | task 514 |        eval time =    3429.60 ms /   240 tokens (   14.29 ms per token,    70.00 tokens per second)
137.54.004 I slot print_timing: id  0 | task 514 | draft acceptance = 0.98352 (  179 accepted /   182 generated)
137.54.004 I slot print_timing: id  0 | task 514 | reasoning effort = medium
137.56.528 I slot print_timing: id  0 | task 515 | prompt eval time =    1036.50 ms /   482 tokens (    2.15 ms per token,   465.00 tokens per second)  [27904 cached]
137.56.528 I slot print_timing: id  0 | task 515 |        eval time =    1349.80 ms /    91 tokens (   14.83 ms per token,    67.40 tokens per second)
137.56.528 I slot print_timing: id  0 | task 515 | draft acceptance = 0.97101 (   67 accepted /    69 generated)
137.56.528 I slot print_timing: id  0 | task 515 | reasoning effort = medium
138.02.495 I slot print_timing: id  0 | task 516 | prompt eval time =     876.30 ms /   373 tokens (    2.35 ms per token,   425.70 tokens per second)  [28160 cached]
138.02.495 I slot print_timing: id  0 | task 516 |        eval time =    4965.00 ms /   338 tokens (   14.69 ms per token,    68.10 tokens per second)
138.02.495 I slot print_timing: id  0 | task 516 | draft acceptance = 0.95057 (  250 accepted /   263 generated)
138.02.495 I slot print_timing: id  0 | task 516 | reasoning effort = medium
138.06.288 I slot print_timing: id  0 | task 517 | prompt eval time =    1034.70 ms /   539 tokens (    1.92 ms per token,   520.90 tokens per second)  [28416 cached]
138.06.288 I slot print_timing: id  0 | task 517 |        eval time =    2618.30 ms /   178 tokens (   14.71 ms per token,    68.00 tokens per second)
138.06.288 I slot print_timing: id  0 | task 517 | draft acceptance = 0.95652 (  132 accepted /   138 generated)
138.06.288 I slot print_timing: id  0 | task 517 | reasoning effort = medium
138.08.547 I slot print_timing: id  0 | task 518 | prompt eval time =     685.30 ms /   291 tokens (    2.35 ms per token,   424.70 tokens per second)  [28928 cached]
138.08.547 I slot print_timing: id  0 | task 518 |        eval time =    1430.60 ms /    88 tokens (   16.26 ms per token,    61.50 tokens per second)
138.08.547 I slot print_timing: id  0 | task 518 | draft acceptance = 0.85135 (   63 accepted /    74 generated)
138.08.547 I slot print_timing: id  0 | task 518 | reasoning effort = medium
138.13.376 I slot print_timing: id  0 | task 519 | prompt eval time =     426.90 ms /   179 tokens (    2.38 ms per token,   419.30 tokens per second)  [29184 cached]
138.13.376 I slot print_timing: id  0 | task 519 |        eval time =    4269.30 ms /   278 tokens (   15.36 ms per token,    65.10 tokens per second)
138.13.376 I slot print_timing: id  0 | task 519 | draft acceptance = 0.90625 (  203 accepted /   224 generated)
138.13.376 I slot print_timing: id  0 | task 519 | reasoning effort = medium
138.15.934 I slot print_timing: id  0 | task 520 | prompt eval time =    1033.00 ms /   539 tokens (    1.92 ms per token,   521.80 tokens per second)  [29184 cached]
138.15.934 I slot print_timing: id  0 | task 520 |        eval time =    1374.70 ms /    94 tokens (   14.62 ms per token,    68.40 tokens per second)
138.15.934 I slot print_timing: id  0 | task 520 | draft acceptance = 0.97222 (   70 accepted /    72 generated)
138.15.934 I slot print_timing: id  0 | task 520 | reasoning effort = medium
138.19.078 I slot print_timing: id  0 | task 521 | prompt eval time =     424.20 ms /   177 tokens (    2.40 ms per token,   417.20 tokens per second)  [29696 cached]
138.19.078 I slot print_timing: id  0 | task 521 |        eval time =    2583.40 ms /   160 tokens (   16.15 ms per token,    61.90 tokens per second)
138.19.078 I slot print_timing: id  0 | task 521 | draft acceptance = 0.85821 (  115 accepted /   134 generated)
138.19.078 I slot print_timing: id  0 | task 521 | reasoning effort = medium
138.34.567 I slot print_timing: id  0 | task 522 | prompt eval time =     968.30 ms /   423 tokens (    2.29 ms per token,   436.80 tokens per second)  [29696 cached]
138.34.567 I slot print_timing: id  0 | task 522 |        eval time =   14371.10 ms /   971 tokens (   14.80 ms per token,    67.60 tokens per second)
138.34.567 I slot print_timing: id  0 | task 522 | draft acceptance = 0.95358 (  719 accepted /   754 generated)
138.34.567 I slot print_timing: id  0 | task 522 | reasoning effort = medium
138.37.823 I slot print_timing: id  0 | task 523 | prompt eval time =    2115.00 ms /  1224 tokens (    1.73 ms per token,   578.70 tokens per second)  [29952 cached]
138.37.823 I slot print_timing: id  0 | task 523 |        eval time =     987.40 ms /    62 tokens (   15.93 ms per token,    62.80 tokens per second)
138.37.823 I slot print_timing: id  0 | task 523 | draft acceptance = 0.91837 (   45 accepted /    49 generated)
138.37.823 I slot print_timing: id  0 | task 523 | reasoning effort = medium
138.41.565 I slot print_timing: id  0 | task 524 | prompt eval time =     803.30 ms /   322 tokens (    2.49 ms per token,   400.80 tokens per second)  [30976 cached]
138.41.565 I slot print_timing: id  0 | task 524 |        eval time =    2237.40 ms /   138 tokens (   16.21 ms per token,    61.70 tokens per second)
138.41.565 I slot print_timing: id  0 | task 524 | draft acceptance = 0.84615 (   99 accepted /   117 generated)
138.41.565 I slot print_timing: id  0 | task 524 | reasoning effort = medium
138.45.290 I slot print_timing: id  0 | task 525 | prompt eval time =     959.70 ms /   436 tokens (    2.20 ms per token,   454.30 tokens per second)  [31232 cached]
138.45.290 I slot print_timing: id  0 | task 525 |        eval time =    2499.00 ms /   135 tokens (   18.51 ms per token,    54.00 tokens per second)
138.45.290 I slot print_timing: id  0 | task 525 | draft acceptance = 0.69466 (   91 accepted /   131 generated)
138.45.290 I slot print_timing: id  0 | task 525 | reasoning effort = medium
138.47.172 I slot print_timing: id  0 | task 526 | prompt eval time =     872.80 ms /   360 tokens (    2.42 ms per token,   412.50 tokens per second)  [31488 cached]
138.47.172 I slot print_timing: id  0 | task 526 |        eval time =     868.90 ms /    58 tokens (   14.98 ms per token,    66.70 tokens per second)
138.47.172 I slot print_timing: id  0 | task 526 | draft acceptance = 0.95556 (   43 accepted /    45 generated)
138.47.172 I slot print_timing: id  0 | task 526 | reasoning effort = medium
139.09.427 I slot print_timing: id  0 | task 527 | prompt eval time =    2492.10 ms /  1556 tokens (    1.60 ms per token,   624.40 tokens per second)  [31744 cached]
139.09.427 I slot print_timing: id  0 | task 527 |        eval time =   19610.80 ms /  1071 tokens (   18.31 ms per token,    54.60 tokens per second)
139.09.427 I slot print_timing: id  0 | task 527 | draft acceptance = 0.71667 (  731 accepted /  1020 generated)
139.09.427 I slot print_timing: id  0 | task 527 | reasoning effort = medium
139.45.889 I slot print_timing: id  0 | task 528 | prompt eval time =    2553.20 ms /  1561 tokens (    1.64 ms per token,   611.40 tokens per second)  [33280 cached]
139.45.889 I slot print_timing: id  0 | task 528 |        eval time =   33050.30 ms /  1887 tokens (   17.51 ms per token,    57.10 tokens per second)
139.45.889 I slot print_timing: id  0 | task 528 | draft acceptance = 0.77497 ( 1319 accepted /  1702 generated)
139.45.889 I slot print_timing: id  0 | task 528 | reasoning effort = medium
140.09.526 I slot print_timing: id  0 | task 530 | prompt eval time =    1440.50 ms /  1006 tokens (    1.43 ms per token,   698.40 tokens per second)
140.09.526 I slot print_timing: id  0 | task 530 |        eval time =   19962.90 ms /   975 tokens (   20.47 ms per token,    48.80 tokens per second)
140.09.526 I slot print_timing: id  0 | task 530 | draft acceptance = 0.50996 (  589 accepted /  1155 generated)
140.09.526 I slot print_timing: id  0 | task 530 | reasoning effort = xhigh
140.44.756 I slot print_timing: id  0 | task 530 | prompt eval time =   27165.70 ms / 21309 tokens (    1.27 ms per token,   784.40 tokens per second)
140.44.756 I slot print_timing: id  0 | task 530 |        eval time =    8055.20 ms /   504 tokens (   15.98 ms per token,    62.60 tokens per second)
140.44.756 I slot print_timing: id  0 | task 530 | draft acceptance = 0.83333 (  360 accepted /   432 generated)
140.44.756 I slot print_timing: id  0 | task 530 | reasoning effort = medium
140.51.108 I slot print_timing: id  0 | task 531 | prompt eval time =    1608.60 ms /  1050 tokens (    1.53 ms per token,   652.70 tokens per second)  [21248 cached]
140.51.108 I slot print_timing: id  0 | task 531 |        eval time =    3957.60 ms /   282 tokens (   14.03 ms per token,    71.30 tokens per second)
140.51.108 I slot print_timing: id  0 | task 531 | draft acceptance = 1.00000 (  211 accepted /   211 generated)
140.51.108 I slot print_timing: id  0 | task 531 | reasoning effort = medium
141.34.085 I slot print_timing: id  0 | task 532 | prompt eval time =    2261.50 ms /  1462 tokens (    1.55 ms per token,   646.50 tokens per second)  [22272 cached]
141.34.085 I slot print_timing: id  0 | task 532 |        eval time =   40562.40 ms /  2422 tokens (   16.75 ms per token,    59.70 tokens per second)
141.34.085 I slot print_timing: id  0 | task 532 | draft acceptance = 0.78249 ( 1698 accepted /  2170 generated)
141.34.085 I slot print_timing: id  0 | task 532 | reasoning effort = medium
141.39.276 I slot print_timing: id  0 | task 533 | prompt eval time =    4209.20 ms /  2696 tokens (    1.56 ms per token,   640.50 tokens per second)  [23552 cached]
141.39.276 I slot print_timing: id  0 | task 533 |        eval time =     854.40 ms /    51 tokens (   16.75 ms per token,    59.70 tokens per second)
141.39.276 I slot print_timing: id  0 | task 533 | draft acceptance = 0.80000 (   36 accepted /    45 generated)
141.39.276 I slot print_timing: id  0 | task 533 | reasoning effort = medium
141.43.455 I slot print_timing: id  0 | task 534 | prompt eval time =     514.60 ms /   233 tokens (    2.21 ms per token,   452.80 tokens per second)  [26112 cached]
141.43.455 I slot print_timing: id  0 | task 534 |        eval time =    3539.00 ms /   232 tokens (   15.25 ms per token,    65.60 tokens per second)
141.43.455 I slot print_timing: id  0 | task 534 | draft acceptance = 0.89418 (  169 accepted /   189 generated)
141.43.455 I slot print_timing: id  0 | task 534 | reasoning effort = medium
141.48.237 I slot print_timing: id  0 | task 535 | prompt eval time =    1032.70 ms /   549 tokens (    1.88 ms per token,   531.60 tokens per second)  [26112 cached]
141.48.237 I slot print_timing: id  0 | task 535 |        eval time =    3615.30 ms /   231 tokens (   15.65 ms per token,    63.90 tokens per second)
141.48.237 I slot print_timing: id  0 | task 535 | draft acceptance = 0.88360 (  167 accepted /   189 generated)
141.48.237 I slot print_timing: id  0 | task 535 | reasoning effort = medium
141.54.135 I slot print_timing: id  0 | task 536 | prompt eval time =     769.40 ms /   322 tokens (    2.39 ms per token,   418.50 tokens per second)  [26624 cached]
141.54.135 I slot print_timing: id  0 | task 536 |        eval time =    4999.20 ms /   340 tokens (   14.70 ms per token,    68.00 tokens per second)
141.54.135 I slot print_timing: id  0 | task 536 | draft acceptance = 0.94007 (  251 accepted /   267 generated)
141.54.135 I slot print_timing: id  0 | task 536 | reasoning effort = medium
141.57.998 I slot print_timing: id  0 | task 537 | prompt eval time =    1025.10 ms /   490 tokens (    2.09 ms per token,   478.00 tokens per second)  [26880 cached]
141.57.998 I slot print_timing: id  0 | task 537 |        eval time =    2693.20 ms /   178 tokens (   15.13 ms per token,    66.10 tokens per second)
141.57.998 I slot print_timing: id  0 | task 537 | draft acceptance = 0.91549 (  130 accepted /   142 generated)
141.57.998 I slot print_timing: id  0 | task 537 | reasoning effort = medium
142.00.649 I slot print_timing: id  0 | task 538 | prompt eval time =    1043.20 ms /   498 tokens (    2.09 ms per token,   477.40 tokens per second)  [27136 cached]
142.00.649 I slot print_timing: id  0 | task 538 |        eval time =    1469.80 ms /    96 tokens (   15.31 ms per token,    65.30 tokens per second)
142.00.649 I slot print_timing: id  0 | task 538 | draft acceptance = 0.93333 (   70 accepted /    75 generated)
142.00.649 I slot print_timing: id  0 | task 538 | reasoning effort = medium
142.09.845 I slot print_timing: id  0 | task 539 | prompt eval time =     943.40 ms /   394 tokens (    2.39 ms per token,   417.60 tokens per second)  [27392 cached]
142.09.845 I slot print_timing: id  0 | task 539 |        eval time =    8124.90 ms /   540 tokens (   15.05 ms per token,    66.50 tokens per second)
142.09.845 I slot print_timing: id  0 | task 539 | draft acceptance = 0.91014 (  395 accepted /   434 generated)
142.09.845 I slot print_timing: id  0 | task 539 | reasoning effort = medium
142.14.170 I slot print_timing: id  0 | task 540 | prompt eval time =    1404.20 ms /   759 tokens (    1.85 ms per token,   540.50 tokens per second)  [27648 cached]
142.14.170 I slot print_timing: id  0 | task 540 |        eval time =    2776.90 ms /   184 tokens (   15.09 ms per token,    66.30 tokens per second)
142.14.170 I slot print_timing: id  0 | task 540 | draft acceptance = 0.93750 (  135 accepted /   144 generated)
142.14.170 I slot print_timing: id  0 | task 540 | reasoning effort = medium
142.17.448 I slot print_timing: id  0 | task 541 | prompt eval time =    1040.90 ms /   489 tokens (    2.13 ms per token,   469.80 tokens per second)  [28160 cached]
142.17.448 I slot print_timing: id  0 | task 541 |        eval time =    2104.50 ms /   133 tokens (   15.82 ms per token,    63.20 tokens per second)
142.17.448 I slot print_timing: id  0 | task 541 | draft acceptance = 0.88889 (   96 accepted /   108 generated)
142.17.448 I slot print_timing: id  0 | task 541 | reasoning effort = medium
142.32.913 I slot print_timing: id  0 | task 542 | prompt eval time =    1015.10 ms /   452 tokens (    2.25 ms per token,   445.30 tokens per second)  [28416 cached]
142.32.913 I slot print_timing: id  0 | task 542 |        eval time =   14311.30 ms /   936 tokens (   15.29 ms per token,    65.40 tokens per second)
142.32.913 I slot print_timing: id  0 | task 542 | draft acceptance = 0.90344 (  683 accepted /   756 generated)
142.32.913 I slot print_timing: id  0 | task 542 | reasoning effort = medium
142.37.797 I slot print_timing: id  0 | task 543 | prompt eval time =    2081.20 ms /  1218 tokens (    1.71 ms per token,   585.20 tokens per second)  [28672 cached]
142.37.797 I slot print_timing: id  0 | task 543 |        eval time =    2649.60 ms /   174 tokens (   15.23 ms per token,    65.70 tokens per second)
142.37.797 I slot print_timing: id  0 | task 543 | draft acceptance = 0.94118 (  128 accepted /   136 generated)
142.37.797 I slot print_timing: id  0 | task 543 | reasoning effort = medium
142.41.524 I slot print_timing: id  0 | task 544 | prompt eval time =     960.80 ms /   421 tokens (    2.28 ms per token,   438.20 tokens per second)  [29696 cached]
142.41.524 I slot print_timing: id  0 | task 544 |        eval time =    2103.80 ms /   134 tokens (   15.70 ms per token,    63.70 tokens per second)
142.41.524 I slot print_timing: id  0 | task 544 | draft acceptance = 0.87387 (   97 accepted /   111 generated)
142.41.524 I slot print_timing: id  0 | task 544 | reasoning effort = medium
142.45.135 I slot print_timing: id  0 | task 545 | prompt eval time =    1049.30 ms /   532 tokens (    1.97 ms per token,   507.00 tokens per second)  [29952 cached]
142.45.135 I slot print_timing: id  0 | task 545 |        eval time =    2281.70 ms /   152 tokens (   15.01 ms per token,    66.60 tokens per second)
142.45.135 I slot print_timing: id  0 | task 545 | draft acceptance = 0.93333 (  112 accepted /   120 generated)
142.45.135 I slot print_timing: id  0 | task 545 | reasoning effort = medium
142.47.312 I slot print_timing: id  0 | task 546 | prompt eval time =     516.30 ms /   218 tokens (    2.37 ms per token,   422.30 tokens per second)  [30464 cached]
142.47.312 I slot print_timing: id  0 | task 546 |        eval time =    1498.40 ms /    82 tokens (   18.27 ms per token,    54.70 tokens per second)
142.47.312 I slot print_timing: id  0 | task 546 | draft acceptance = 0.74667 (   56 accepted /    75 generated)
142.47.312 I slot print_timing: id  0 | task 546 | reasoning effort = medium
143.07.498 I slot print_timing: id  0 | task 547 | prompt eval time =    2785.50 ms /  1693 tokens (    1.65 ms per token,   607.80 tokens per second)  [30464 cached]
143.07.498 I slot print_timing: id  0 | task 547 |        eval time =   17254.10 ms /   951 tokens (   18.14 ms per token,    55.10 tokens per second)
143.07.498 I slot print_timing: id  0 | task 547 | draft acceptance = 0.71982 (  650 accepted /   903 generated)
143.07.498 I slot print_timing: id  0 | task 547 | reasoning effort = medium
143.26.984 I slot print_timing: id  0 | task 548 | prompt eval time =    2495.00 ms /  1553 tokens (    1.61 ms per token,   622.40 tokens per second)  [32000 cached]
143.26.984 I slot print_timing: id  0 | task 548 |        eval time =   16529.50 ms /   890 tokens (   18.57 ms per token,    53.80 tokens per second)
143.26.984 I slot print_timing: id  0 | task 548 | draft acceptance = 0.71009 (  605 accepted /   852 generated)
143.26.984 I slot print_timing: id  0 | task 548 | reasoning effort = medium
144.39.881 I slot print_timing: id  0 | task 549 | prompt eval time =    1969.70 ms /  1132 tokens (    1.74 ms per token,   574.70 tokens per second)  [33536 cached]
144.39.881 I slot print_timing: id  0 | task 549 |        eval time =   69636.20 ms /  3592 tokens (   19.39 ms per token,    51.60 tokens per second)
144.39.881 I slot print_timing: id  0 | task 549 | draft acceptance = 0.67049 ( 2399 accepted /  3578 generated)
144.39.881 I slot print_timing: id  0 | task 549 | reasoning effort = medium
