139.45.889 I slot print_timing: id  0 | task 528 | prompt eval time =    2553.20 ms /  1561 tokens (    1.64 ms per token,   611.40 tokens per second)  [33280 cached]
155.46.939 I slot print_timing: id  0 | task 588 |        eval time =   13247.70 ms /   926 tokens (   14.31 ms per token,    69.90 tokens per second)
155.46.939 I slot print_timing: id  0 | task 588 | draft acceptance = 0.98999 (  692 accepted /   699 generated)
155.46.939 I slot print_timing: id  0 | task 588 | reasoning effort = medium
155.50.472 I slot print_timing: id  0 | task 589 | prompt eval time =    2036.10 ms /  1194 tokens (    1.71 ms per token,   586.40 tokens per second)  [31744 cached]
155.50.472 I slot print_timing: id  0 | task 589 |        eval time =    1338.40 ms /    87 tokens (   15.38 ms per token,    65.00 tokens per second)
155.50.472 I slot print_timing: id  0 | task 589 | draft acceptance = 0.92754 (   64 accepted /    69 generated)
155.50.472 I slot print_timing: id  0 | task 589 | reasoning effort = medium
155.53.468 I slot print_timing: id  0 | task 590 | prompt eval time =     743.60 ms /   313 tokens (    2.38 ms per token,   420.90 tokens per second)  [32768 cached]
155.53.468 I slot print_timing: id  0 | task 590 |        eval time =    2017.60 ms /   115 tokens (   17.54 ms per token,    57.00 tokens per second)
155.53.468 I slot print_timing: id  0 | task 590 | draft acceptance = 0.76923 (   80 accepted /   104 generated)
155.53.468 I slot print_timing: id  0 | task 590 | reasoning effort = medium
155.56.879 I slot print_timing: id  0 | task 591 | prompt eval time =     964.10 ms /   404 tokens (    2.39 ms per token,   419.10 tokens per second)  [33024 cached]
155.56.879 I slot print_timing: id  0 | task 591 |        eval time =    2158.90 ms /   132 tokens (   16.36 ms per token,    61.10 tokens per second)
155.56.879 I slot print_timing: id  0 | task 591 | draft acceptance = 0.85586 (   95 accepted /   111 generated)
155.56.879 I slot print_timing: id  0 | task 591 | reasoning effort = medium
156.00.613 I slot print_timing: id  0 | task 592 | prompt eval time =     840.90 ms /   338 tokens (    2.49 ms per token,   402.00 tokens per second)  [33280 cached]
156.00.613 I slot print_timing: id  0 | task 592 |        eval time =    2259.90 ms /   138 tokens (   16.38 ms per token,    61.10 tokens per second)
156.00.613 I slot print_timing: id  0 | task 592 | draft acceptance = 0.84615 (   99 accepted /   117 generated)
156.00.613 I slot print_timing: id  0 | task 592 | reasoning effort = medium
156.02.239 I slot print_timing: id  0 | task 593 | prompt eval time =     711.50 ms /   276 tokens (    2.58 ms per token,   387.90 tokens per second)  [33536 cached]
156.02.239 I slot print_timing: id  0 | task 593 |        eval time =     768.80 ms /    50 tokens (   15.38 ms per token,    65.00 tokens per second)
156.02.239 I slot print_timing: id  0 | task 593 | draft acceptance = 1.00000 (   37 accepted /    37 generated)
156.02.239 I slot print_timing: id  0 | task 593 | reasoning effort = medium
156.31.314 I slot print_timing: id  0 | task 594 | prompt eval time =    2326.30 ms /  1362 tokens (    1.71 ms per token,   585.50 tokens per second)  [33792 cached]
156.31.314 I slot print_timing: id  0 | task 594 |        eval time =   26594.20 ms /  1481 tokens (   17.96 ms per token,    55.70 tokens per second)
156.31.314 I slot print_timing: id  0 | task 594 | draft acceptance = 0.74381 ( 1022 accepted /  1374 generated)
156.31.314 I slot print_timing: id  0 | task 594 | reasoning effort = medium
158.23.972 I slot print_timing: id  0 | task 595 | prompt eval time =    2757.10 ms /  1645 tokens (    1.68 ms per token,   596.60 tokens per second)  [35072 cached]
158.23.972 I slot print_timing: id  0 | task 595 |        eval time =  109731.90 ms /  5352 tokens (   20.50 ms per token,    48.80 tokens per second)
158.23.972 I slot print_timing: id  0 | task 595 | draft acceptance = 0.62039 ( 3481 accepted /  5611 generated)
158.23.972 I slot print_timing: id  0 | task 595 | reasoning effort = medium
158.39.048 I slot print_timing: id  0 | task 596 | prompt eval time =    9699.50 ms /  5883 tokens (    1.65 ms per token,   606.50 tokens per second)  [36608 cached]
158.39.048 I slot print_timing: id  0 | task 596 |        eval time =    4961.70 ms /   268 tokens (   18.51 ms per token,    54.00 tokens per second)
158.39.048 I slot print_timing: id  0 | task 596 | draft acceptance = 0.74899 (  185 accepted /   247 generated)
158.39.048 I slot print_timing: id  0 | task 596 | reasoning effort = medium
158.49.051 I slot print_timing: id  0 | task 597 | prompt eval time =    1547.30 ms /   739 tokens (    2.09 ms per token,   477.60 tokens per second)  [42240 cached]
158.49.051 I slot print_timing: id  0 | task 597 |        eval time =    7723.80 ms /   410 tokens (   18.84 ms per token,    53.10 tokens per second)
158.49.051 I slot print_timing: id  0 | task 597 | draft acceptance = 0.71795 (  280 accepted /   390 generated)
158.49.051 I slot print_timing: id  0 | task 597 | reasoning effort = medium
160.01.217 I slot print_timing: id  0 | task 598 | prompt eval time =    2145.40 ms /  1030 tokens (    2.08 ms per token,   480.10 tokens per second)  [42752 cached]
160.01.217 I slot print_timing: id  0 | task 598 |        eval time =   68530.20 ms /  3429 tokens (   19.99 ms per token,    50.00 tokens per second)
160.01.217 I slot print_timing: id  0 | task 598 | draft acceptance = 0.66270 ( 2281 accepted /  3442 generated)
160.01.217 I slot print_timing: id  0 | task 598 | reasoning effort = medium
160.26.141 I slot print_timing: id  0 | task 599 | prompt eval time =    6007.90 ms /  3455 tokens (    1.74 ms per token,   575.10 tokens per second)  [43776 cached]
160.26.141 I slot print_timing: id  0 | task 599 |        eval time =   18727.30 ms /  1084 tokens (   17.28 ms per token,    57.90 tokens per second)
160.26.141 I slot print_timing: id  0 | task 599 | draft acceptance = 0.83118 (  773 accepted /   930 generated)
160.26.141 I slot print_timing: id  0 | task 599 | reasoning effort = medium
175.39.623 I slot print_timing: id  0 | task 601 | prompt eval time =    1635.10 ms /  1006 tokens (    1.63 ms per token,   615.30 tokens per second)
175.39.623 I slot print_timing: id  0 | task 601 |        eval time =   18426.70 ms /   868 tokens (   21.23 ms per token,    47.10 tokens per second)
175.39.623 I slot print_timing: id  0 | task 601 | draft acceptance = 0.47261 (  509 accepted /  1077 generated)
175.39.623 I slot print_timing: id  0 | task 601 | reasoning effort = xhigh
176.13.562 I slot print_timing: id  0 | task 601 | prompt eval time =   27122.90 ms / 21310 tokens (    1.27 ms per token,   785.70 tokens per second)
176.13.562 I slot print_timing: id  0 | task 601 |        eval time =    6807.10 ms /   432 tokens (   15.76 ms per token,    63.50 tokens per second)
176.13.562 I slot print_timing: id  0 | task 601 | draft acceptance = 0.84932 (  310 accepted /   365 generated)
176.13.562 I slot print_timing: id  0 | task 601 | reasoning effort = medium
176.19.937 I slot print_timing: id  0 | task 602 | prompt eval time =    1649.60 ms /   979 tokens (    1.68 ms per token,   593.50 tokens per second)  [21248 cached]
176.19.937 I slot print_timing: id  0 | task 602 |        eval time =    3926.30 ms /   282 tokens (   13.92 ms per token,    71.80 tokens per second)
176.19.937 I slot print_timing: id  0 | task 602 | draft acceptance = 0.99061 (  211 accepted /   213 generated)
176.19.937 I slot print_timing: id  0 | task 602 | reasoning effort = medium
177.10.624 I slot print_timing: id  0 | task 603 | prompt eval time =    2514.10 ms /  1647 tokens (    1.53 ms per token,   655.10 tokens per second)  [22016 cached]
177.10.624 I slot print_timing: id  0 | task 603 |        eval time =   48022.80 ms /  2767 tokens (   17.36 ms per token,    57.60 tokens per second)
177.10.624 I slot print_timing: id  0 | task 603 | draft acceptance = 0.74474 ( 1911 accepted /  2566 generated)
177.10.624 I slot print_timing: id  0 | task 603 | reasoning effort = medium
177.22.304 I slot print_timing: id  0 | task 604 | prompt eval time =    4635.60 ms /  3015 tokens (    1.54 ms per token,   650.40 tokens per second)  [23552 cached]
177.22.304 I slot print_timing: id  0 | task 604 |        eval time =    6777.10 ms /   411 tokens (   16.49 ms per token,    60.60 tokens per second)
177.22.304 I slot print_timing: id  0 | task 604 | draft acceptance = 0.80332 (  290 accepted /   361 generated)
177.22.304 I slot print_timing: id  0 | task 604 | reasoning effort = medium
177.24.528 I slot print_timing: id  0 | task 605 | prompt eval time =    1351.40 ms /   716 tokens (    1.89 ms per token,   529.80 tokens per second)  [26368 cached]
177.24.528 I slot print_timing: id  0 | task 605 |        eval time =     744.90 ms /    50 tokens (   14.90 ms per token,    67.10 tokens per second)
177.24.528 I slot print_timing: id  0 | task 605 | draft acceptance = 1.00000 (   37 accepted /    37 generated)
177.24.528 I slot print_timing: id  0 | task 605 | reasoning effort = medium
177.28.530 I slot print_timing: id  0 | task 606 | prompt eval time =     693.70 ms /   300 tokens (    2.31 ms per token,   432.50 tokens per second)  [26880 cached]
177.28.530 I slot print_timing: id  0 | task 606 |        eval time =    3181.80 ms /   223 tokens (   14.27 ms per token,    70.10 tokens per second)
177.28.530 I slot print_timing: id  0 | task 606 | draft acceptance = 0.98225 (  166 accepted /   169 generated)
177.28.530 I slot print_timing: id  0 | task 606 | reasoning effort = medium
177.31.737 I slot print_timing: id  0 | task 607 | prompt eval time =     819.60 ms /   351 tokens (    2.34 ms per token,   428.30 tokens per second)  [27136 cached]
177.31.737 I slot print_timing: id  0 | task 607 |        eval time =    2249.20 ms /   142 tokens (   15.84 ms per token,    63.10 tokens per second)
177.31.737 I slot print_timing: id  0 | task 607 | draft acceptance = 0.85000 (  102 accepted /   120 generated)
177.31.737 I slot print_timing: id  0 | task 607 | reasoning effort = medium
177.37.581 I slot print_timing: id  0 | task 608 | prompt eval time =     690.60 ms /   293 tokens (    2.36 ms per token,   424.30 tokens per second)  [27392 cached]
177.37.581 I slot print_timing: id  0 | task 608 |        eval time =    5029.50 ms /   344 tokens (   14.62 ms per token,    68.40 tokens per second)
177.37.581 I slot print_timing: id  0 | task 608 | draft acceptance = 0.94424 (  254 accepted /   269 generated)
177.37.581 I slot print_timing: id  0 | task 608 | reasoning effort = medium
177.41.287 I slot print_timing: id  0 | task 609 | prompt eval time =    1027.10 ms /   465 tokens (    2.21 ms per token,   452.70 tokens per second)  [27648 cached]
177.41.287 I slot print_timing: id  0 | task 609 |        eval time =    2543.30 ms /   176 tokens (   14.45 ms per token,    69.20 tokens per second)
177.41.287 I slot print_timing: id  0 | task 609 | draft acceptance = 0.97761 (  131 accepted /   134 generated)
177.41.287 I slot print_timing: id  0 | task 609 | reasoning effort = medium
177.43.756 I slot print_timing: id  0 | task 610 | prompt eval time =    1030.00 ms /   471 tokens (    2.19 ms per token,   457.30 tokens per second)  [27904 cached]
177.43.756 I slot print_timing: id  0 | task 610 |        eval time =    1297.80 ms /    88 tokens (   14.75 ms per token,    67.80 tokens per second)
177.43.756 I slot print_timing: id  0 | task 610 | draft acceptance = 0.97015 (   65 accepted /    67 generated)
177.43.756 I slot print_timing: id  0 | task 610 | reasoning effort = medium
177.55.076 I slot print_timing: id  0 | task 611 | prompt eval time =     843.40 ms /   359 tokens (    2.35 ms per token,   425.60 tokens per second)  [28160 cached]
177.55.076 I slot print_timing: id  0 | task 611 |        eval time =   10349.80 ms /   670 tokens (   15.45 ms per token,    64.70 tokens per second)
177.55.076 I slot print_timing: id  0 | task 611 | draft acceptance = 0.89194 (  487 accepted /   546 generated)
177.55.076 I slot print_timing: id  0 | task 611 | reasoning effort = medium
177.59.727 I slot print_timing: id  0 | task 612 | prompt eval time =    1513.90 ms /   835 tokens (    1.81 ms per token,   551.60 tokens per second)  [28416 cached]
177.59.727 I slot print_timing: id  0 | task 612 |        eval time =    3002.80 ms /   195 tokens (   15.40 ms per token,    64.90 tokens per second)
177.59.727 I slot print_timing: id  0 | task 612 | draft acceptance = 0.91026 (  142 accepted /   156 generated)
177.59.727 I slot print_timing: id  0 | task 612 | reasoning effort = medium
178.02.522 I slot print_timing: id  0 | task 613 | prompt eval time =     729.50 ms /   318 tokens (    2.29 ms per token,   435.90 tokens per second)  [29184 cached]
178.02.522 I slot print_timing: id  0 | task 613 |        eval time =    1931.40 ms /   133 tokens (   14.52 ms per token,    68.90 tokens per second)
178.02.522 I slot print_timing: id  0 | task 613 | draft acceptance = 0.98020 (   99 accepted /   101 generated)
178.02.522 I slot print_timing: id  0 | task 613 | reasoning effort = medium
178.15.381 I slot print_timing: id  0 | task 614 | prompt eval time =     686.40 ms /   281 tokens (    2.44 ms per token,   409.40 tokens per second)  [29440 cached]
178.15.381 I slot print_timing: id  0 | task 614 |        eval time =   12026.60 ms /   836 tokens (   14.39 ms per token,    69.50 tokens per second)
178.15.381 I slot print_timing: id  0 | task 614 | draft acceptance = 0.97496 (  623 accepted /   639 generated)
178.15.381 I slot print_timing: id  0 | task 614 | reasoning effort = medium
178.18.224 I slot print_timing: id  0 | task 615 | prompt eval time =    1719.10 ms /   947 tokens (    1.82 ms per token,   550.90 tokens per second)  [29696 cached]
178.18.224 I slot print_timing: id  0 | task 615 |        eval time =     972.00 ms /    64 tokens (   15.19 ms per token,    65.80 tokens per second)
178.18.224 I slot print_timing: id  0 | task 615 | draft acceptance = 0.97917 (   47 accepted /    48 generated)
178.18.224 I slot print_timing: id  0 | task 615 | reasoning effort = medium
178.21.999 I slot print_timing: id  0 | task 616 | prompt eval time =     693.40 ms /   302 tokens (    2.30 ms per token,   435.60 tokens per second)  [30464 cached]
178.21.999 I slot print_timing: id  0 | task 616 |        eval time =    2463.60 ms /   157 tokens (   15.69 ms per token,    63.70 tokens per second)
178.21.999 I slot print_timing: id  0 | task 616 | draft acceptance = 0.88372 (  114 accepted /   129 generated)
178.21.999 I slot print_timing: id  0 | task 616 | reasoning effort = medium
178.25.324 I slot print_timing: id  0 | task 617 | prompt eval time =     823.00 ms /   353 tokens (    2.33 ms per token,   428.90 tokens per second)  [30720 cached]
178.25.324 I slot print_timing: id  0 | task 617 |        eval time =    2229.30 ms /   142 tokens (   15.70 ms per token,    63.70 tokens per second)
178.25.324 I slot print_timing: id  0 | task 617 | draft acceptance = 0.90351 (  103 accepted /   114 generated)
178.25.324 I slot print_timing: id  0 | task 617 | reasoning effort = medium
178.27.134 I slot print_timing: id  0 | task 618 | prompt eval time =     687.30 ms /   285 tokens (    2.41 ms per token,   414.70 tokens per second)  [30976 cached]
178.27.134 I slot print_timing: id  0 | task 618 |        eval time =     984.20 ms /    62 tokens (   15.87 ms per token,    63.00 tokens per second)
178.27.134 I slot print_timing: id  0 | task 618 | draft acceptance = 0.93750 (   45 accepted /    48 generated)
178.27.134 I slot print_timing: id  0 | task 618 | reasoning effort = medium
178.57.899 I slot print_timing: id  0 | task 619 | prompt eval time =    2493.30 ms /  1485 tokens (    1.68 ms per token,   595.60 tokens per second)  [31232 cached]
178.57.899 I slot print_timing: id  0 | task 619 |        eval time =   28118.10 ms /  1466 tokens (   19.18 ms per token,    52.10 tokens per second)
178.57.899 I slot print_timing: id  0 | task 619 | draft acceptance = 0.67215 (  980 accepted /  1458 generated)
178.57.899 I slot print_timing: id  0 | task 619 | reasoning effort = medium
179.19.155 I slot print_timing: id  0 | task 620 | prompt eval time =    3063.00 ms /  1877 tokens (    1.63 ms per token,   612.80 tokens per second)  [32512 cached]
179.19.155 I slot print_timing: id  0 | task 620 |        eval time =   17911.20 ms /   920 tokens (   19.47 ms per token,    51.40 tokens per second)
179.19.155 I slot print_timing: id  0 | task 620 | draft acceptance = 0.65733 (  610 accepted /   928 generated)
179.19.155 I slot print_timing: id  0 | task 620 | reasoning effort = medium
179.25.694 I slot print_timing: id  0 | task 621 | prompt eval time =    2851.20 ms /  1683 tokens (    1.69 ms per token,   590.30 tokens per second)  [34304 cached]
179.25.694 I slot print_timing: id  0 | task 621 |        eval time =    2895.30 ms /   169 tokens (   17.13 ms per token,    58.40 tokens per second)
179.25.694 I slot print_timing: id  0 | task 621 | draft acceptance = 0.79333 (  119 accepted /   150 generated)
179.25.694 I slot print_timing: id  0 | task 621 | reasoning effort = medium
179.32.454 I slot print_timing: id  0 | task 622 | prompt eval time =     973.50 ms /   390 tokens (    2.50 ms per token,   400.60 tokens per second)  [35840 cached]
179.32.454 I slot print_timing: id  0 | task 622 |        eval time =    5063.90 ms /   328 tokens (   15.44 ms per token,    64.80 tokens per second)
179.32.454 I slot print_timing: id  0 | task 622 | draft acceptance = 0.90909 (  240 accepted /   264 generated)
179.32.454 I slot print_timing: id  0 | task 622 | reasoning effort = medium
180.00.873 I slot print_timing: id  0 | task 623 | prompt eval time =    1392.30 ms /   773 tokens (    1.80 ms per token,   555.20 tokens per second)  [36096 cached]
180.00.873 I slot print_timing: id  0 | task 623 |        eval time =   26636.50 ms /  1382 tokens (   19.27 ms per token,    51.90 tokens per second)
180.00.873 I slot print_timing: id  0 | task 623 | draft acceptance = 0.67690 (  926 accepted /  1368 generated)
180.00.873 I slot print_timing: id  0 | task 623 | reasoning effort = medium
180.11.206 I slot print_timing: id  0 | task 624 | prompt eval time =    2902.20 ms /  1690 tokens (    1.72 ms per token,   582.30 tokens per second)  [36864 cached]
180.11.206 I slot print_timing: id  0 | task 624 |        eval time =    7128.00 ms /   425 tokens (   16.77 ms per token,    59.60 tokens per second)
180.11.206 I slot print_timing: id  0 | task 624 | draft acceptance = 0.84444 (  304 accepted /   360 generated)
180.11.206 I slot print_timing: id  0 | task 624 | reasoning effort = medium
180.14.129 I slot print_timing: id  0 | task 625 | prompt eval time =    1399.40 ms /   665 tokens (    2.10 ms per token,   475.20 tokens per second)  [38400 cached]
180.14.129 I slot print_timing: id  0 | task 625 |        eval time =    1347.90 ms /    79 tokens (   17.06 ms per token,    58.60 tokens per second)
180.14.129 I slot print_timing: id  0 | task 625 | draft acceptance = 0.84848 (   56 accepted /    66 generated)
180.14.129 I slot print_timing: id  0 | task 625 | reasoning effort = medium
180.33.054 I slot print_timing: id  0 | task 626 | prompt eval time =     736.70 ms /   291 tokens (    2.53 ms per token,   395.00 tokens per second)  [38912 cached]
180.33.054 I slot print_timing: id  0 | task 626 |        eval time =   17515.30 ms /   885 tokens (   19.79 ms per token,    50.50 tokens per second)
180.33.054 I slot print_timing: id  0 | task 626 | draft acceptance = 0.65072 (  585 accepted /   899 generated)
180.33.054 I slot print_timing: id  0 | task 626 | reasoning effort = medium
181.23.077 I slot print_timing: id  0 | task 627 | prompt eval time =    1906.90 ms /  1007 tokens (    1.89 ms per token,   528.10 tokens per second)  [39168 cached]
181.23.077 I slot print_timing: id  0 | task 627 |        eval time =   46825.40 ms /  2599 tokens (   18.02 ms per token,    55.50 tokens per second)
181.23.077 I slot print_timing: id  0 | task 627 | draft acceptance = 0.76255 ( 1808 accepted /  2371 generated)
181.23.077 I slot print_timing: id  0 | task 627 | reasoning effort = medium
