145.39.991 I slot print_timing: id  0 | task 552 | prompt eval time =    1733.20 ms /  1094 tokens (    1.58 ms per token,   631.20 tokens per second)  [21248 cached]
177.59.727 I slot print_timing: id  0 | task 612 |        eval time =    3002.80 ms /   195 tokens (   15.40 ms per token,    64.90 tokens per second)
177.59.727 I slot print_timing: id  0 | task 612 | draft acceptance = 0.91026 (  142 accepted /   156 generated)
177.59.727 I slot print_timing: id  0 | task 612 | reasoning effort = medium
178.02.522 I slot print_timing: id  0 | task 613 | prompt eval time =     729.50 ms /   318 tokens (    2.29 ms per token,   435.90 tokens per second)  [29184 cached]
178.02.522 I slot print_timing: id  0 | task 613 |        eval time =    1931.40 ms /   133 tokens (   14.52 ms per token,    68.90 tokens per second)
178.02.522 I slot print_timing: id  0 | task 613 | draft acceptance = 0.98020 (   99 accepted /   101 generated)
178.02.522 I slot print_timing: id  0 | task 613 | reasoning effort = medium
178.15.381 I slot print_timing: id  0 | task 614 | prompt eval time =     686.40 ms /   281 tokens (    2.44 ms per token,   409.40 tokens per second)  [29440 cached]
178.15.381 I slot print_timing: id  0 | task 614 |        eval time =   12026.60 ms /   836 tokens (   14.39 ms per token,    69.50 tokens per second)
178.15.381 I slot print_timing: id  0 | task 614 | draft acceptance = 0.97496 (  623 accepted /   639 generated)
178.15.381 I slot print_timing: id  0 | task 614 | reasoning effort = medium
178.18.224 I slot print_timing: id  0 | task 615 | prompt eval time =    1719.10 ms /   947 tokens (    1.82 ms per token,   550.90 tokens per second)  [29696 cached]
178.18.224 I slot print_timing: id  0 | task 615 |        eval time =     972.00 ms /    64 tokens (   15.19 ms per token,    65.80 tokens per second)
178.18.224 I slot print_timing: id  0 | task 615 | draft acceptance = 0.97917 (   47 accepted /    48 generated)
178.18.224 I slot print_timing: id  0 | task 615 | reasoning effort = medium
178.21.999 I slot print_timing: id  0 | task 616 | prompt eval time =     693.40 ms /   302 tokens (    2.30 ms per token,   435.60 tokens per second)  [30464 cached]
178.21.999 I slot print_timing: id  0 | task 616 |        eval time =    2463.60 ms /   157 tokens (   15.69 ms per token,    63.70 tokens per second)
178.21.999 I slot print_timing: id  0 | task 616 | draft acceptance = 0.88372 (  114 accepted /   129 generated)
178.21.999 I slot print_timing: id  0 | task 616 | reasoning effort = medium
178.25.324 I slot print_timing: id  0 | task 617 | prompt eval time =     823.00 ms /   353 tokens (    2.33 ms per token,   428.90 tokens per second)  [30720 cached]
178.25.324 I slot print_timing: id  0 | task 617 |        eval time =    2229.30 ms /   142 tokens (   15.70 ms per token,    63.70 tokens per second)
178.25.324 I slot print_timing: id  0 | task 617 | draft acceptance = 0.90351 (  103 accepted /   114 generated)
178.25.324 I slot print_timing: id  0 | task 617 | reasoning effort = medium
178.27.134 I slot print_timing: id  0 | task 618 | prompt eval time =     687.30 ms /   285 tokens (    2.41 ms per token,   414.70 tokens per second)  [30976 cached]
178.27.134 I slot print_timing: id  0 | task 618 |        eval time =     984.20 ms /    62 tokens (   15.87 ms per token,    63.00 tokens per second)
178.27.134 I slot print_timing: id  0 | task 618 | draft acceptance = 0.93750 (   45 accepted /    48 generated)
178.27.134 I slot print_timing: id  0 | task 618 | reasoning effort = medium
178.57.899 I slot print_timing: id  0 | task 619 | prompt eval time =    2493.30 ms /  1485 tokens (    1.68 ms per token,   595.60 tokens per second)  [31232 cached]
178.57.899 I slot print_timing: id  0 | task 619 |        eval time =   28118.10 ms /  1466 tokens (   19.18 ms per token,    52.10 tokens per second)
178.57.899 I slot print_timing: id  0 | task 619 | draft acceptance = 0.67215 (  980 accepted /  1458 generated)
178.57.899 I slot print_timing: id  0 | task 619 | reasoning effort = medium
179.19.155 I slot print_timing: id  0 | task 620 | prompt eval time =    3063.00 ms /  1877 tokens (    1.63 ms per token,   612.80 tokens per second)  [32512 cached]
179.19.155 I slot print_timing: id  0 | task 620 |        eval time =   17911.20 ms /   920 tokens (   19.47 ms per token,    51.40 tokens per second)
179.19.155 I slot print_timing: id  0 | task 620 | draft acceptance = 0.65733 (  610 accepted /   928 generated)
179.19.155 I slot print_timing: id  0 | task 620 | reasoning effort = medium
179.25.694 I slot print_timing: id  0 | task 621 | prompt eval time =    2851.20 ms /  1683 tokens (    1.69 ms per token,   590.30 tokens per second)  [34304 cached]
179.25.694 I slot print_timing: id  0 | task 621 |        eval time =    2895.30 ms /   169 tokens (   17.13 ms per token,    58.40 tokens per second)
179.25.694 I slot print_timing: id  0 | task 621 | draft acceptance = 0.79333 (  119 accepted /   150 generated)
179.25.694 I slot print_timing: id  0 | task 621 | reasoning effort = medium
179.32.454 I slot print_timing: id  0 | task 622 | prompt eval time =     973.50 ms /   390 tokens (    2.50 ms per token,   400.60 tokens per second)  [35840 cached]
179.32.454 I slot print_timing: id  0 | task 622 |        eval time =    5063.90 ms /   328 tokens (   15.44 ms per token,    64.80 tokens per second)
179.32.454 I slot print_timing: id  0 | task 622 | draft acceptance = 0.90909 (  240 accepted /   264 generated)
179.32.454 I slot print_timing: id  0 | task 622 | reasoning effort = medium
180.00.873 I slot print_timing: id  0 | task 623 | prompt eval time =    1392.30 ms /   773 tokens (    1.80 ms per token,   555.20 tokens per second)  [36096 cached]
180.00.873 I slot print_timing: id  0 | task 623 |        eval time =   26636.50 ms /  1382 tokens (   19.27 ms per token,    51.90 tokens per second)
180.00.873 I slot print_timing: id  0 | task 623 | draft acceptance = 0.67690 (  926 accepted /  1368 generated)
180.00.873 I slot print_timing: id  0 | task 623 | reasoning effort = medium
180.11.206 I slot print_timing: id  0 | task 624 | prompt eval time =    2902.20 ms /  1690 tokens (    1.72 ms per token,   582.30 tokens per second)  [36864 cached]
180.11.206 I slot print_timing: id  0 | task 624 |        eval time =    7128.00 ms /   425 tokens (   16.77 ms per token,    59.60 tokens per second)
180.11.206 I slot print_timing: id  0 | task 624 | draft acceptance = 0.84444 (  304 accepted /   360 generated)
180.11.206 I slot print_timing: id  0 | task 624 | reasoning effort = medium
180.14.129 I slot print_timing: id  0 | task 625 | prompt eval time =    1399.40 ms /   665 tokens (    2.10 ms per token,   475.20 tokens per second)  [38400 cached]
180.14.129 I slot print_timing: id  0 | task 625 |        eval time =    1347.90 ms /    79 tokens (   17.06 ms per token,    58.60 tokens per second)
180.14.129 I slot print_timing: id  0 | task 625 | draft acceptance = 0.84848 (   56 accepted /    66 generated)
180.14.129 I slot print_timing: id  0 | task 625 | reasoning effort = medium
180.33.054 I slot print_timing: id  0 | task 626 | prompt eval time =     736.70 ms /   291 tokens (    2.53 ms per token,   395.00 tokens per second)  [38912 cached]
180.33.054 I slot print_timing: id  0 | task 626 |        eval time =   17515.30 ms /   885 tokens (   19.79 ms per token,    50.50 tokens per second)
180.33.054 I slot print_timing: id  0 | task 626 | draft acceptance = 0.65072 (  585 accepted /   899 generated)
180.33.054 I slot print_timing: id  0 | task 626 | reasoning effort = medium
181.23.077 I slot print_timing: id  0 | task 627 | prompt eval time =    1906.90 ms /  1007 tokens (    1.89 ms per token,   528.10 tokens per second)  [39168 cached]
181.23.077 I slot print_timing: id  0 | task 627 |        eval time =   46825.40 ms /  2599 tokens (   18.02 ms per token,    55.50 tokens per second)
181.23.077 I slot print_timing: id  0 | task 627 | draft acceptance = 0.76255 ( 1808 accepted /  2371 generated)
181.23.077 I slot print_timing: id  0 | task 627 | reasoning effort = medium
181.58.500 I slot print_timing: id  0 | task 629 | prompt eval time =    1428.40 ms /  1004 tokens (    1.42 ms per token,   702.90 tokens per second)
181.58.500 I slot print_timing: id  0 | task 629 |        eval time =   31825.40 ms /  1514 tokens (   21.02 ms per token,    47.60 tokens per second)
181.58.500 I slot print_timing: id  0 | task 629 | draft acceptance = 0.48753 (  899 accepted /  1844 generated)
181.58.500 I slot print_timing: id  0 | task 629 | reasoning effort = xhigh
182.32.432 I slot print_timing: id  0 | task 629 | prompt eval time =   27130.60 ms / 21302 tokens (    1.27 ms per token,   785.20 tokens per second)
182.32.432 I slot print_timing: id  0 | task 629 |        eval time =    6792.10 ms /   426 tokens (   15.94 ms per token,    62.70 tokens per second)
182.32.432 I slot print_timing: id  0 | task 629 | draft acceptance = 0.83288 (  304 accepted /   365 generated)
182.32.432 I slot print_timing: id  0 | task 629 | reasoning effort = medium
182.39.583 I slot print_timing: id  0 | task 630 | prompt eval time =    1646.00 ms /   965 tokens (    1.71 ms per token,   586.30 tokens per second)  [21248 cached]
182.39.583 I slot print_timing: id  0 | task 630 |        eval time =    4716.70 ms /   276 tokens (   17.09 ms per token,    58.50 tokens per second)
182.39.583 I slot print_timing: id  0 | task 630 | draft acceptance = 0.99038 (  206 accepted /   208 generated)
182.39.583 I slot print_timing: id  0 | task 630 | reasoning effort = medium
183.26.904 I slot print_timing: id  0 | task 631 | prompt eval time =    2500.90 ms /  1627 tokens (    1.54 ms per token,   650.60 tokens per second)  [22016 cached]
183.26.904 I slot print_timing: id  0 | task 631 |        eval time =   44651.70 ms /  2486 tokens (   17.96 ms per token,    55.70 tokens per second)
183.26.904 I slot print_timing: id  0 | task 631 | draft acceptance = 0.73042 ( 1707 accepted /  2337 generated)
183.26.904 I slot print_timing: id  0 | task 631 | reasoning effort = medium
183.41.327 I slot print_timing: id  0 | task 632 | prompt eval time =    4204.60 ms /  2702 tokens (    1.56 ms per token,   642.60 tokens per second)  [23552 cached]
183.41.327 I slot print_timing: id  0 | task 632 |        eval time =    9955.80 ms /   645 tokens (   15.44 ms per token,    64.80 tokens per second)
183.41.327 I slot print_timing: id  0 | task 632 | draft acceptance = 0.88826 (  469 accepted /   528 generated)
183.41.327 I slot print_timing: id  0 | task 632 | reasoning effort = medium
183.43.899 I slot print_timing: id  0 | task 633 | prompt eval time =    1626.30 ms /   905 tokens (    1.80 ms per token,   556.50 tokens per second)  [26112 cached]
183.43.899 I slot print_timing: id  0 | task 633 |        eval time =     814.40 ms /    54 tokens (   15.08 ms per token,    66.30 tokens per second)
183.43.899 I slot print_timing: id  0 | task 633 | draft acceptance = 0.95238 (   40 accepted /    42 generated)
183.43.899 I slot print_timing: id  0 | task 633 | reasoning effort = medium
183.47.853 I slot print_timing: id  0 | task 634 | prompt eval time =     507.30 ms /   237 tokens (    2.14 ms per token,   467.20 tokens per second)  [26880 cached]
183.47.853 I slot print_timing: id  0 | task 634 |        eval time =    3317.60 ms /   225 tokens (   14.74 ms per token,    67.80 tokens per second)
183.47.853 I slot print_timing: id  0 | task 634 | draft acceptance = 0.95402 (  166 accepted /   174 generated)
183.47.853 I slot print_timing: id  0 | task 634 | reasoning effort = medium
183.50.411 I slot print_timing: id  0 | task 635 | prompt eval time =    1042.20 ms /   545 tokens (    1.91 ms per token,   522.90 tokens per second)  [26880 cached]
183.50.411 I slot print_timing: id  0 | task 635 |        eval time =    1376.90 ms /    93 tokens (   14.81 ms per token,    67.50 tokens per second)
183.50.411 I slot print_timing: id  0 | task 635 | draft acceptance = 0.95833 (   69 accepted /    72 generated)
183.50.411 I slot print_timing: id  0 | task 635 | reasoning effort = medium
183.55.934 I slot print_timing: id  0 | task 636 | prompt eval time =     428.10 ms /   182 tokens (    2.35 ms per token,   425.10 tokens per second)  [27392 cached]
183.55.934 I slot print_timing: id  0 | task 636 |        eval time =    4956.20 ms /   344 tokens (   14.41 ms per token,    69.40 tokens per second)
183.55.934 I slot print_timing: id  0 | task 636 | draft acceptance = 0.96970 (  256 accepted /   264 generated)
183.55.934 I slot print_timing: id  0 | task 636 | reasoning effort = medium
183.58.601 I slot print_timing: id  0 | task 637 | prompt eval time =    1172.00 ms /   609 tokens (    1.92 ms per token,   519.60 tokens per second)  [27392 cached]
183.58.601 I slot print_timing: id  0 | task 637 |        eval time =    1360.80 ms /    93 tokens (   14.63 ms per token,    68.30 tokens per second)
183.58.601 I slot print_timing: id  0 | task 637 | draft acceptance = 1.00000 (   69 accepted /    69 generated)
183.58.601 I slot print_timing: id  0 | task 637 | reasoning effort = medium
184.01.874 I slot print_timing: id  0 | task 638 | prompt eval time =     516.30 ms /   246 tokens (    2.10 ms per token,   476.40 tokens per second)  [27904 cached]
184.01.874 I slot print_timing: id  0 | task 638 |        eval time =    2631.00 ms /   173 tokens (   15.21 ms per token,    65.80 tokens per second)
184.01.874 I slot print_timing: id  0 | task 638 | draft acceptance = 0.96970 (  128 accepted /   132 generated)
184.01.874 I slot print_timing: id  0 | task 638 | reasoning effort = medium
184.16.705 I slot print_timing: id  0 | task 639 | prompt eval time =    1052.10 ms /   504 tokens (    2.09 ms per token,   479.10 tokens per second)  [27904 cached]
184.16.705 I slot print_timing: id  0 | task 639 |        eval time =   13642.00 ms /   897 tokens (   15.21 ms per token,    65.80 tokens per second)
184.16.705 I slot print_timing: id  0 | task 639 | draft acceptance = 0.91632 (  657 accepted /   717 generated)
184.16.705 I slot print_timing: id  0 | task 639 | reasoning effort = medium
185.03.390 I slot print_timing: id  0 | task 640 | prompt eval time =    1999.00 ms /  1214 tokens (    1.65 ms per token,   607.30 tokens per second)  [28160 cached]
185.03.390 I slot print_timing: id  0 | task 640 |        eval time =   44543.30 ms /  2831 tokens (   15.73 ms per token,    63.60 tokens per second)
185.03.390 I slot print_timing: id  0 | task 640 | draft acceptance = 0.87607 ( 2050 accepted /  2340 generated)
185.03.390 I slot print_timing: id  0 | task 640 | reasoning effort = medium
185.09.621 I slot print_timing: id  0 | task 641 | prompt eval time =    4798.70 ms /  3090 tokens (    1.55 ms per token,   643.90 tokens per second)  [29184 cached]
185.09.621 I slot print_timing: id  0 | task 641 |        eval time =    1273.20 ms /    87 tokens (   14.63 ms per token,    68.30 tokens per second)
185.09.621 I slot print_timing: id  0 | task 641 | draft acceptance = 1.00000 (   65 accepted /    65 generated)
185.09.621 I slot print_timing: id  0 | task 641 | reasoning effort = medium
185.11.046 I slot print_timing: id  0 | task 642 | prompt eval time =     426.10 ms /   161 tokens (    2.65 ms per token,   377.90 tokens per second)  [32256 cached]
185.11.046 I slot print_timing: id  0 | task 642 |        eval time =     860.00 ms /    56 tokens (   15.36 ms per token,    65.10 tokens per second)
185.11.046 I slot print_timing: id  0 | task 642 | draft acceptance = 0.97619 (   41 accepted /    42 generated)
185.11.046 I slot print_timing: id  0 | task 642 | reasoning effort = medium
185.14.776 I slot print_timing: id  0 | task 643 | prompt eval time =     697.20 ms /   277 tokens (    2.52 ms per token,   397.30 tokens per second)  [32256 cached]
185.14.776 I slot print_timing: id  0 | task 643 |        eval time =    2392.70 ms /   157 tokens (   15.24 ms per token,    65.60 tokens per second)
185.14.776 I slot print_timing: id  0 | task 643 | draft acceptance = 0.92742 (  115 accepted /   124 generated)
185.14.776 I slot print_timing: id  0 | task 643 | reasoning effort = medium
185.18.786 I slot print_timing: id  0 | task 644 | prompt eval time =     803.30 ms /   328 tokens (    2.45 ms per token,   408.30 tokens per second)  [32512 cached]
185.18.786 I slot print_timing: id  0 | task 644 |        eval time =    2923.20 ms /   175 tokens (   16.70 ms per token,    59.90 tokens per second)
185.18.786 I slot print_timing: id  0 | task 644 | draft acceptance = 0.83333 (  125 accepted /   150 generated)
185.18.786 I slot print_timing: id  0 | task 644 | reasoning effort = medium
185.20.421 I slot print_timing: id  0 | task 645 | prompt eval time =     720.70 ms /   298 tokens (    2.42 ms per token,   413.50 tokens per second)  [32768 cached]
185.20.421 I slot print_timing: id  0 | task 645 |        eval time =     768.30 ms /    50 tokens (   15.37 ms per token,    65.10 tokens per second)
185.20.421 I slot print_timing: id  0 | task 645 | draft acceptance = 0.94872 (   37 accepted /    39 generated)
185.20.421 I slot print_timing: id  0 | task 645 | reasoning effort = medium
186.16.693 I slot print_timing: id  0 | task 646 | prompt eval time =    2337.30 ms /  1384 tokens (    1.69 ms per token,   592.10 tokens per second)  [33024 cached]
186.16.693 I slot print_timing: id  0 | task 646 |        eval time =   53772.00 ms /  2736 tokens (   19.65 ms per token,    50.90 tokens per second)
186.16.693 I slot print_timing: id  0 | task 646 | draft acceptance = 0.65072 ( 1809 accepted /  2780 generated)
186.16.693 I slot print_timing: id  0 | task 646 | reasoning effort = medium
186.27.328 I slot print_timing: id  0 | task 647 | prompt eval time =    5398.50 ms /  3300 tokens (    1.64 ms per token,   611.30 tokens per second)  [34304 cached]
186.27.328 I slot print_timing: id  0 | task 647 |        eval time =    4861.70 ms /   269 tokens (   18.07 ms per token,    55.30 tokens per second)
186.27.328 I slot print_timing: id  0 | task 647 | draft acceptance = 0.75000 (  186 accepted /   248 generated)
186.27.328 I slot print_timing: id  0 | task 647 | reasoning effort = medium
186.33.495 I slot print_timing: id  0 | task 648 | prompt eval time =    1908.20 ms /   987 tokens (    1.93 ms per token,   517.30 tokens per second)  [37376 cached]
186.33.495 I slot print_timing: id  0 | task 648 |        eval time =    3426.10 ms /   190 tokens (   18.03 ms per token,    55.50 tokens per second)
186.33.495 I slot print_timing: id  0 | task 648 | draft acceptance = 0.76744 (  132 accepted /   172 generated)
186.33.495 I slot print_timing: id  0 | task 648 | reasoning effort = medium
186.41.030 I slot print_timing: id  0 | task 649 | prompt eval time =    1372.30 ms /   645 tokens (    2.13 ms per token,   470.00 tokens per second)  [38144 cached]
186.41.030 I slot print_timing: id  0 | task 649 |        eval time =    5417.60 ms /   272 tokens (   19.92 ms per token,    50.20 tokens per second)
186.41.030 I slot print_timing: id  0 | task 649 | draft acceptance = 0.65217 (  180 accepted /   276 generated)
186.41.030 I slot print_timing: id  0 | task 649 | reasoning effort = medium
187.22.048 I slot print_timing: id  0 | task 650 | prompt eval time =    1395.40 ms /   671 tokens (    2.08 ms per token,   480.90 tokens per second)  [38656 cached]
187.22.048 I slot print_timing: id  0 | task 650 |        eval time =   39316.50 ms /  1937 tokens (   20.30 ms per token,    49.30 tokens per second)
187.22.048 I slot print_timing: id  0 | task 650 | draft acceptance = 0.63129 ( 1267 accepted /  2007 generated)
187.22.048 I slot print_timing: id  0 | task 650 | reasoning effort = medium
187.44.389 I slot print_timing: id  0 | task 651 | prompt eval time =    3610.10 ms /  2135 tokens (    1.69 ms per token,   591.40 tokens per second)  [39168 cached]
187.44.389 I slot print_timing: id  0 | task 651 |        eval time =   18558.70 ms /  1055 tokens (   17.59 ms per token,    56.80 tokens per second)
187.44.389 I slot print_timing: id  0 | task 651 | draft acceptance = 0.80194 (  745 accepted /   929 generated)
187.44.389 I slot print_timing: id  0 | task 651 | reasoning effort = medium
