122.59.722 I slot print_timing: id  0 | task 187 | prompt eval time =    2314.80 ms /  1463 tokens (    1.58 ms per token,   632.00 tokens per second)  [22016 cached]
142.10.244 I slot print_timing: id  0 | task 247 |        eval time =    4187.40 ms /   219 tokens (   19.12 ms per token,    52.30 tokens per second)
142.10.244 I slot print_timing: id  0 | task 247 | draft acceptance = 0.79793 (  154 accepted /   193 generated)
142.10.244 I slot print_timing: id  0 | task 247 | reasoning effort = medium
142.37.703 I slot print_timing: id  0 | task 248 | prompt eval time =    2842.70 ms /  1540 tokens (    1.85 ms per token,   541.70 tokens per second)  [36352 cached]
142.37.703 I slot print_timing: id  0 | task 248 |        eval time =   24320.50 ms /  1151 tokens (   21.13 ms per token,    47.30 tokens per second)
142.37.703 I slot print_timing: id  0 | task 248 | draft acceptance = 0.69039 (  776 accepted /  1124 generated)
142.37.703 I slot print_timing: id  0 | task 248 | reasoning effort = medium
142.48.810 I slot print_timing: id  0 | task 249 | prompt eval time =    2208.20 ms /  1282 tokens (    1.72 ms per token,   580.60 tokens per second)  [37888 cached]
142.48.810 I slot print_timing: id  0 | task 249 |        eval time =    7834.50 ms /   448 tokens (   17.49 ms per token,    57.20 tokens per second)
142.48.810 I slot print_timing: id  0 | task 249 | draft acceptance = 0.88076 (  325 accepted /   369 generated)
142.48.810 I slot print_timing: id  0 | task 249 | reasoning effort = medium
143.22.808 I slot print_timing: id  0 | task 250 | prompt eval time =    2022.40 ms /  1099 tokens (    1.84 ms per token,   543.40 tokens per second)  [39168 cached]
143.22.808 I slot print_timing: id  0 | task 250 |        eval time =   31277.20 ms /  1659 tokens (   18.85 ms per token,    53.00 tokens per second)
143.22.808 I slot print_timing: id  0 | task 250 | draft acceptance = 0.82600 ( 1182 accepted /  1431 generated)
143.22.808 I slot print_timing: id  0 | task 250 | reasoning effort = medium
143.36.129 I slot print_timing: id  0 | task 252 | prompt eval time =    1439.20 ms /   949 tokens (    1.52 ms per token,   659.40 tokens per second)
143.36.129 I slot print_timing: id  0 | task 252 |        eval time =    9501.20 ms /   465 tokens (   20.43 ms per token,    48.90 tokens per second)
143.36.129 I slot print_timing: id  0 | task 252 | draft acceptance = 0.63941 (  305 accepted /   477 generated)
143.36.129 I slot print_timing: id  0 | task 252 | reasoning effort = xhigh
144.04.392 I slot print_timing: id  0 | task 252 | prompt eval time =   27339.90 ms / 21138 tokens (    1.29 ms per token,   773.20 tokens per second)
144.04.392 I slot print_timing: id  0 | task 252 |        eval time =     906.50 ms /    56 tokens (   16.19 ms per token,    61.80 tokens per second)
144.04.392 I slot print_timing: id  0 | task 252 | draft acceptance = 0.91111 (   41 accepted /    45 generated)
144.04.392 I slot print_timing: id  0 | task 252 | reasoning effort = medium
150.00.541 I slot print_timing: id  0 | task 253 | prompt eval time =    1365.40 ms /   760 tokens (    1.80 ms per token,   556.60 tokens per second)  [20992 cached]
150.00.541 I slot print_timing: id  0 | task 253 |        eval time =  354542.60 ms / 15028 tokens (   23.59 ms per token,    42.40 tokens per second)
150.00.541 I slot print_timing: id  0 | task 253 | draft acceptance = 0.56961 ( 9480 accepted / 16643 generated)
150.00.541 I slot print_timing: id  0 | task 253 | reasoning effort = medium
150.27.210 I slot print_timing: id  0 | task 254 | prompt eval time =   23164.60 ms / 15364 tokens (    1.51 ms per token,   663.30 tokens per second)  [21504 cached]
150.27.210 I slot print_timing: id  0 | task 254 |        eval time =    2525.70 ms /   155 tokens (   16.29 ms per token,    61.40 tokens per second)
150.27.210 I slot print_timing: id  0 | task 254 | draft acceptance = 1.00000 (  116 accepted /   116 generated)
150.27.210 I slot print_timing: id  0 | task 254 | reasoning effort = medium
154.46.119 I slot print_timing: id  0 | task 255 | prompt eval time =    1148.50 ms /   541 tokens (    2.12 ms per token,   471.00 tokens per second)  [36864 cached]
154.46.119 I slot print_timing: id  0 | task 255 |        eval time =  257417.40 ms / 12241 tokens (   21.03 ms per token,    47.60 tokens per second)
154.46.119 I slot print_timing: id  0 | task 255 | draft acceptance = 0.74555 ( 8459 accepted / 11346 generated)
154.46.119 I slot print_timing: id  0 | task 255 | reasoning effort = medium
155.21.860 I slot print_timing: id  0 | task 256 | prompt eval time =   20802.80 ms / 12195 tokens (    1.71 ms per token,   586.20 tokens per second)  [37376 cached]
155.21.860 I slot print_timing: id  0 | task 256 |        eval time =   14513.80 ms /   783 tokens (   18.54 ms per token,    53.90 tokens per second)
155.21.860 I slot print_timing: id  0 | task 256 | draft acceptance = 0.95395 (  580 accepted /   608 generated)
155.21.860 I slot print_timing: id  0 | task 256 | reasoning effort = medium
155.25.307 I slot print_timing: id  0 | task 257 | prompt eval time =    1843.40 ms /   860 tokens (    2.14 ms per token,   466.50 tokens per second)  [49664 cached]
155.25.307 I slot print_timing: id  0 | task 257 |        eval time =    1183.30 ms /    64 tokens (   18.49 ms per token,    54.10 tokens per second)
155.25.307 I slot print_timing: id  0 | task 257 | draft acceptance = 0.97917 (   47 accepted /    48 generated)
155.25.307 I slot print_timing: id  0 | task 257 | reasoning effort = medium
157.01.222 I slot print_timing: id  0 | task 258 | prompt eval time =     596.40 ms /   215 tokens (    2.77 ms per token,   360.50 tokens per second)  [50432 cached]
157.01.222 I slot print_timing: id  0 | task 258 |        eval time =   94351.00 ms /  4385 tokens (   21.52 ms per token,    46.50 tokens per second)
157.01.222 I slot print_timing: id  0 | task 258 | draft acceptance = 0.74778 ( 3033 accepted /  4056 generated)
157.01.222 I slot print_timing: id  0 | task 258 | reasoning effort = medium
157.23.196 I slot print_timing: id  0 | task 259 | prompt eval time =    8732.40 ms /  4717 tokens (    1.85 ms per token,   540.20 tokens per second)  [50432 cached]
157.23.196 I slot print_timing: id  0 | task 259 |        eval time =   12658.90 ms /   503 tokens (   25.17 ms per token,    39.70 tokens per second)
157.23.196 I slot print_timing: id  0 | task 259 | draft acceptance = 0.57401 (  318 accepted /   554 generated)
157.23.196 I slot print_timing: id  0 | task 259 | reasoning effort = medium
157.34.298 I slot print_timing: id  0 | task 261 | prompt eval time =    1456.90 ms /   963 tokens (    1.51 ms per token,   661.00 tokens per second)
157.34.298 I slot print_timing: id  0 | task 261 |        eval time =    7831.80 ms /   346 tokens (   22.64 ms per token,    44.20 tokens per second)
157.34.298 I slot print_timing: id  0 | task 261 | draft acceptance = 0.54040 (  214 accepted /   396 generated)
157.34.298 I slot print_timing: id  0 | task 261 | reasoning effort = xhigh
158.03.322 I slot print_timing: id  0 | task 261 | prompt eval time =   27984.80 ms / 21256 tokens (    1.32 ms per token,   759.60 tokens per second)
158.03.322 I slot print_timing: id  0 | task 261 |        eval time =    1018.50 ms /    57 tokens (   17.87 ms per token,    56.00 tokens per second)
158.03.322 I slot print_timing: id  0 | task 261 | draft acceptance = 0.87234 (   41 accepted /    47 generated)
158.03.322 I slot print_timing: id  0 | task 261 | reasoning effort = medium
158.07.832 I slot print_timing: id  0 | task 262 | prompt eval time =    1564.40 ms /   886 tokens (    1.77 ms per token,   566.40 tokens per second)  [21248 cached]
158.07.832 I slot print_timing: id  0 | task 262 |        eval time =    2708.90 ms /   154 tokens (   17.59 ms per token,    56.80 tokens per second)
158.07.832 I slot print_timing: id  0 | task 262 | draft acceptance = 0.83333 (  110 accepted /   132 generated)
158.07.832 I slot print_timing: id  0 | task 262 | reasoning effort = medium
158.11.914 I slot print_timing: id  0 | task 263 | prompt eval time =    1955.50 ms /  1190 tokens (    1.64 ms per token,   608.50 tokens per second)  [22016 cached]
158.11.914 I slot print_timing: id  0 | task 263 |        eval time =     918.30 ms /    56 tokens (   16.40 ms per token,    61.00 tokens per second)
158.11.914 I slot print_timing: id  0 | task 263 | draft acceptance = 1.00000 (   42 accepted /    42 generated)
158.11.914 I slot print_timing: id  0 | task 263 | reasoning effort = medium
159.42.680 I slot print_timing: id  0 | task 264 | prompt eval time =    1001.90 ms /   530 tokens (    1.89 ms per token,   529.00 tokens per second)  [23040 cached]
159.42.680 I slot print_timing: id  0 | task 264 |        eval time =   89545.30 ms /  4059 tokens (   22.06 ms per token,    45.30 tokens per second)
159.42.680 I slot print_timing: id  0 | task 264 | draft acceptance = 0.62165 ( 2642 accepted /  4250 generated)
159.42.680 I slot print_timing: id  0 | task 264 | reasoning effort = medium
160.06.972 I slot print_timing: id  0 | task 265 | prompt eval time =    6534.10 ms /  4345 tokens (    1.50 ms per token,   665.00 tokens per second)  [23552 cached]
160.06.972 I slot print_timing: id  0 | task 265 |        eval time =   17434.50 ms /   870 tokens (   20.04 ms per token,    49.90 tokens per second)
160.06.972 I slot print_timing: id  0 | task 265 | draft acceptance = 0.71532 (  593 accepted /   829 generated)
160.06.972 I slot print_timing: id  0 | task 265 | reasoning effort = medium
160.18.142 I slot print_timing: id  0 | task 266 | prompt eval time =    2044.00 ms /  1201 tokens (    1.70 ms per token,   587.60 tokens per second)  [27648 cached]
160.18.142 I slot print_timing: id  0 | task 266 |        eval time =    8868.20 ms /   566 tokens (   15.67 ms per token,    63.80 tokens per second)
160.18.142 I slot print_timing: id  0 | task 266 | draft acceptance = 0.99063 (  423 accepted /   427 generated)
160.18.142 I slot print_timing: id  0 | task 266 | reasoning effort = medium
160.23.891 I slot print_timing: id  0 | task 267 | prompt eval time =    1718.40 ms /   912 tokens (    1.88 ms per token,   530.70 tokens per second)  [28672 cached]
160.23.891 I slot print_timing: id  0 | task 267 |        eval time =    3777.20 ms /   187 tokens (   20.20 ms per token,    49.50 tokens per second)
160.23.891 I slot print_timing: id  0 | task 267 | draft acceptance = 0.76923 (  130 accepted /   169 generated)
160.23.891 I slot print_timing: id  0 | task 267 | reasoning effort = medium
160.35.459 I slot print_timing: id  0 | task 268 | prompt eval time =     970.00 ms /   387 tokens (    2.51 ms per token,   399.00 tokens per second)  [29440 cached]
160.35.459 I slot print_timing: id  0 | task 268 |        eval time =    9863.20 ms /   507 tokens (   19.45 ms per token,    51.40 tokens per second)
160.35.459 I slot print_timing: id  0 | task 268 | draft acceptance = 0.76026 (  352 accepted /   463 generated)
160.35.459 I slot print_timing: id  0 | task 268 | reasoning effort = medium
160.52.872 I slot print_timing: id  0 | task 270 | prompt eval time =    1435.60 ms /   956 tokens (    1.50 ms per token,   665.90 tokens per second)
160.52.872 I slot print_timing: id  0 | task 270 |        eval time =   14555.60 ms /   625 tokens (   23.29 ms per token,    42.90 tokens per second)
160.52.872 I slot print_timing: id  0 | task 270 | draft acceptance = 0.51913 (  380 accepted /   732 generated)
160.52.872 I slot print_timing: id  0 | task 270 | reasoning effort = xhigh
161.36.284 I slot print_timing: id  0 | task 270 | prompt eval time =   28092.70 ms / 21498 tokens (    1.31 ms per token,   765.30 tokens per second)
161.36.284 I slot print_timing: id  0 | task 270 |        eval time =   15299.30 ms /   710 tokens (   21.55 ms per token,    46.40 tokens per second)
161.36.284 I slot print_timing: id  0 | task 270 | draft acceptance = 0.62873 (  464 accepted /   738 generated)
161.36.284 I slot print_timing: id  0 | task 270 | reasoning effort = medium
161.41.350 I slot print_timing: id  0 | task 271 | prompt eval time =    2625.20 ms /  1717 tokens (    1.53 ms per token,   654.00 tokens per second)  [21248 cached]
161.41.350 I slot print_timing: id  0 | task 271 |        eval time =    2239.60 ms /   113 tokens (   19.82 ms per token,    50.50 tokens per second)
161.41.350 I slot print_timing: id  0 | task 271 | draft acceptance = 0.70370 (   76 accepted /   108 generated)
161.41.350 I slot print_timing: id  0 | task 271 | reasoning effort = medium
161.46.111 I slot print_timing: id  0 | task 272 | prompt eval time =    1814.30 ms /  1114 tokens (    1.63 ms per token,   614.00 tokens per second)  [22784 cached]
161.46.111 I slot print_timing: id  0 | task 272 |        eval time =    2742.80 ms /   159 tokens (   17.25 ms per token,    58.00 tokens per second)
161.46.111 I slot print_timing: id  0 | task 272 | draft acceptance = 0.84444 (  114 accepted /   135 generated)
161.46.111 I slot print_timing: id  0 | task 272 | reasoning effort = medium
161.51.205 I slot print_timing: id  0 | task 273 | prompt eval time =    2128.50 ms /  1337 tokens (    1.59 ms per token,   628.20 tokens per second)  [23808 cached]
161.51.205 I slot print_timing: id  0 | task 273 |        eval time =    2042.60 ms /   107 tokens (   19.09 ms per token,    52.40 tokens per second)
161.51.205 I slot print_timing: id  0 | task 273 | draft acceptance = 0.88506 (   77 accepted /    87 generated)
161.51.205 I slot print_timing: id  0 | task 273 | reasoning effort = medium
166.22.392 I slot print_timing: id  0 | task 274 | prompt eval time =    1046.80 ms /   497 tokens (    2.11 ms per token,   474.80 tokens per second)  [25088 cached]
166.22.392 I slot print_timing: id  0 | task 274 |        eval time =  269892.40 ms / 11299 tokens (   23.89 ms per token,    41.90 tokens per second)
166.22.392 I slot print_timing: id  0 | task 274 | draft acceptance = 0.56291 ( 7096 accepted / 12606 generated)
166.22.392 I slot print_timing: id  0 | task 274 | reasoning effort = medium
175.03.205 I slot print_timing: id  0 | task 275 | prompt eval time =   18117.80 ms / 11736 tokens (    1.54 ms per token,   647.80 tokens per second)  [25344 cached]
175.03.205 I slot print_timing: id  0 | task 275 |        eval time =  502189.10 ms / 23714 tokens (   21.18 ms per token,    47.20 tokens per second)
175.03.205 I slot print_timing: id  0 | task 275 | draft acceptance = 0.73041 (16283 accepted / 22293 generated)
175.03.205 I slot print_timing: id  0 | task 275 | reasoning effort = medium
175.50.454 I slot print_timing: id  0 | task 276 | prompt eval time =   40837.30 ms / 23493 tokens (    1.74 ms per token,   575.30 tokens per second)  [36864 cached]
175.50.454 I slot print_timing: id  0 | task 276 |        eval time =    5973.30 ms /   339 tokens (   17.62 ms per token,    56.80 tokens per second)
175.50.454 I slot print_timing: id  0 | task 276 | draft acceptance = 0.95076 (  251 accepted /   264 generated)
175.50.454 I slot print_timing: id  0 | task 276 | reasoning effort = medium
176.14.198 I slot print_timing: id  0 | task 277 | prompt eval time =    1472.10 ms /   618 tokens (    2.38 ms per token,   419.80 tokens per second)  [60160 cached]
176.14.198 I slot print_timing: id  0 | task 277 |        eval time =   21814.40 ms /  1156 tokens (   18.87 ms per token,    53.00 tokens per second)
176.14.198 I slot print_timing: id  0 | task 277 | draft acceptance = 0.86143 (  833 accepted /   967 generated)
176.14.198 I slot print_timing: id  0 | task 277 | reasoning effort = medium
176.24.957 I slot print_timing: id  0 | task 278 | prompt eval time =    2696.20 ms /  1345 tokens (    2.00 ms per token,   498.80 tokens per second)  [60672 cached]
176.24.957 I slot print_timing: id  0 | task 278 |        eval time =    7593.90 ms /   336 tokens (   22.60 ms per token,    44.20 tokens per second)
176.24.957 I slot print_timing: id  0 | task 278 | draft acceptance = 0.69846 (  227 accepted /   325 generated)
176.24.957 I slot print_timing: id  0 | task 278 | reasoning effort = medium
176.59.779 I slot print_timing: id  0 | task 279 | prompt eval time =    3151.40 ms /  1533 tokens (    2.06 ms per token,   486.40 tokens per second)  [61952 cached]
176.59.779 I slot print_timing: id  0 | task 279 |        eval time =   31223.50 ms /  1431 tokens (   21.82 ms per token,    45.80 tokens per second)
176.59.779 I slot print_timing: id  0 | task 279 | draft acceptance = 0.72667 (  981 accepted /  1350 generated)
176.59.779 I slot print_timing: id  0 | task 279 | reasoning effort = medium
177.06.098 I slot print_timing: id  0 | task 280 | prompt eval time =    3633.50 ms /  1751 tokens (    2.08 ms per token,   481.90 tokens per second)  [63232 cached]
177.06.098 I slot print_timing: id  0 | task 280 |        eval time =    2057.30 ms /   102 tokens (   20.17 ms per token,    49.60 tokens per second)
177.06.098 I slot print_timing: id  0 | task 280 | draft acceptance = 0.80000 (   72 accepted /    90 generated)
177.06.098 I slot print_timing: id  0 | task 280 | reasoning effort = medium
177.22.303 I slot print_timing: id  0 | task 281 | prompt eval time =    1070.40 ms /   377 tokens (    2.84 ms per token,   352.20 tokens per second)  [64768 cached]
177.22.303 I slot print_timing: id  0 | task 281 |        eval time =   14071.90 ms /   618 tokens (   22.77 ms per token,    43.90 tokens per second)
177.22.303 I slot print_timing: id  0 | task 281 | draft acceptance = 0.68369 (  415 accepted /   607 generated)
177.22.303 I slot print_timing: id  0 | task 281 | reasoning effort = medium
177.28.206 I slot print_timing: id  0 | task 282 | prompt eval time =    2006.70 ms /   868 tokens (    2.31 ms per token,   432.60 tokens per second)  [65024 cached]
177.28.206 I slot print_timing: id  0 | task 282 |        eval time =    3170.00 ms /   165 tokens (   19.21 ms per token,    52.10 tokens per second)
177.28.206 I slot print_timing: id  0 | task 282 | draft acceptance = 0.87500 (  119 accepted /   136 generated)
177.28.206 I slot print_timing: id  0 | task 282 | reasoning effort = medium
177.38.225 I slot print_timing: id  0 | task 283 | prompt eval time =    2022.50 ms /   878 tokens (    2.30 ms per token,   434.10 tokens per second)  [65792 cached]
177.38.225 I slot print_timing: id  0 | task 283 |        eval time =    6735.70 ms /   320 tokens (   21.05 ms per token,    47.50 tokens per second)
177.38.225 I slot print_timing: id  0 | task 283 | draft acceptance = 0.77431 (  223 accepted /   288 generated)
177.38.225 I slot print_timing: id  0 | task 283 | reasoning effort = medium
177.48.590 I slot print_timing: id  0 | task 284 | prompt eval time =    1319.30 ms /   506 tokens (    2.61 ms per token,   383.50 tokens per second)  [66560 cached]
177.48.590 I slot print_timing: id  0 | task 284 |        eval time =    7874.80 ms /   421 tokens (   18.70 ms per token,    53.50 tokens per second)
177.48.590 I slot print_timing: id  0 | task 284 | draft acceptance = 0.89766 (  307 accepted /   342 generated)
177.48.590 I slot print_timing: id  0 | task 284 | reasoning effort = medium
178.50.969 I slot print_timing: id  0 | task 285 | prompt eval time =    2174.50 ms /   943 tokens (    2.31 ms per token,   433.70 tokens per second)  [66816 cached]
178.50.969 I slot print_timing: id  0 | task 285 |        eval time =   59390.80 ms /  2616 tokens (   22.70 ms per token,    44.00 tokens per second)
178.50.969 I slot print_timing: id  0 | task 285 | draft acceptance = 0.70162 ( 1773 accepted /  2527 generated)
178.50.969 I slot print_timing: id  0 | task 285 | reasoning effort = medium
179.19.914 I slot print_timing: id  0 | task 286 | prompt eval time =    6103.60 ms /  2928 tokens (    2.08 ms per token,   479.70 tokens per second)  [67584 cached]
179.19.914 I slot print_timing: id  0 | task 286 |        eval time =   22198.60 ms /  1061 tokens (   20.92 ms per token,    47.80 tokens per second)
179.19.914 I slot print_timing: id  0 | task 286 | draft acceptance = 0.79829 (  748 accepted /   937 generated)
179.19.914 I slot print_timing: id  0 | task 286 | reasoning effort = medium
